 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,2.53849,2.78945,1.29507,5.98065,12.6037,20.1409,22.1321,10.2754,47.4517
 sarp-30-20-A-2,2.20041,3.61451,1.38441,6.28632,13.4856,16.3167,26.8027,10.2658,46.6149
 sarp-30-20-B-1,2.06876,4.95345,2.47924,5.72252,15.224,13.5889,32.5371,16.2851,37.5889
 sarp-30-20-C-2,4.35191,8.05328,6.76044,6.07376,25.2394,17.2425,31.9076,26.7853,24.0646
 sarp-5-15-A-1,0.316282,1.30775,0.416001,1.31495,3.35498,9.42723,38.9793,12.3995,39.194
 sarp-5-15-A-2,0.291181,1.65992,0.343703,1.64669,3.9415,7.38756,42.114,8.72012,41.7783
 sarp-5-15-B-1,0.207864,1.55722,0.760603,1.17841,3.7041,5.61174,42.0404,20.5341,31.8137
 sarp-5-15-B-2,0.29383,1.57261,0.597105,1.15453,3.61808,8.12118,43.4654,16.5034,31.91
 sarp-5-15-C-1,0.739893,1.99981,0.797054,1.23743,4.77418,15.4978,41.888,16.6951,25.9191
 sarp-5-15-C-2,0.142096,2.30035,1.35342,1.53146,5.32732,2.6673,43.1802,25.4052,28.7473
 sarp-5-20-A-1,0.695369,0,0,1.59588,2.29125,30.3489,0,0,69.6511
 sarp-5-20-A-2,0.305006,1.06237,0.347737,1.84516,3.56028,8.56692,29.8396,9.76713,51.8264
 sarp-5-20-B-1,0.12718,2.42504,0.609695,1.7115,4.87341,2.60966,49.7606,12.5106,35.1191
 sarp-5-20-B-2,0.309492,1.47972,0.538536,1.34172,3.66947,8.43424,40.3251,14.6761,36.5646
 sarp-5-20-C-1,0.769929,1.92637,1.52518,1.5651,5.78658,13.3054,33.2903,26.3572,27.0471
 sarp-5-20-C-2,0.877242,1.60269,0.928516,1.17451,4.58296,19.1414,34.9706,20.2602,25.6278
 sarp-5-30-A-1,0.205246,1.41358,0.378022,1.32564,3.32249,6.17746,42.5458,11.3777,39.899
 sarp-5-30-A-2,0.215898,1.16025,0.393426,2.10657,3.87615,5.56992,29.9331,10.1499,54.3471
 sarp-5-30-B-1,0.240299,1.45141,0.42839,1.48218,3.60228,6.67076,40.2914,11.8922,41.1456
 sarp-5-30-B-2,0.270767,1.12788,0.43485,1.34257,3.17607,8.52521,35.512,13.6914,42.2714
 sarp-5-30-C-1,0.931957,1.53041,1.11787,1.53059,5.11083,18.2349,29.9444,21.8727,29.948
 sarp-5-30-C-2,0.23974,2.27419,1.34587,0.977425,4.83722,4.95616,47.0144,27.8232,20.2063
