
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-5.tsp ,11,4,2,108.144,27.7738,89.5252,4,5270.56,46.3926,Optimal,46.3926,46.3968,0.00905235
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,106.95,4,7198.63,25.1506,Feasible,25.1506,44.1944,43.091
grubhub-15-7.tsp ,11,4,3,98.1804,34.2488,75.5136,6,74.33,56.9156,Optimal,56.9156,56.9156,0
grubhub-15-8.tsp ,11,4,4,107.369,51.3146,87.9796,5,95.54,70.7038,Optimal,70.7038,70.7087,0.00692984
grubhub-15-9.tsp ,11,4,4,106.936,42.7822,118.542,6,125.6,31.1758,Optimal,31.1758,31.1763,0.00160378

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-5.tsp ,9,6,3,87.699,42.2832,89.3228,4,7158.63,40.6594,Optimal,40.6594,40.6631,0.00909916
grubhub-15-6.tsp ,9,6,5,83.082,53.125,87.86,4,1117.2,48.347,Optimal,48.347,48.3516,0.00951365
grubhub-15-7.tsp ,9,6,3,85.248,34.2488,68.3836,5,59.13,51.1132,Optimal,51.1132,51.1179,0.00919443
grubhub-15-8.tsp ,9,6,5,89.2494,62.4376,93.4444,4,4828.99,58.2426,Optimal,58.2426,58.2483,0.00978569
grubhub-15-9.tsp ,9,6,4,90.4578,49.0072,108.256,4,627.38,31.2086,Optimal,31.2086,31.2112,0.00833034
