
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,3.00252,0,0,2.31327,5.31579,56.483,0,0,43.517
 ghsarp-10-5-1,3.20836,0,0,1.25506,4.46342,71.8812,0,0,28.1188
 ghsarp-10-5-2,2.88464,0,0,2.36038,5.24502,54.9977,0,0,45.0023
 ghsarp-10-5-3,2.51512,0,0,1.82439,4.33951,57.9586,0,0,42.0414
 ghsarp-10-5-4,2.42094,0,0,1.80953,4.23047,57.2263,0,0,42.7737
 ghsarp-10-5-5,2.86842,0,0,1.98507,4.85349,59.1002,0,0,40.8998
 ghsarp-10-5-6,2.8697,0,0,1.60489,4.47459,64.1333,0,0,35.8667
 ghsarp-10-5-7,2.98726,0,0,1.5906,4.57786,65.2544,0,0,34.7456
 ghsarp-10-5-8,3.01883,0,0,1.33049,4.34931,69.4093,0,0,30.5907
 ghsarp-10-5-9,2.80172,0,0,2.03056,4.83229,57.9792,0,0,42.0208
 ghsarp-5-10-0,1.75846,0,0,1.13264,2.89109,60.8232,0,0,39.1768
 ghsarp-5-10-1,1.60427,0,0,0.669717,2.27398,70.5487,0,0,29.4513
 ghsarp-5-10-2,1.55306,0,0,1.7207,3.27376,47.4398,0,0,52.5602
 ghsarp-5-10-3,1.23548,0,0,1.03551,2.27099,54.4026,0,0,45.5974
 ghsarp-5-10-4,1.15929,0,0,1.2392,2.39849,48.3343,0,0,51.6657
 ghsarp-5-10-5,1.373,0,0,0.834775,2.20777,62.1892,0,0,37.8108
 ghsarp-5-10-6,1.53846,0,0,1.17813,2.71659,56.632,0,0,43.368
 ghsarp-5-10-7,1.42757,0,0,0.780832,2.2084,64.6427,0,0,35.3573
 ghsarp-5-10-8,1.53622,0,0,0.728053,2.26427,67.846,0,0,32.154
 ghsarp-5-10-9,1.45041,0,0,1.29428,2.74469,52.8442,0,0,47.1558
 ghsarp-5-5-0,1.35454,0,0,1.24563,2.60016,52.0943,0,0,47.9057
 ghsarp-5-5-1,1.27737,0,0,0.79803,2.0754,61.5482,0,0,38.4518
 ghsarp-5-5-2,1.49251,0,0,0.894629,2.38713,62.5229,0,0,37.4771
 ghsarp-5-5-3,1.308,0,0,1.21976,2.52775,51.7454,0,0,48.2546
 ghsarp-5-5-4,1.62137,0,0,1.4841,3.10547,52.21,0,0,47.79
 ghsarp-5-5-5,1.25642,0,0,0.697825,1.95424,64.2918,0,0,35.7082
 ghsarp-5-5-6,1.62497,0,0,1.08099,2.70596,60.0516,0,0,39.9484
 ghsarp-5-5-7,1.17749,0,0,0.856501,2.03399,57.8906,0,0,42.1094
 ghsarp-5-5-8,1.9536,0,0,1.5348,3.4884,56.0027,0,0,43.9973
 ghsarp-5-5-9,1.49879,0,0,0.839561,2.33835,64.096,0,0,35.904
 ghsarp-5-6-0,1.5271,0,0,0.891355,2.41846,63.1437,0,0,36.8563
 ghsarp-5-6-1,1.3248,0,0,0.643048,1.96785,67.3223,0,0,32.6777
 ghsarp-5-6-2,1.34259,0,0,1.07664,2.41923,55.4967,0,0,44.5033
 ghsarp-5-6-3,1.52211,0,0,0.993222,2.51533,60.5132,0,0,39.4868
 ghsarp-5-6-4,1.70946,0,0,1.05665,2.76611,61.8002,0,0,38.1998
 ghsarp-5-6-5,1.61062,0,0,1.58933,3.19995,50.3327,0,0,49.6673
 ghsarp-5-6-6,1.49197,0,0,1.01914,2.51111,59.4148,0,0,40.5852
 ghsarp-5-6-7,1.52009,0,0,1.67936,3.19946,47.511,0,0,52.489
 ghsarp-5-6-8,1.42201,0,0,0.789585,2.2116,64.298,0,0,35.702
 ghsarp-5-6-9,1.4429,0,0,0.829392,2.2723,63.4998,0,0,36.5002
 ghsarp-5-7-0,1.30585,0,0,1.01265,2.3185,56.323,0,0,43.677
 ghsarp-5-7-1,1.33036,0,0,1.16001,2.49038,53.4202,0,0,46.5798
 ghsarp-5-7-2,1.40148,0,0,1.00331,2.40479,58.2786,0,0,41.7214
 ghsarp-5-7-3,1.42502,0,0,1.07533,2.50035,56.9927,0,0,43.0073
 ghsarp-5-7-4,1.2303,0,0,0.556609,1.78691,68.8507,0,0,31.1493
 ghsarp-5-7-5,1.38016,0,0,0.452409,1.83257,75.3128,0,0,24.6872
 ghsarp-5-7-6,1.35012,0,0,1.09375,2.44388,55.2451,0,0,44.7549
 ghsarp-5-7-7,1.41026,0,0,0.588263,1.99852,70.5651,0,0,29.4349
 ghsarp-5-7-8,1.26053,0,0,1.49322,2.75374,45.775,0,0,54.225
 ghsarp-5-7-9,1.38955,0,0,1.29224,2.68179,51.8143,0,0,48.1857
 ghsarp-5-8-0,1.35174,0,0,0.600992,1.95273,69.223,0,0,30.777
 ghsarp-5-8-1,1.48605,0,0,0.744924,2.23097,66.6099,0,0,33.3901
 ghsarp-5-8-2,1.4726,0,0,1.20443,2.67702,55.0088,0,0,44.9912
 ghsarp-5-8-3,1.43194,0,0,1.02431,2.45625,58.2978,0,0,41.7022
 ghsarp-5-8-4,1.68666,0,0,0.694201,2.38086,70.8424,0,0,29.1576
 ghsarp-5-8-5,1.28623,0,0,0.667581,1.95381,65.8319,0,0,34.1681
 ghsarp-5-8-6,1.46237,0,0,1.26894,2.73131,53.541,0,0,46.459
 ghsarp-5-8-7,1.5263,0,0,1.12336,2.64966,57.6037,0,0,42.3963
 ghsarp-5-8-8,1.53601,0,0,1.23242,2.76843,55.483,0,0,44.517
