
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sfsarp-10-5-1,10,5,0,54.1366,0,24.0231,2,0.02,30.1135,Optimal,30.1135,30.1135,0
 sfsarp-10-5-2,10,5,0,36.3852,0,16.9789,2,0.01,19.4062,Optimal,19.4062,19.4062,0
 sfsarp-10-5-3,10,5,0,48.5773,0,16.0658,2,0.01,32.5114,Optimal,32.5114,32.5114,0
 sfsarp-10-5-4,10,5,0,48.7023,0,19.3166,3,0.02,29.3858,Optimal,29.3858,29.3858,0
 sfsarp-10-5-5,10,5,0,57.5992,0,25.8117,2,0.01,31.7875,Optimal,31.7875,31.7875,0
 sfsarp-5-10-1,5,10,0,18.0927,0,4.18317,2,0,13.9095,Optimal,13.9095,13.9095,0
 sfsarp-5-10-2,5,10,0,33.3663,0,10.6599,2,0,22.7064,Optimal,22.7064,22.7064,0
 sfsarp-5-10-3,5,10,0,17.0183,0,3.42316,1,0,13.5951,Optimal,13.5951,13.5951,0
 sfsarp-5-10-4,5,10,0,26.0622,0,4.46392,2,0,21.5983,Optimal,21.5983,21.5983,0
 sfsarp-5-10-5,5,10,0,29.5997,0,7.18783,2,0,22.4119,Optimal,22.4119,22.4119,0
 sfsarp-5-5-1,5,5,0,33.9821,0,34.0591,1,0,-0.077045,Optimal,-0.077045,-0.077045,-0
 sfsarp-5-5-2,5,5,0,20.3265,0,7.30573,2,0.01,13.0208,Optimal,13.0208,13.0208,0
 sfsarp-5-5-3,5,5,0,19.8756,0,9.45557,1,0,10.4201,Optimal,10.4201,10.4201,0
 sfsarp-5-5-4,5,5,0,18.1396,0,7.37695,2,0,10.7627,Optimal,10.7627,10.7627,0
 sfsarp-5-5-5,5,5,0,29.3302,0,14.5582,1,0,14.7721,Optimal,14.7721,14.7721,0
 sfsarp-5-6-1,5,6,0,27.1762,0,14.878,2,0,12.2982,Optimal,12.2982,12.2982,0
 sfsarp-5-6-2,5,6,0,19.7782,0,4.96809,2,0,14.8101,Optimal,14.8101,14.8101,0
 sfsarp-5-6-3,5,6,0,25.2133,0,10.9135,2,0.01,14.2998,Optimal,14.2998,14.2998,0
 sfsarp-5-6-4,5,6,0,36.894,0,18.3232,2,0,18.5708,Optimal,18.5708,18.5708,0
 sfsarp-5-6-5,5,6,0,24.0223,0,11.6215,3,0,12.4008,Optimal,12.4008,12.4008,0
 sfsarp-5-7-1,5,7,0,25.3364,0,7.99062,2,0,17.3458,Optimal,17.3458,17.3458,0
 sfsarp-5-7-2,5,7,0,21.3607,0,13.1251,2,0,8.23558,Optimal,8.23558,8.23558,0
 sfsarp-5-7-3,5,7,0,38.2985,0,20.9125,1,0,17.386,Optimal,17.386,17.386,0
 sfsarp-5-7-4,5,7,0,23.1554,0,16.262,1,0,6.89344,Optimal,6.89344,6.89344,0
 sfsarp-5-7-5,5,7,0,29.8228,0,13.9565,2,0,15.8663,Optimal,15.8663,15.8663,0
 sfsarp-5-8-1,5,8,0,18.9214,0,6.37006,3,0.01,12.5514,Optimal,12.5514,12.5514,0
 sfsarp-5-8-2,5,8,0,28.8366,0,11.6941,2,0,17.1425,Optimal,17.1425,17.1425,0
 sfsarp-5-8-3,5,8,0,20.8535,0,6.62653,2,0,14.2269,Optimal,14.2269,14.2269,0
 sfsarp-5-8-4,5,8,0,24.824,0,5.92143,2,0,18.9026,Optimal,18.9026,18.9026,0
 sfsarp-5-8-5,5,8,0,19.657,0,4.98758,2,0.01,14.6694,Optimal,14.6694,14.6694,0
