
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-15-15-A-1.txt ,14.7808,252.69,20.9288,112.361,400.761,3.68819,63.0526,5.22227,28.0369
sarp-15-15-A-2.txt ,24.5839,280.102,11.1257,157.734,473.545,5.19146,59.1499,2.34945,33.3091
sarp-15-15-A-3.txt ,17.8957,341.055,17.8139,118.231,494.995,3.61533,68.9006,3.59881,23.8853
sarp-15-15-A-4.txt ,20.8016,270.817,14.908,121.959,428.485,4.85469,63.2033,3.47923,28.4628
sarp-15-15-B-1.txt ,32.1222,239.861,29.3751,141.852,443.211,7.24762,54.119,6.6278,32.0056
sarp-15-15-B-2.txt ,38.0886,253.899,23.4087,107.358,422.755,9.00962,60.0582,5.53719,25.395
sarp-15-15-B-3.txt ,43.5397,235.2,17.9577,137.466,434.164,10.0284,54.1732,4.13616,31.6622
sarp-15-15-B-4.txt ,32.0923,232.82,29.4051,127.656,421.973,7.60529,55.1741,6.96847,30.2522
sarp-15-15-C-1.txt ,142.855,248.415,77.5138,114.226,583.009,24.503,42.6091,13.2955,19.5925
sarp-15-15-C-2.txt ,134.462,278.669,85.9065,101.648,600.685,22.3848,46.3918,14.3014,16.9219
sarp-15-15-C-3.txt ,157.214,235.542,63.1547,128.491,584.402,26.9017,40.3048,10.8067,21.9868
sarp-15-15-C-4.txt ,158.737,283.2,61.6311,123.406,626.974,25.318,45.1693,9.82992,19.6828
