1	5	15	10
0	  20.8250	  13.6060	0	0	540	1140
1	   6.9519	   2.2258	0	3	659	659
2	  13.6912	  12.5599	0	3	679	679
3	   3.5075	   0.4832	0	3	630	630
4	   2.1759	   7.6828	0	3	541	541
5	   3.9229	  19.3948	0	3	766	766
6	  13.3298	   1.4110	0	3	852	852
7	  18.6896	  12.5839	0	3	780	780
8	   3.9696	  11.3000	0	3	902	902
9	  10.4016	  10.0425	0	3	569	569
10	  19.7246	  10.0416	0	3	709	709
11	  13.0165	  15.5587	0	3	674	674
12	  12.5435	  17.9183	0	3	702	702
13	   2.5367	   3.2360	0	3	775	775
14	   8.7532	   6.2272	0	3	683	683
15	  16.0225	  15.7051	0	3	781	781
16	   8.4530	   9.7137	0	1	540	1020
17	   8.2650	  11.9605	0	1	540	1020
18	  19.6433	  14.1198	0	1	540	1020
19	   5.5570	  19.5004	0	1	540	1020
20	  19.8252	  15.9586	0	1	540	1020
21	   6.0002	   2.5594	0	1	540	1020
22	  15.1085	  18.5438	0	1	540	1020
23	  15.2847	   3.2793	0	1	540	1020
24	   3.7870	   9.9116	0	1	540	1020
25	  12.4711	  10.5346	0	-1	540	1020
26	   9.1750	   5.1208	0	-3	719	719
27	   9.8356	  12.9731	0	-3	739	739
28	   2.2714	   0.8683	0	-3	690	690
29	   2.8994	  10.1959	0	-3	601	601
30	   0.3687	  15.8762	0	-3	826	826
31	  16.0510	   7.8284	0	-3	912	912
32	  16.9401	  15.9823	0	-3	840	840
33	   0.4777	  12.0486	0	-3	962	962
34	   9.2416	  11.3072	0	-3	629	629
35	  15.4260	   9.7872	0	-3	769	769
36	  15.9632	  17.8679	0	-3	734	734
37	  12.3701	  12.5545	0	-3	762	762
38	   1.0209	   7.2494	0	-3	835	835
39	  10.1969	  10.4409	0	-3	743	743
40	  18.9844	  17.6946	0	-3	841	841
41	   9.6550	  11.2178	0	-1	540	1020
42	   8.3310	  12.9488	0	-1	540	1020
43	  15.5308	   8.5252	0	-1	540	1020
44	   9.5429	  19.5498	0	-1	540	1020
45	  17.6902	   9.2983	0	-1	540	1020
46	   6.1364	   5.2048	0	-1	540	1020
47	  14.5261	   3.0144	0	-1	540	1020
48	   5.3375	   7.5258	0	-1	540	1020
49	   1.4136	  10.0603	0	-1	540	1020
50	   2.5832	   2.8571	0	0	540	1020
51	  20.8250	  13.6060	0	0	540	1140
