
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,88.06,50.96,26.18,181.54,346.74,25.3966,14.6969,7.55033,52.3562

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,81.88,82.3,32.36,148.56,345.1,23.7265,23.8482,9.37699,43.0484

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,90.04,79.42,24.2,149.24,342.9,26.2584,23.1613,7.05745,43.5229

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-6.tsp ,90.04,79.42,24.2,149.24,342.9,26.2584,23.1613,7.05745,43.5229
