
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-20-10-A-1.txt ,20,10,10,110.103,87.3313,118.867,10,7196.05,78.5676,Feasible,78.5676,124.273,36.7782
sarp-20-10-A-2.txt ,20,10,10,102.223,85.3002,88.8792,10,7197.83,98.6444,Feasible,98.6444,120.046,17.8278
sarp-20-10-A-3.txt ,20,10,10,103.506,92.1888,100.917,10,7198.65,94.7777,Feasible,94.7777,128.248,26.0981
sarp-20-10-A-4.txt ,20,10,10,97.6998,54.3284,100.729,9,7196.78,51.2989,Feasible,51.2989,89.0778,42.4111
sarp-20-10-B-1.txt ,20,10,10,111.72,90.1229,101.106,7,7197.23,100.737,Feasible,100.737,138.031,27.0186
sarp-20-10-B-2.txt ,20,10,10,119.014,75.3165,89.2623,12,7197.4,105.069,Feasible,105.069,124.034,15.2902
sarp-20-10-B-3.txt ,20,10,10,126.943,118.261,107.165,8,7196.49,138.039,Feasible,138.039,162.934,15.2792
sarp-20-10-B-4.txt ,20,10,10,106.995,77.855,92.5855,10,7197.89,92.2645,Feasible,92.2645,123.384,25.2217
sarp-20-10-C-1.txt ,20,10,10,256.212,127.947,132.832,8,7196.46,251.326,Feasible,251.326,311.409,19.2939
sarp-20-10-C-2.txt ,20,10,10,243.654,181.457,116.028,12,7198.39,309.082,Feasible,309.082,356.43,13.284
sarp-20-10-C-3.txt ,20,10,10,248.151,152.704,157.447,9,7197.1,243.409,Feasible,243.409,318.274,23.5222
sarp-20-10-C-4.txt ,20,10,10,279.378,135.664,132.144,8,7197.69,282.897,Feasible,282.897,343.704,17.6917
