7	5	8	7
0	  26.8390	  17.0535	3	992	992
1	  12.5315	  11.3560	3	666	666
2	   5.8085	  24.6631	3	115	115
3	  22.6481	  14.8924	3	1008	1008
4	  23.5357	  13.5850	3	1365	1365
5	  20.8165	  29.1029	3	523	523
6	   4.4236	  22.1870	3	1005	1005
7	  14.1335	  22.9264	3	422	422
8	   4.9293	  15.6725	-3	992	992
9	   2.8082	   2.8238	-3	666	666
10	  28.5328	   0.0702	-3	115	115
11	   3.7600	  27.9638	-3	1008	1008
12	  26.7817	  15.3695	-3	1365	1365
13	  22.7287	  27.4669	-3	523	523
14	  15.1452	  22.3497	-3	1005	1005
15	  26.7343	  22.8105	-3	422	422
16	  26.9014	  19.9595	1	0	1440
17	  17.6016	  16.4594	1	0	1440
18	  23.7196	  23.5733	1	0	1440
19	   9.8640	   6.2512	1	0	1440
20	   0.9143	  13.6404	1	0	1440
21	  13.3334	  29.9305	1	0	1440
22	   6.0895	   2.5715	1	0	1440
23	   7.1473	  26.4041	-1	0	1440
24	   1.8248	  15.7001	-1	0	1440
25	  14.9668	  27.4529	-1	0	1440
26	  25.5069	   0.5417	-1	0	1440
27	   8.6566	  20.2731	-1	0	1440
28	  17.4264	  10.4585	-1	0	1440
29	  25.3820	  26.5278	-1	0	1440
30	   2.7790	   1.3264	0	0	1440
31	   8.7112	  20.8620	0	0	1440
32	  22.8569	  19.6301	0	0	1440
33	  13.1670	  28.1981	0	0	1440
34	  27.8712	   3.6898	0	0	1440
35	   2.3668	   5.4107	0	0	1440
36	   6.5345	  23.5623	0	0	1440
