
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-5-A-1.txt ,56.0766,83.439,15.6442,128.624,283.783,19.7603,29.4024,5.51274,45.3246
sarp-20-5-A-2.txt ,67.4126,61.1957,8.72947,130.5,267.837,25.1692,22.8481,3.25924,48.7235
sarp-20-5-A-3.txt ,66.305,72.1986,23.4434,132.979,294.926,22.4819,24.4802,7.94891,45.089
sarp-20-5-A-4.txt ,64.6956,39.8089,3.66403,146.235,254.404,25.4303,15.6479,1.44024,57.4816
sarp-20-5-B-1.txt ,89.3292,29.5914,4.9754,163.427,287.324,31.0901,10.299,1.73164,56.8793
sarp-20-5-B-2.txt ,70.4286,31.0363,14.0116,201.209,316.685,22.2393,9.80036,4.42444,63.5359
sarp-20-5-B-3.txt ,57.5251,63.4142,27.4251,127.121,275.485,20.8814,23.0191,9.9552,46.1444
sarp-20-5-B-4.txt ,74.83,87.8331,13.8022,213.514,389.979,19.1882,22.5225,3.5392,54.7501
sarp-20-5-C-1.txt ,288.764,75.1352,22.7219,136.081,522.702,55.2444,14.3744,4.347,26.0342
sarp-20-5-C-2.txt ,261.572,68.1335,76.5375,173.738,579.982,45.1001,11.7475,13.1965,29.9558
sarp-20-5-C-3.txt ,226.954,109.881,103.852,171.5,612.187,37.0727,17.9489,16.9641,28.0143
sarp-20-5-C-4.txt ,205.871,97.1252,73.6652,125.683,502.344,40.982,19.3344,14.6643,25.0192
