
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,10,1,1,115.78,6.226,76.4612,4,0.45,45.5444,Optimal,45.5444,45.5444,0
grubhub-11-1.tsp ,10,1,1,90.8934,11.2724,66.7828,4,0.27,35.383,Optimal,35.383,35.383,0
grubhub-11-2.tsp ,10,1,1,99.2952,15.1568,108.302,3,0.52,6.1496,Optimal,6.1496,6.1496,0
grubhub-11-3.tsp ,10,1,1,96.5022,12.5672,55.2,5,0.13,53.8694,Optimal,53.8694,53.8694,0
grubhub-11-4.tsp ,10,1,1,89.913,13.945,61.9988,4,0.13,41.8592,Optimal,41.8592,41.8592,0
grubhub-11-5.tsp ,10,1,1,105.953,10.6084,72.8456,4,0.33,43.7156,Optimal,43.7156,43.7156,0
grubhub-11-6.tsp ,10,1,1,88.5906,8.7326,62.2012,4,0.29,35.122,Optimal,35.122,35.122,0
grubhub-11-7.tsp ,10,1,1,79.5162,11.455,74.9984,4,0.41,15.9728,Optimal,15.9728,15.9728,0
grubhub-11-8.tsp ,10,1,1,88.6704,7.1556,55.3656,4,0.17,40.4604,Optimal,40.4604,40.4604,0
grubhub-11-9.tsp ,10,1,1,94.302,11.8202,60.7384,5,0.15,45.3838,Optimal,45.3838,45.3838,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,9,2,2,102.656,23.3582,74.934,4,1.03,51.08,Optimal,51.08,51.08,0
grubhub-11-1.tsp ,9,2,2,84.564,18.511,66.1664,4,3.14,36.9086,Optimal,36.9086,36.9086,0
grubhub-11-2.tsp ,9,2,2,87.4824,30.38,112.985,3,8.61,4.8772,Optimal,4.8772,4.8772,0
grubhub-11-3.tsp ,9,2,2,86.0118,25.8648,58.1532,5,0.41,53.7234,Optimal,53.7234,53.7234,0
grubhub-11-4.tsp ,9,2,2,82.8312,22.2792,64.5196,4,0.95,40.5908,Optimal,40.5908,40.5908,0
grubhub-11-5.tsp ,9,2,2,94.2426,25.6822,74.5016,4,1.4,45.4232,Optimal,45.4232,45.4232,0
grubhub-11-6.tsp ,9,2,2,81.0528,17.7308,62.7072,4,4.15,36.0764,Optimal,36.0764,36.0764,0
grubhub-11-7.tsp ,9,2,2,73.563,18.1458,70.7664,3,2.9,20.9424,Optimal,20.9424,20.9424,0
grubhub-11-8.tsp ,9,2,2,83.1162,13.2654,52.854,4,0.51,43.5276,Optimal,43.5276,43.5276,0
grubhub-11-9.tsp ,9,2,2,84.4386,24.2048,60.2048,4,0.86,48.4386,Optimal,48.4386,48.4386,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,8,3,3,92.8608,35.6432,79.0464,3,3.62,49.4576,Optimal,49.4576,49.4576,0
grubhub-11-1.tsp ,8,3,3,71.8848,34.9958,60.7016,3,6.37,46.179,Optimal,46.179,46.179,0
grubhub-11-2.tsp ,8,3,3,81.1872,37.5688,83.2784,3,18.78,35.4776,Optimal,35.4776,35.4776,0
grubhub-11-3.tsp ,8,3,2,78.7362,25.8648,50.3884,5,0.84,54.2126,Optimal,54.2126,54.2128,0.000368917
grubhub-11-4.tsp ,8,3,3,71.3376,37.0376,66.3688,3,4.89,42.0064,Optimal,42.0064,42.0064,0
grubhub-11-5.tsp ,8,3,3,83.1024,39.926,73.8668,4,4.16,49.1616,Optimal,49.1616,49.1616,0
grubhub-11-6.tsp ,8,3,3,70.0152,31.8252,72.22,3,27.83,29.6204,Optimal,29.6204,29.6227,0.00776432
grubhub-11-7.tsp ,8,3,2,67.4502,18.1458,61.9252,3,5.78,23.6708,Optimal,23.6708,23.6708,0
grubhub-11-8.tsp ,8,3,3,75.852,21.8652,55.384,3,3.42,42.3332,Optimal,42.3332,42.3332,0
grubhub-11-9.tsp ,8,3,3,74.256,37.0542,58.788,3,5.72,52.5222,Optimal,52.5222,52.5222,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-11-0.tsp ,7,4,4,81.2076,50.634,73.7288,3,8.4,58.1128,Optimal,58.1128,58.1128,0
grubhub-11-1.tsp ,7,4,4,57.9858,53.2568,60.904,3,3.68,50.3386,Optimal,50.3386,50.3431,0.00893866
grubhub-11-2.tsp ,7,4,4,69.363,52.8086,84.8424,3,376.74,37.3292,Optimal,37.3292,37.3329,0.00991083
grubhub-11-3.tsp ,7,4,3,68.8386,38.2992,51.7868,5,0.49,55.351,Optimal,55.351,55.3556,0.00830991
grubhub-11-4.tsp ,7,4,4,62.8308,47.4468,64.3172,3,17.1,45.9604,Optimal,45.9604,45.9604,0
grubhub-11-5.tsp ,7,4,4,73.182,52.3936,77.9884,3,41.93,47.5872,Optimal,47.5872,47.5918,0.00966553
grubhub-11-6.tsp ,7,4,4,59.7984,44.7244,68.1904,3,48.53,36.3324,Optimal,36.3324,36.3324,0
grubhub-11-7.tsp ,7,4,3,60.9156,25.6832,64.584,3,67.53,22.0148,Optimal,22.0148,22.0168,0.00908397
grubhub-11-8.tsp ,7,4,4,63.4806,37.9018,55.43,3,32.14,45.9524,Optimal,45.9524,45.9524,0
grubhub-11-9.tsp ,7,4,3,63.2754,39.2454,50.0664,3,90.82,52.4544,Optimal,52.4544,52.4589,0.00857814
