
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-15-A-1.txt ,0,184.795,39.2677,101.506,325.569,0,56.7608,12.0613,31.1779
sarp-10-15-A-2.txt ,5.30411,116.831,23.2797,67.2547,212.67,2.49406,54.9355,10.9464,31.624
sarp-10-15-A-3.txt ,11.792,117.62,20.04,43.6495,193.101,6.10663,60.9109,10.378,22.6045
sarp-10-15-A-4.txt ,0,161.606,36.505,75.4804,273.592,0,59.0684,13.3429,27.5887
sarp-10-15-B-1.txt ,4.44447,85.1045,45.037,52.9277,187.514,2.37021,45.3857,24.018,28.226
sarp-10-15-B-2.txt ,0,117.537,33.3556,78.0721,228.965,0,51.3341,14.568,34.0979
sarp-10-15-B-3.txt ,22.632,98.6579,29.7278,103.564,254.582,8.88986,38.7529,11.6771,40.6801
sarp-10-15-B-4.txt ,18.4697,58.259,27.5637,77.1722,181.465,10.1781,32.1049,15.1896,42.5274
sarp-10-15-C-1.txt ,0,195.71,165.945,88.3831,450.038,0,43.4874,36.8736,19.639
sarp-10-15-C-2.txt ,10.8377,200.993,121.415,70.4077,403.654,2.6849,49.7935,30.079,17.4426
sarp-10-15-C-3.txt ,0,217.266,124.403,84.433,426.102,0,50.9892,29.1956,19.8152
sarp-10-15-C-4.txt ,30.4835,181.95,190.891,69.2217,472.546,6.4509,38.5042,40.3963,14.6487

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-15-A-1.txt ,2.58921,107.323,36.6785,109.502,256.093,1.01104,41.9079,14.3223,42.7587
sarp-10-15-A-2.txt ,0,139.698,28.5838,52.2642,220.546,0,63.3419,12.9605,23.6976
sarp-10-15-A-3.txt ,11.792,109.938,20.04,53.988,195.758,6.02377,56.1601,10.2372,27.579
sarp-10-15-A-4.txt ,5.1469,144.731,31.3581,110.477,291.714,1.76437,49.6142,10.7496,37.8718
sarp-10-15-B-1.txt ,0,103.54,49.4815,45.9644,198.986,0,52.0338,24.8669,23.0993
sarp-10-15-B-2.txt ,0,117.537,33.3556,78.0721,228.965,0,51.3341,14.568,34.0979
sarp-10-15-B-3.txt ,13.3824,110.931,38.9774,73.551,236.841,5.65034,46.8375,16.4572,31.0549
sarp-10-15-B-4.txt ,2.8827,100.144,43.1507,68.1693,214.347,1.34487,46.7207,20.1312,31.8032
sarp-10-15-C-1.txt ,14.3165,180.262,151.629,76.8472,423.054,3.38408,42.6097,35.8414,18.1649
sarp-10-15-C-2.txt ,0,229.082,132.253,95.4677,456.803,0,50.149,28.9519,20.8991
sarp-10-15-C-3.txt ,0,237.928,124.403,91.2503,453.582,0,52.4554,27.4268,20.1177
sarp-10-15-C-4.txt ,30.4835,181.95,190.891,69.2217,472.546,6.4509,38.5042,40.3963,14.6487
