10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,2.08211,0.272033,0.22439,1.1239,6.93172e-310,6.93172e-310,3.70244,56.2363,7.34739,6.06061,30.3557,1.8722e-308,1.8722e-308
grubhub-10-1.tsp ,1.94537,0.535447,0.267805,0.737724,0,12.1366,15.6229,12.452,3.42732,1.71418,4.72206,0,77.6845
grubhub-10-2.tsp ,1.8613,0.356585,0.299837,0.789268,0,12.3143,15.6213,11.9151,2.28269,1.91941,5.05251,0,78.8302
grubhub-10-3.tsp ,1.86325,0.30374,0.206667,0.985203,0,12.5003,15.8592,11.7487,1.91523,1.30314,6.21219,0,78.8207
grubhub-10-4.tsp ,2.1478,0.257561,0.253659,0.897886,0,12.4062,15.9631,13.4548,1.61348,1.58903,5.62476,0,77.7179
grubhub-10-5.tsp ,2.02699,0.329268,0.254309,1.03285,0,12.3654,16.0089,12.6617,2.05679,1.58855,6.45171,0,77.2413
grubhub-10-6.tsp ,1.96195,0.353171,0.210244,0.685041,0,12.1633,15.3737,12.7618,2.29725,1.36756,4.45594,0,79.1175
grubhub-10-7.tsp ,2.04049,0,0,0.993008,0,12.5688,15.6023,13.0781,0,0,6.36451,0,80.5574
grubhub-10-8.tsp ,2.05707,0.44439,0.296911,0.877398,0,12.7047,16.3805,12.5581,2.71292,1.81259,5.35636,0,77.5601
grubhub-10-9.tsp ,1.79707,0.331382,0.271545,0.938211,0,12.1489,15.4872,11.6036,2.13972,1.75335,6.058,0,78.4453
grubhub-11-0.tsp ,2.57951,0.35122,0.276423,1.06065,0,12.3795,16.6473,15.4951,2.10977,1.66046,6.3713,0,74.3634
grubhub-11-1.tsp ,2.19967,0.316911,0.301301,1.05837,0,11.6224,15.4987,14.1926,2.04476,1.94404,6.82879,0,74.9898
grubhub-11-2.tsp ,2.38553,0.346992,0.235285,1.05837,0,11.9833,16.0094,14.9008,2.16742,1.46966,6.61094,0,74.8512
grubhub-11-3.tsp ,2.38081,0.262764,0.200163,1.13675,0,11.8073,15.7878,15.0801,1.66435,1.26783,7.20016,0,74.7876
grubhub-11-4.tsp ,2.18618,0.331382,0.300813,0.877724,0,11.8325,15.5286,14.0784,2.13401,1.93715,5.6523,0,76.1982
grubhub-11-5.tsp ,2.43642,0.362927,0.27935,1.14228,0,12.0925,16.3135,14.935,2.2247,1.71238,7.00203,0,74.1259
grubhub-11-6.tsp ,2.19561,0.334959,0.27252,1.2426,0,11.5706,15.6163,14.0598,2.14494,1.74511,7.9571,0,74.0931
grubhub-11-7.tsp ,2.13106,0.32,0.207642,0.926667,0,11.8102,15.3956,13.842,2.07851,1.34871,6.01903,0,76.7118
grubhub-11-8.tsp ,2.46927,0,0,0.795285,0,12.1602,15.4247,16.0085,0,0,5.15591,0,78.8356
grubhub-11-9.tsp ,2.54959,0,0,0.767317,0,12.606,15.9229,16.0121,0,0,4.81894,0,79.169
grubhub-12-0.tsp ,2.50228,0.253821,0.255447,1.18439,0,12.4714,16.6673,15.0131,1.52287,1.53262,7.10606,0,74.8254
grubhub-12-1.tsp ,2.47073,0.409431,0.218862,1.29707,0,11.6257,16.0218,15.4211,2.55546,1.36603,8.09568,0,72.5618
grubhub-12-2.tsp ,2.37203,0.328618,0.221951,0.940325,0,11.3517,15.2146,15.5905,2.15988,1.4588,6.1804,0,74.6105
grubhub-12-3.tsp ,2.34585,0.278049,0.280976,1.38927,0,11.9377,16.2319,14.4521,1.71298,1.73101,8.55889,0,73.545
grubhub-12-4.tsp ,2.33398,0.424228,0.279187,1.4826,0,11.4569,15.9769,14.6085,2.65525,1.74744,9.27965,0,71.7092
grubhub-12-5.tsp ,2.80732,0,0,1.00943,0,11.2294,15.0462,18.658,0,0,6.70889,0,74.6331
grubhub-12-6.tsp ,2.59382,0.354959,0.242439,1.34195,0,12.0241,16.5572,15.6658,2.14383,1.46425,8.10492,0,72.6212
grubhub-12-7.tsp ,2.55837,0.386504,0.406992,1.04358,0,11.2735,15.6689,16.3277,2.46669,2.59744,6.66016,0,71.948
grubhub-12-8.tsp ,2.49285,0.273008,0.237561,1.27089,0,11.4366,15.7109,15.867,1.7377,1.51208,8.08926,0,72.794
grubhub-12-9.tsp ,2.64959,0.375447,0.221789,1.1587,0,11.5472,15.9527,16.6091,2.3535,1.39029,7.26335,0,72.3838
grubhub-13-0.tsp ,2.58683,0.221463,0.227805,1.32959,0,11.3863,15.752,16.4222,1.40594,1.44619,8.44077,0,72.2849
grubhub-13-1.tsp ,2.80341,0.430407,0.225366,1.44537,0,11.4154,16.32,17.1778,2.63729,1.38092,8.85641,0,69.9476
grubhub-13-2.tsp ,2.72081,0.286504,0.265854,1.38244,0,10.8324,15.488,17.5673,1.84985,1.71652,8.92589,0,69.9405
grubhub-13-3.tsp ,2.74114,0.228618,0.234472,1.48,0,11.1416,15.8259,17.3206,1.44458,1.48157,9.35179,0,70.4014
grubhub-13-4.tsp ,2.69447,0.336423,0.270732,1.19496,0,11.1286,15.6252,17.2444,2.15308,1.73266,7.64764,0,71.2222
grubhub-13-5.tsp ,2.82569,0.363577,0.192195,1.81675,0,11.2363,16.4345,17.1937,2.21228,1.16946,11.0545,0,68.3701
grubhub-13-6.tsp ,2.76585,0.500325,0.201463,1.53008,0,10.618,15.6158,17.7119,3.20397,1.29013,9.79831,0,67.9957
grubhub-13-7.tsp ,2.8052,0.328618,0.261626,0.925366,0,10.7426,15.0634,18.6226,2.18156,1.73683,6.14313,0,71.3158
grubhub-13-8.tsp ,2.79935,0.283252,0.213333,1.66211,0,11.4946,16.4527,17.0145,1.72162,1.29665,10.1024,0,69.8648
grubhub-13-9.tsp ,2.68065,0.275285,0.230894,1.0748,0,10.8896,15.1512,17.6926,1.81691,1.52393,7.0938,0,71.8727
grubhub-14-0.tsp ,3.00374,0.238049,0.197724,1.31577,0,11.5506,16.3059,18.4212,1.4599,1.21259,8.06933,0,70.8369
grubhub-14-1.tsp ,3.00081,0.352195,0.266179,1.17041,0,15.2989,20.0885,14.938,1.75322,1.32503,5.82626,0,76.1575
grubhub-14-2.tsp ,3.05073,0.369593,0.282602,1.76228,0,11.0244,16.4896,18.501,2.24137,1.71382,10.6872,0,66.8567
grubhub-14-3.tsp ,3.09285,0.229919,0.267317,1.39935,0,10.3759,15.3654,20.1287,1.49634,1.73974,9.10717,0,67.5281
grubhub-14-4.tsp ,3.38211,0,0,1.13203,0,13.8228,18.3369,18.4443,0,0,6.17352,0,75.3822
grubhub-14-5.tsp ,3.03089,0.284228,0.288455,1.47447,0,11.2589,16.3369,18.5524,1.73979,1.76567,9.0254,0,68.9167
grubhub-14-6.tsp ,3.24829,0.40374,0.197561,1.21805,0,10.6863,15.754,20.6189,2.56278,1.25404,7.73169,0,67.8326
grubhub-14-7.tsp ,2.80488,0.339675,0.208618,1.3026,0,17.2298,21.8856,12.8161,1.55205,0.953219,5.95186,0,78.7268
grubhub-14-8.tsp ,3.07545,0.440976,0.269593,1.48016,0,11.0847,16.3509,18.809,2.69695,1.6488,9.05249,0,67.7927
grubhub-14-9.tsp ,3.07528,0.274309,0.25626,1.37285,0,10.5341,15.5128,19.8241,1.76827,1.65192,8.84973,0,67.906
grubhub-15-0.tsp ,3.33382,0.293659,0.256423,1.47089,0,10.8062,16.161,20.6288,1.81708,1.58668,9.10152,0,66.8659
grubhub-15-1.tsp ,3.18748,0.419675,0.253659,1.25171,0,14.4129,19.5254,16.3247,2.14937,1.29912,6.41065,0,73.8161
grubhub-15-2.tsp ,3.17545,0.433496,0.326504,1.55805,0,10.5932,16.0867,19.7396,2.69475,2.02966,9.68534,0,65.8506
grubhub-15-3.tsp ,3.31772,0.518211,0.233008,1.72179,0,10.3485,16.1392,20.5569,3.21089,1.44374,10.6684,0,64.1201
grubhub-15-4.tsp ,3.06146,0.300325,0.33122,1.58293,0,9.97837,15.2543,20.0695,1.96879,2.17132,10.3769,0,65.4135
grubhub-15-5.tsp ,3.44732,0.301301,0.207805,2.03463,0,10.4989,16.4899,20.9056,1.82718,1.26019,12.3387,0,63.6684
