
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,98.9,29.86,6.42,160.86,296.04,33.4076,10.0865,2.16863,54.3373
grubhub-12-2.tsp ,87.64,30.34,5.92,100.24,224.14,39.1006,13.5362,2.64121,44.722
grubhub-12-4.tsp ,95.92,0,0,174.1,270.02,35.5233,0,0,64.4767
grubhub-13-9.tsp ,102.38,10.02,9.74,135,257.14,39.8149,3.89671,3.78782,52.5006
grubhub-14-1.tsp ,123.1,22.82,12.24,167.96,326.12,37.7468,6.99742,3.75322,51.5025

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,85.58,21.66,6.42,148.22,261.88,32.6791,8.27096,2.4515,56.5984
grubhub-12-2.tsp ,78.34,38.9,7.74,100.56,225.54,34.7344,17.2475,3.43176,44.5863
grubhub-12-4.tsp ,75.98,17.96,10.02,158.34,262.3,28.9668,6.84712,3.82005,60.366
grubhub-13-9.tsp ,83.24,39.18,18.16,125.44,266.02,31.2909,14.7282,6.82655,47.1543
grubhub-14-1.tsp ,85.98,49.64,28.38,137.82,301.82,28.4872,16.4469,9.40296,45.663

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,67.1,43.08,15.68,120.92,246.78,27.1902,17.4568,6.35384,48.9991
grubhub-12-2.tsp ,61,43.76,18.28,78.36,201.4,30.288,21.7279,9.07646,38.9076
grubhub-12-4.tsp ,48.06,48.5,23.86,142.24,262.66,18.2974,18.4649,9.08399,54.1537
grubhub-13-9.tsp ,62.16,62.6,21.44,103.74,249.94,24.87,25.046,8.57806,41.506
grubhub-14-1.tsp ,62.6,69,41.9,122.58,296.08,21.1429,23.3045,14.1516,41.401

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,35.66,68.86,37.62,97.7,239.84,14.8682,28.7108,15.6855,40.7355
grubhub-12-2.tsp ,33.4,46.38,18.28,73.72,171.78,19.4435,26.9997,10.6415,42.9154
grubhub-12-4.tsp ,36.04,49.8,16.66,98.26,200.76,17.9518,24.8057,8.29847,48.944
grubhub-13-9.tsp ,35.22,83.04,29.9,80.02,228.18,15.4352,36.3923,13.1037,35.0688
grubhub-14-1.tsp ,51.74,74.68,41.9,76.12,244.44,21.1667,30.5515,17.1412,31.1406

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,98.9,29.86,6.42,160.86,296.04,33.4076,10.0865,2.16863,54.3373
grubhub-12-2.tsp ,87.64,30.34,5.92,100.24,224.14,39.1006,13.5362,2.64121,44.722
grubhub-12-4.tsp ,95.92,0,0,174.1,270.02,35.5233,0,0,64.4767
grubhub-13-9.tsp ,102.38,10.02,9.74,135,257.14,39.8149,3.89671,3.78782,52.5006
grubhub-14-1.tsp ,116.14,18.58,19.2,171.04,324.96,35.7398,5.71763,5.90842,52.6342

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,85.58,21.66,6.42,148.22,261.88,32.6791,8.27096,2.4515,56.5984
grubhub-12-2.tsp ,78.34,38.9,7.74,100.56,225.54,34.7344,17.2475,3.43176,44.5863
grubhub-12-4.tsp ,75.98,17.96,10.02,158.34,262.3,28.9668,6.84712,3.82005,60.366
grubhub-13-9.tsp ,74.92,45.52,26.48,115,261.92,28.6042,17.3794,10.11,43.9065
grubhub-14-1.tsp ,74.84,59.94,39.52,127.22,301.52,24.8209,19.8793,13.1069,42.1929

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,67.1,43.08,15.68,120.92,246.78,27.1902,17.4568,6.35384,48.9991
grubhub-12-2.tsp ,61,43.76,18.28,78.36,201.4,30.288,21.7279,9.07646,38.9076
grubhub-12-4.tsp ,52.3,49.58,19.62,117.28,238.78,21.903,20.7639,8.21677,49.1163
grubhub-13-9.tsp ,53.84,68.94,29.76,93.3,245.84,21.9004,28.0426,12.1054,37.9515
grubhub-14-1.tsp ,62.6,69,41.9,122.58,296.08,21.1429,23.3045,14.1516,41.401

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,35.66,68.86,37.62,97.7,239.84,14.8682,28.7108,15.6855,40.7355
grubhub-12-2.tsp ,5.92,109.48,45.76,44.66,205.82,2.8763,53.1921,22.233,21.6986
grubhub-12-4.tsp ,36.04,49.8,16.66,98.26,200.76,17.9518,24.8057,8.29847,48.944
grubhub-13-9.tsp ,26.9,89.38,38.22,69.58,224.08,12.0046,39.8875,17.0564,31.0514
grubhub-14-1.tsp ,51.74,74.68,41.9,76.12,244.44,21.1667,30.5515,17.1412,31.1406

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,98.9,29.86,6.42,160.86,296.04,33.4076,10.0865,2.16863,54.3373
grubhub-12-2.tsp ,87.64,30.34,5.92,100.24,224.14,39.1006,13.5362,2.64121,44.722
grubhub-12-4.tsp ,95.92,0,0,174.1,270.02,35.5233,0,0,64.4767
grubhub-13-9.tsp ,102.38,10.02,9.74,135,257.14,39.8149,3.89671,3.78782,52.5006
grubhub-14-1.tsp ,123.1,22.82,12.24,167.96,326.12,37.7468,6.99742,3.75322,51.5025

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,85.58,21.66,6.42,148.22,261.88,32.6791,8.27096,2.4515,56.5984
grubhub-12-2.tsp ,78.34,38.9,7.74,100.56,225.54,34.7344,17.2475,3.43176,44.5863
grubhub-12-4.tsp ,75.98,17.96,10.02,158.34,262.3,28.9668,6.84712,3.82005,60.366
grubhub-13-9.tsp ,83.24,39.18,18.16,125.44,266.02,31.2909,14.7282,6.82655,47.1543
grubhub-14-1.tsp ,85.98,49.64,28.38,137.82,301.82,28.4872,16.4469,9.40296,45.663

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,67.1,43.08,15.68,120.92,246.78,27.1902,17.4568,6.35384,48.9991
grubhub-12-2.tsp ,70.62,34.92,8.66,83.26,197.46,35.7642,17.6846,4.3857,42.1655
grubhub-12-4.tsp ,48.06,48.5,23.86,142.24,262.66,18.2974,18.4649,9.08399,54.1537
grubhub-13-9.tsp ,62.16,67.58,21.44,98.34,249.52,24.9118,27.084,8.5925,39.4117
grubhub-14-1.tsp ,73.74,63.78,30.76,123.44,291.72,25.2777,21.8634,10.5444,42.3145

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,35.34,84.62,37.94,81.48,239.38,14.7631,35.3497,15.8493,34.0379
grubhub-12-2.tsp ,27.48,79.78,24.2,53.2,184.66,14.8814,43.2037,13.1052,28.8097
grubhub-12-4.tsp ,36.04,49.8,16.66,98.26,200.76,17.9518,24.8057,8.29847,48.944
grubhub-13-9.tsp ,35.22,88.02,29.9,74.62,227.76,15.4636,38.6459,13.1279,32.7626
grubhub-14-1.tsp ,51.74,88.96,41.9,64.6,247.2,20.9304,35.9871,16.9498,26.1327

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,98.9,29.86,6.42,160.86,296.04,33.4076,10.0865,2.16863,54.3373
grubhub-12-2.tsp ,87.64,30.34,5.92,100.24,224.14,39.1006,13.5362,2.64121,44.722
grubhub-12-4.tsp ,95.92,0,0,174.1,270.02,35.5233,0,0,64.4767
grubhub-13-9.tsp ,102.38,10.02,9.74,135,257.14,39.8149,3.89671,3.78782,52.5006
grubhub-14-1.tsp ,116.14,18.58,19.2,171.04,324.96,35.7398,5.71763,5.90842,52.6342

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-12-1.tsp ,85.58,21.66,6.42,148.22,261.88,32.6791,8.27096,2.4515,56.5984
grubhub-12-2.tsp ,78.34,38.9,7.74,100.56,225.54,34.7344,17.2475,3.43176,44.5863
grubhub-12-4.tsp ,75.98,17.96,10.02,158.34,262.3,28.9668,6.84712,3.82005,60.366
grubhub-13-9.tsp ,74.92,45.52,26.48,115,261.92,28.6042,17.3794,10.11,43.9065
