Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-16-8-1,16,8,7,64.7174,26.8907,31.6544,4,17.41,59.9537,Optimal,59.9537,59.9597,0.00997337,4.76374,1.36085,0.224462,55.795,0.610409
sfsarp-16-8-2,16,8,8,89.7712,30.7122,47.8221,3,21.87,72.6614,Optimal,72.6613,72.6675,0.00842262,17.1099,0.828268,0.10152,33.959,0.199165
sfsarp-16-8-3,16,8,8,96.3804,28.057,32.3518,3,29.3,92.0856,Optimal,92.0856,92.0945,0.00968416,4.29478,0.698829,0.0916949,28.652,0.19298
sfsarp-16-8-4,16,8,8,75.9111,27.9541,31.9019,3,14.6,71.9633,Optimal,71.9633,71.9672,0.00547284,3.94782,1.15344,0.171604,47.291,0.423823
sfsarp-16-8-5,16,8,7,66.8686,28.5864,25.2972,3,1.15,70.1578,Optimal,70.1578,70.1586,0.00119308,-3.28915,0.800878,0.137662,32.836,0.403589
sfsarp-20-10-1,20,10,10,112.412,38.1161,52.4819,4,9.28,98.0458,Optimal,98.0458,98.0458,0,14.3657,1.39637,0.142196,57.251,0.289702
sfsarp-20-10-2,20,10,8,81.1351,31.9871,30.6999,4,14.26,82.4222,Optimal,82.4222,82.4246,0.00294796,-1.28713,1.20885,0.172856,49.563,0.519545
sfsarp-20-10-3,20,10,9,112.785,39.2265,63.4855,3,4361.83,88.5264,Optimal,88.5264,88.5351,0.00979926,24.259,1.904,0.185706,78.064,0.351328
sfsarp-20-10-4,20,10,9,91.9126,49.4919,54.6379,4,165.5,86.7667,Optimal,86.7667,86.7752,0.00978421,5.14594,1.72229,0.193723,70.614,0.424506
sfsarp-20-10-5,20,10,10,104.549,40.5713,64.8802,3,122.23,80.24,Optimal,80.24,80.2443,0.00535033,24.309,1.38827,0.136897,56.919,0.270041
sfsarp-30-15-1,30,15,14,167.839,57.65,84.5278,5,7186.89,140.961,Feasible,140.961,144.475,2.43212,26.8777,3.37946,0.22776,138.558,0.450326
sfsarp-30-15-2,30,15,13,125.841,50.062,49.7633,6,7167.83,126.14,Feasible,126.14,127.819,1.31322,-0.29874,1.97434,0.178985,80.948,0.510942
sfsarp-30-15-3,30,15,15,165.041,65.0148,65.2446,6,847.62,164.812,Optimal,164.812,164.828,0.00997703,0.22977,2.39354,0.172665,98.135,0.376204
sfsarp-30-15-4,30,15,14,173.631,52.1015,81.6468,5,7180.82,144.086,Feasible,144.086,151.757,5.05497,29.5453,2.67537,0.179159,109.69,0.352041
sfsarp-30-15-5,30,15,14,115.221,59.6478,39.7385,5,4392.08,135.13,Optimal,135.13,135.144,0.00999329,-19.9094,1.31037,0.128323,53.725,0.455281
sfsarp-40-20-1,40,20,18,212.123,67.9792,102.83,7,7164.34,177.272,Feasible,177.272,217.684,18.5642,34.851,4.38198,0.234957,179.661,0.487782
sfsarp-40-20-2,40,20,19,232.725,107.535,126.625,7,7166.63,213.635,Feasible,213.635,233.935,8.67779,19.0904,4.67885,0.223228,191.833,0.420508
sfsarp-40-20-3,40,20,20,187.228,77.9031,88.2699,7,7159.88,176.861,Feasible,176.861,186.017,4.92205,10.3668,2.91668,0.170107,119.584,0.408146
sfsarp-40-20-4,40,20,19,214.383,74.5414,98.7988,6,7156.14,190.126,Feasible,190.126,202.138,5.94272,24.2574,1.67856,0.0897639,68.821,0.189317
sfsarp-40-20-5,40,20,19,220.769,100.515,109.486,7,7160.72,211.798,Feasible,211.798,215.716,1.81622,8.97095,2.93456,0.150185,120.317,0.302336
