Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-10-5-A-1,10,5,2,57.138,17.266,50.232,3,0.03,24.172,Optimal,24.172,24.172,0,32.966,1.83659,0.320972,75.3,0.493447
sarp-10-5-A-2,10,5,5,49.329,28.889,58.972,3,0.03,19.246,Optimal,19.246,19.246,-1.84595e-14,30.083,2.51463,0.395929,103.1,0.652945
sarp-10-5-B-1,10,5,3,60.045,21.749,40.71,3,0.2,41.084,Optimal,41.084,41.084,0,18.961,1.68537,0.305978,69.1,0.50438
sarp-10-5-B-2,10,5,5,62.895,62.172,81.788,3,0.32,43.279,Optimal,43.279,43.279,0,19.616,2.2439,0.275614,92,0.397752
sarp-10-5-C-1,10,5,5,124.854,67.982,71.208,3,0.03,121.628,Optimal,121.628,121.628,-2.33677e-14,3.226,2.45122,0.239571,100.5,0.317035
sarp-10-5-C-2,10,5,4,108.78,42.002,51.06,3,0.11,99.722,Optimal,99.722,99.722,-1.42505e-14,9.058,1.87317,0.22544,76.8,0.313469
sarp-12-6-A-1,12,6,4,59.4,31.876,68.356,3,0.48,22.92,Optimal,22.92,22.92,-3.1001e-14,36.48,2.44878,0.341574,100.4,0.543879
sarp-12-6-A-2,12,6,5,57.975,32.707,58.558,3,0.4,32.124,Optimal,32.124,32.124,-2.21188e-14,25.851,1.35854,0.201107,55.7,0.346393
sarp-12-6-B-1,12,6,5,67.494,43.663,69,3,0.23,42.157,Optimal,42.157,42.157,0,25.337,1.86341,0.241492,76.4,0.381618
sarp-12-6-B-2,12,6,4,72.852,36.275,58.972,3,0.59,50.155,Optimal,50.155,50.155,0,22.697,1.96829,0.271595,80.7,0.429712
sarp-12-6-C-1,12,6,6,138.06,72.299,101.246,3,0.41,109.113,Optimal,109.113,109.113,-1.3024e-14,28.947,2.29512,0.181976,94.1,0.238772
sarp-12-6-C-2,12,6,6,128.94,87.986,85.422,3,0.15,131.504,Optimal,131.504,131.504,0,-2.564,2.50976,0.220484,102.9,0.299389
sarp-6-3-A-1,6,3,2,37.908,23.906,33.764,3,0,28.05,Optimal,28.05,28.05,0,9.858,1.2561,0.320939,51.5,0.486767
sarp-6-3-A-2,6,3,2,32.322,23.242,21.436,3,0.02,34.128,Optimal,34.128,34.128,0,-1.806,0.62439,0.206674,25.6,0.369942
sarp-6-3-B-1,6,3,3,48.567,43.91,43.24,3,0.02,49.237,Optimal,49.237,49.237,0,-0.67,1.10976,0.220232,45.5,0.313577
sarp-6-3-B-2,6,3,2,38.763,30.048,31.464,3,0.01,37.347,Optimal,37.347,37.347,0,1.416,0.287805,0.0751752,11.8,0.115347
sarp-6-3-C-1,6,3,3,53.982,39.843,45.034,3,0,48.791,Optimal,48.791,48.791,0,5.191,1.06829,0.199091,43.8,0.276341
sarp-6-3-C-2,6,3,3,58.314,54.285,47.104,3,0.03,65.495,Optimal,65.495,65.495,-2.16976e-14,-7.181,1.49512,0.26411,61.3,0.35932
sarp-8-4-A-1,8,4,2,45.699,16.187,37.628,3,0.02,24.258,Optimal,24.258,24.258,0,21.441,1.68049,0.372768,68.9,0.591416
sarp-8-4-A-2,8,4,3,40.113,24.986,43.47,3,0.03,21.629,Optimal,21.629,21.629,0,18.484,0.997561,0.210211,40.9,0.342546
sarp-8-4-B-1,8,4,4,53.28,45.986,51.704,3,0.02,47.562,Feasible,47.562,48.183,1.28884,5.718,1.32195,0.223597,54.2,0.337905
sarp-8-4-B-2,8,4,4,44.388,41.006,50.876,3,0,34.518,Optimal,34.518,34.518,-2.05847e-14,9.87,1.59756,0.291111,65.5,0.458042
sarp-8-4-C-1,8,4,4,82.635,60.594,55.062,3,0.02,88.167,Optimal,88.167,88.167,0,-5.532,0.768293,0.104582,31.5,0.143704
sarp-8-4-C-2,8,4,4,104.466,76.613,76.222,3,0.08,104.857,Optimal,104.857,104.857,0,-0.391,2.04634,0.217639,83.9,0.276442
sarp-5-30-C-10,5,30,29,46.752,398.512,179.768,4,7191.95,265.496,Feasible,265.496,341.441,22.2426,-218.744,0.731707,0.0443306,30,0.0675068
sarp-5-30-C-4,5,30,21,46.752,322.227,185.656,2,7172.78,183.323,Feasible,183.323,260.85,29.721,-136.571,1.51707,0.0979733,62.2,0.136045
sarp-5-30-C-5,5,30,15,46.752,242.873,151.432,2,22,138.193,Optimal,138.193,138.193,0,-91.441,1.21463,0.0958676,49.8,0.130094
sarp-5-30-C-9,5,30,29,46.752,405.733,184.69,3,7189.97,267.795,Feasible,267.795,338.005,20.7719,-221.043,0.407317,0.0242933,16.7,0.0366952
