Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
ghsarp-10-5-0,10,5,4,56.2556,21.7898,32.0638,3,0.49,45.9816,Optimal,45.9816,45.9816,0,10.274,0.707902,0.140062,29.024,0.260174
ghsarp-10-5-1,10,5,3,56.9875,21.4884,34.2019,3,0.23,44.274,Optimal,44.274,44.274,-1.60488e-14,12.7135,1.19502,0.237474,48.996,0.41703
ghsarp-10-5-2,10,5,5,66.8861,37.277,53.8402,3,5.89,50.3229,Optimal,50.3229,50.3229,0,16.5633,1.70771,0.250016,70.016,0.394354
ghsarp-10-5-3,10,5,5,64.0464,37.6073,61.1414,3,0.79,40.5124,Optimal,40.5124,40.5124,0,23.534,1.71502,0.241689,70.316,0.373156
ghsarp-10-5-4,10,5,3,63.2507,16.0552,36.915,3,1.14,42.3909,Optimal,42.3909,42.3909,-3.35234e-14,20.8598,1.36088,0.249974,55.796,0.415229
ghsarp-12-6-0,12,6,6,66.1921,44.8758,47.9145,3,80.7,63.1534,Optimal,63.1534,63.1578,0.00691918,3.03872,0.789561,0.117683,32.372,0.212864
ghsarp-12-6-1,12,6,6,65.735,42.6331,46.2916,3,0.49,62.0765,Optimal,62.0765,62.0765,0,3.6585,0.878683,0.133061,36.026,0.243834
ghsarp-12-6-2,12,6,6,65.7099,37.7112,43.5261,3,0.31,59.895,Optimal,59.895,59.895,0,5.81488,0.968976,0.150091,39.728,0.280383
ghsarp-12-6-3,12,6,6,70.5845,37.2033,59.2075,3,40.39,48.5803,Optimal,48.5803,48.5848,0.00925127,22.0042,2.32829,0.310607,95.46,0.517864
ghsarp-12-6-4,12,6,5,66.4874,50.6981,60.0594,3,59.43,57.126,Optimal,57.126,57.1311,0.00889183,9.36136,1.09473,0.152064,44.884,0.250751
ghsarp-6-3-0,6,3,3,40.5562,26.6095,31.0344,3,0.05,36.1313,Optimal,36.1313,36.1313,-1.96656e-14,4.42488,1.04766,0.25874,42.954,0.410996
ghsarp-6-3-1,6,3,3,34.3877,17.0379,20.907,3,0.05,30.5186,Optimal,30.5186,30.5186,0,3.86908,0.866439,0.266749,35.524,0.495633
ghsarp-6-3-2,6,3,1,35.3761,8.09848,25.5797,3,0.15,17.8949,Optimal,17.8949,17.8949,0,17.4812,0.827122,0.258084,33.912,0.405811
ghsarp-6-3-3,6,3,3,38.6912,17.7218,24.2843,3,0.04,32.1287,Optimal,32.1287,32.1287,0,6.56248,1.06829,0.295814,43.8,0.505972
ghsarp-6-3-4,6,3,3,43.1007,16.7242,28.5255,3,0.06,31.2994,Optimal,31.2994,31.2994,0,11.8013,1.26259,0.313692,51.766,0.500048
ghsarp-8-4-0,8,4,4,44.6388,23.7586,44.7304,3,0.13,23.667,Optimal,23.667,23.667,0,20.9718,1.1561,0.223501,47.4,0.364391
ghsarp-8-4-1,8,4,4,42.564,23.5893,30.3848,3,0.16,35.7684,Optimal,35.7684,35.7684,0,6.79556,0.832293,0.192515,34.124,0.358242
ghsarp-8-4-2,8,4,4,47.5333,24.0176,35.0216,3,0.6,36.5292,Optimal,36.5292,36.5292,0,11.0041,1.22712,0.256626,50.312,0.441132
ghsarp-8-4-3,8,4,3,50.6979,16.8819,29.4142,3,0.03,38.1655,Optimal,38.1655,38.1655,-1.86174e-14,12.5324,1.05971,0.237966,43.448,0.404491
ghsarp-8-4-4,8,4,3,38.8886,22.755,41.4607,3,0.13,20.1829,Optimal,20.1829,20.1829,-3.52052e-14,18.7058,1.52517,0.332527,62.532,0.553949
ghsarp-10-5-8,10,5,5,64.0464,37.6073,61.1414,3,0.64,40.5124,Optimal,40.5124,40.5124,0,23.534,1.71502,0.241689,70.316,0.373156
ghsarp-10-5-8,10,5,5,77.6091,47.8533,93.0212,3,0.39,32.4413,Optimal,32.4413,32.4413,-2.19024e-14,45.1679,2.75101,0.293701,112.791,0.400631
ghsarp-10-5-8,10,5,5,77.6091,47.8533,93.0212,3,0.39,32.4413,Optimal,32.4413,32.4413,-2.19024e-14,45.1679,2.75101,0.293701,112.791,0.400631
