Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-50-25-1,50,25,25,266.317,136.172,134.57,8,7155.51,267.92,Feasible,267.92,275.369,2.70522,-1.60261,4.32215,0.17935,177.208,0.372633
sfsarp-100-50-1,100,50,16,497.737,87.4631,205.448,16,7130.36,379.752,Feasible,379.752,584.429,35.0216,117.984,8.45746,0.224569,346.756,0.461464
sfsarp-50-25-2,50,25,25,221.246,110.313,89.3177,8,7163.03,242.242,Feasible,242.242,254.77,4.91747,-20.9952,2.08346,0.10538,85.422,0.286545
sfsarp-100-50-2,100,50,27,568.093,108.911,211.98,16,7139.97,465.024,Feasible,465.024,596.33,22.019,103.069,6.52115,0.152182,267.367,0.30073
sfsarp-50-25-3,50,25,25,293.146,181.424,173.516,9,7132.87,301.054,Feasible,301.054,336.798,10.6127,-7.90831,3.89649,0.142666,159.756,0.263064
sfsarp-100-50-3,100,50,2,524.489,9.4557,160.63,16,7100.11,373.314,Feasible,373.314,551.58,32.3191,151.174,8.01361,0.235032,328.558,0.468745
sfsarp-50-25-4,50,25,23,215.821,114.353,106.259,9,7150.29,223.915,Feasible,223.915,241.626,7.32979,-8.09393,2.54683,0.126684,104.42,0.320877
sfsarp-100-50-4,100,50,16,521.606,65.6458,145.527,15,7119.4,441.725,Feasible,441.725,590.189,25.1554,79.8808,5.76807,0.162458,236.491,0.356677
sfsarp-50-25-5,50,25,24,343.335,147.888,145.652,9,7144.32,345.571,Feasible,345.571,358.341,3.56374,-2.23603,4.423,0.159013,181.343,0.285685
sfsarp-100-50-5,100,50,27,548.578,122.233,165.573,16,7099.38,505.238,Feasible,505.238,631.617,20.0089,43.3404,6.46841,0.163528,265.205,0.351759
sfsarp-60-30-1,60,30,30,320.1,118.664,120.713,10,7172.56,318.051,Feasible,318.051,336.74,5.55001,2.04918,3.44798,0.128756,141.367,0.292719
sfsarp-80-40-1,80,40,15,484.414,63.9955,167.859,12,7130.34,380.551,Feasible,380.551,529.663,28.1523,103.864,7.40793,0.215532,303.725,0.399626
sfsarp-60-30-2,60,30,30,283.912,122.576,111.107,10,7150.96,295.381,Feasible,295.381,312.503,5.47882,-11.4692,3.80693,0.153993,156.084,0.391604
sfsarp-80-40-2,80,40,40,404.661,196.695,190.043,13,7192.09,411.313,Feasible,411.313,462.639,11.0941,-6.65266,4.13666,0.113955,169.603,0.253771
sfsarp-60-30-3,60,30,30,258.575,110.865,78.7308,10,7163.6,290.709,Feasible,290.709,299.316,2.87557,-32.134,2.28924,0.104434,93.859,0.330791
sfsarp-80-40-3,80,40,29,395.237,136.849,169.582,13,7159.51,362.504,Feasible,362.504,470.775,22.9985,32.7331,5.55134,0.168328,227.605,0.374771
sfsarp-60-30-4,60,30,29,325.386,142.156,150.04,10,7153.63,317.501,Feasible,317.501,358.681,11.481,7.88479,4.71966,0.166222,193.506,0.348048
sfsarp-80-40-4,80,40,39,431.87,167.697,171.576,12,7132.23,427.991,Feasible,427.991,469.59,8.85849,3.87898,5.81844,0.160203,238.556,0.352934
sfsarp-60-30-5,60,30,29,277.338,159.371,161.8,9,7156.08,274.909,Feasible,274.909,316.17,13.0504,2.4292,3.70046,0.137251,151.719,0.30512
sfsarp-80-40-5,80,40,37,403.714,204.459,194.492,13,7129.34,413.681,Feasible,413.681,468.546,11.7096,-9.96722,4.12149,0.114498,168.981,0.249845
