Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
ghsarp-10-5-0,10,5,4,56.2556,21.7898,35.0281,3,0.24,43.0174,Optimal,43.0174,43.0209,0.00819851,13.2382,0.865073,0.165997,35.468,0.300576
ghsarp-10-5-1,10,5,3,56.9875,19.5512,35.3142,3,0.05,41.2245,Optimal,41.2245,41.2245,0,15.763,1.44444,0.283713,59.222,0.493904
ghsarp-10-5-2,10,5,5,66.8861,37.277,60.8092,3,0.39,43.3539,Optimal,43.3539,43.3539,0,23.5323,1.44698,0.200972,59.326,0.307874
ghsarp-10-5-3,10,5,5,64.0464,37.6073,61.1414,3,0.04,40.5124,Optimal,40.5124,40.5124,0,23.534,1.71502,0.241689,70.316,0.373156
ghsarp-10-5-4,10,5,3,63.2507,16.0552,36.915,3,0.19,42.3909,Optimal,42.3909,42.3909,-1.67617e-14,20.8598,1.36088,0.249974,55.796,0.415229
ghsarp-12-6-0,12,6,5,66.1921,41.2909,47.8262,3,1.45,59.6568,Optimal,59.6568,59.6568,0,6.53534,1.01302,0.154947,41.534,0.273455
ghsarp-12-6-1,12,6,5,65.735,35.8959,39.8765,3,0.05,61.7544,Optimal,61.7544,61.7544,0,3.98062,1.10722,0.181607,45.396,0.339277
ghsarp-12-6-2,12,6,6,65.7099,37.7112,43.5261,3,0.07,59.895,Optimal,59.895,59.895,0,5.81488,0.968976,0.150091,39.728,0.280383
ghsarp-12-6-3,12,6,6,70.5845,37.2033,61.7164,3,0.6,46.0715,Optimal,46.0715,46.0715,0,24.5131,2.01205,0.263738,82.494,0.434664
ghsarp-12-6-4,12,6,5,66.4874,50.6981,64.2362,3,1.93,52.9492,Optimal,52.9492,52.9492,0,13.5382,2.01229,0.271176,82.504,0.438669
ghsarp-6-3-0,6,3,3,40.5562,26.6095,31.0344,3,0.01,36.1313,Optimal,36.1313,36.1313,0,4.42488,1.04766,0.25874,42.954,0.410996
ghsarp-6-3-1,6,3,3,34.3877,17.0379,21.1839,3,0.02,30.2417,Optimal,30.2417,30.2417,0,4.146,0.881122,0.270048,36.126,0.499834
ghsarp-6-3-2,6,3,1,35.3761,8.09848,25.5797,3,0,17.8949,Optimal,17.8949,17.8949,-1.98533e-14,17.4812,0.827122,0.258084,33.912,0.405811
ghsarp-6-3-3,6,3,2,38.6912,11.5606,19.1756,3,0.03,31.0762,Optimal,31.0762,31.0762,0,7.61498,0.897951,0.282924,36.816,0.487888
ghsarp-6-3-4,6,3,3,43.1007,16.7242,28.5255,3,0.02,31.2994,Optimal,31.2994,31.2994,0,11.8013,1.26259,0.313692,51.766,0.500048
ghsarp-8-4-0,8,4,3,44.6388,18.6763,41.0007,3,0.04,22.3144,Optimal,22.3144,22.3144,0,22.3244,1.8441,0.383527,75.608,0.61988
ghsarp-8-4-1,8,4,4,42.564,23.5893,30.5909,3,0.04,35.5624,Optimal,35.5624,35.5624,0,7.00164,1.09756,0.253233,45,0.47021
ghsarp-8-4-2,8,4,4,47.5333,24.0176,35.5322,3,0.14,36.0186,Optimal,36.0186,36.0186,0,11.5147,1.42127,0.295554,58.272,0.506
ghsarp-8-4-3,8,4,3,50.6979,16.8819,29.4142,3,0.02,38.1655,Optimal,38.1655,38.1655,0,12.5324,1.05971,0.237966,43.448,0.404491
ghsarp-8-4-4,8,4,2,38.8886,15.6259,37.1027,3,0.02,17.4119,Optimal,17.4119,17.4119,0,21.4768,1.20463,0.28758,49.39,0.477613
