
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,5.01122,0.380813,0.259837,4.28732,26.5625,4.996e-16,36.5017,13.7287,1.04328,0.711851,11.7455,72.7706,1.36871e-15

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,3.18553,1.47951,1.09561,3.43854,21.2745,0.172764,30.6464,10.3945,4.82768,3.575,11.22,69.4191,0.563734

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.96862,1.47951,1.09561,3.33463,17.8284,6.90577,33.6125,8.83188,4.40167,3.25953,9.92081,53.0409,20.5452

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,1.67447,2.15935,1.39398,2.66732,17.2005,6.04382,31.1394,5.37734,6.93446,4.47659,8.56572,55.237,19.4089

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,5.01122,0.380813,0.259837,4.28732,26.9261,4.996e-16,36.8653,13.5933,1.03298,0.704829,11.6297,73.0392,1.3552e-15

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.62764,1.83951,1.6535,3.06,16.3855,6.55114,32.1173,8.18139,5.72748,5.1483,9.52757,51.0177,20.3975

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.96862,1.47951,1.09561,3.33463,17.8284,7.67488,34.3816,8.63432,4.30321,3.18661,9.69889,51.8544,22.3226

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,1.67447,2.15935,1.39398,2.66732,16.6645,8.38398,32.9437,5.08284,6.55468,4.23142,8.0966,50.585,25.4495

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,5.01122,0.380813,0.259837,4.28732,26.5625,4.996e-16,36.5017,13.7287,1.04328,0.711851,11.7455,72.7706,1.36871e-15

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,3.18553,1.47951,1.09561,3.43854,15.9424,6.45943,31.601,10.0805,4.68186,3.46701,10.8811,50.4489,20.4406

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.41073,2.15008,1.6535,2.98244,17.085,2.69122,28.973,8.32061,7.42098,5.70702,10.2939,58.9688,9.28871

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,1.93431,3.02878,1.13415,2.42293,13.9539,9.56374,32.0378,6.03758,9.45377,3.54003,7.56271,43.5545,29.8514

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,5.01122,0.380813,0.259837,4.28732,26.9261,4.996e-16,36.8653,13.5933,1.03298,0.704829,11.6297,73.0392,1.3552e-15

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.62764,1.83951,1.6535,3.06,12.7811,6.55114,28.5129,9.21562,6.4515,5.79911,10.732,44.8258,22.976

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,2.41073,2.15008,1.6535,2.98244,10.4131,8.90309,28.5129,8.45487,7.54073,5.79911,10.46,36.5206,31.2248

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-14-0.tsp ,1.93431,3.02878,1.13415,2.42293,11.5026,14.8731,34.8958,5.54309,8.67949,3.25009,6.94331,32.9627,42.6214
