,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-10-1.txt ,0,3.20175,2.27673,0.716815,1.47821,16.0147,23.6882,0,13.5162,9.61125,3.02604,6.24028,67.6062
sfsarp-10-10-2.txt ,1.45529,2.48926,1.2725,1.10143,7.50658,7.18885,21.0139,6.92535,11.8458,6.05551,5.24142,35.722,34.21
sfsarp-10-10-3.txt ,0.235082,2.54852,2.19161,0.888326,1.47565,17.8577,25.1969,0.93298,10.1144,8.69794,3.52554,5.8565,70.8726
sfsarp-10-10-4.txt ,0.199901,3.06674,2.25864,1.06878,0.0289044,8.31895,14.9419,1.33785,20.5244,15.1161,7.15292,0.193445,55.6753
sfsarp-10-10-5.txt ,0.418346,2.74894,2.5842,0.499042,8.33902,8.24964,22.8392,1.8317,12.0361,11.3148,2.18503,36.5119,36.1205
sfsarp-5-10-1.txt ,0,1.23608,1.46169,0.648226,12.3827,8.27133,24,0,5.15034,6.09039,2.70094,51.5944,34.4639
sfsarp-5-10-2.txt ,0,1.6458,0.919919,0.594849,2.04281E-14,14.1007,17.2612,0,9.53468,5.32939,3.44616,1.18347E-13,81.6898
sfsarp-5-10-3.txt ,0.170977,0.923598,0.7753,0.596019,7.46175,6.61446,16.5421,1.03359,5.58332,4.68682,3.60304,45.1076,39.9856
sfsarp-5-10-4.txt ,0.672713,1.77376,0.761457,1.01888,16.9202,2.85297,24,2.80297,7.39068,3.17274,4.24533,70.5009,11.8874
sfsarp-5-10-5.txt ,0,1.4109,1.07058,0.240686,0.131548,17.9961,20.8498,0,6.76695,5.13471,1.15438,0.630931,86.313
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-10-1.txt ,0,3.16501,2.27673,0.849259,2.52656,12.8724,21.6899,0,14.5921,10.4967,3.91546,11.6486,59.3472
sfsarp-10-10-2.txt ,0.182635,2.80431,2.54515,1.07447,4.39919,11.0648,22.0705,0.827507,12.7061,11.5319,4.86836,19.9324,50.1337
sfsarp-10-10-3.txt ,0.235082,2.52159,2.19161,0.92543,3.13686,22.9894,32,0.734631,7.87997,6.84878,2.89197,9.80268,71.842
sfsarp-10-10-4.txt ,0.199901,3.10264,2.25864,1.00352,3.22889,12.6812,22.4748,0.889446,13.805,10.0497,4.46511,14.3667,56.4241
sfsarp-10-10-5.txt ,0.418346,2.74894,2.5842,0.500401,11.2072,6.5409,24,1.74311,11.4539,10.7675,2.085,46.6967,27.2538
sfsarp-5-10-1.txt ,0,1.23608,1.46169,0.648226,-4.02456E-15,8.27133,11.6173,0,10.64,12.582,5.57982,-3.46427E-14,71.1982
sfsarp-5-10-2.txt ,0,1.6458,0.919919,0.594849,6.73876,14.1007,24,0,6.85752,3.833,2.47854,28.0781,58.7528
sfsarp-5-10-3.txt ,0.170977,0.923598,0.7753,0.596019,14.9196,6.61446,24,0.712403,3.84833,3.23041,2.48341,62.1652,27.5602
sfsarp-5-10-4.txt ,0.672713,1.77376,0.761457,1.01888,8.46735,6.32097,19.0151,3.53778,9.32817,4.00448,5.35825,44.5295,33.2418
sfsarp-5-10-5.txt ,0,1.4109,1.07058,0.240686,11.9762,3.79417,18.4925,0,7.62956,5.78925,1.30153,64.7623,20.5173
,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-10-1.txt ,0.408741,3.16174,1.86799,0.661845,5.18877,3.96645,15.2555,2.67929,20.7252,12.2447,4.33839,34.0124,26
sfsarp-10-10-2.txt ,1.62155,2.68701,1.10623,0.674249,10.8613,3.11668,20.0671,8.08066,13.3902,5.51268,3.35998,54.1252,15.5313
