1A, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,106.95,4,7198.28,25.1506,Feasible,25.1506,44.3208,43.2533
2A, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,106.196,4,7198.24,25.905,Feasible,25.905,47.1661,45.0771
1B, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,105.653,4,7198.81,26.4478,Feasible,26.4478,43.8951,39.7477
2B, 30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-15-6.tsp ,11,4,3,100.757,31.3438,105.184,4,7198.2,26.917,Feasible,26.917,48.0908,44.0288
