
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-0.tsp ,2.18081,1.51024,1.49024,2.75854,14.6105,0.827886,23.3782,9.3284,6.46005,6.3745,11.7996,62.4962,3.54127
grubhub-11-1.tsp ,1.66325,1.64439,1.01415,1.60098,7.8652,3.30252,17.0905,9.73203,9.62167,5.93398,9.36764,46.0209,19.3237
grubhub-11-2.tsp ,2.21285,1.17089,0.951382,3.31512,10.8495,3.90488,22.4046,9.87673,5.22613,4.24636,14.7966,48.4253,17.4289
grubhub-11-3.tsp ,1.89545,1.8561,1.24634,1.58195,18.7179,6.4174,31.7151,5.97648,5.85241,3.9298,4.988,59.0188,20.2345
grubhub-11-4.tsp ,1.78667,2.37024,1.09805,1.92683,7.30634,4.96894,19.4571,9.18261,12.1819,5.64344,9.90298,37.5511,25.538
grubhub-11-5.tsp ,1.37561,3.04033,1.95203,2.21463,0.812683,11.2041,20.5994,6.6779,14.7593,9.47615,10.7509,3.94517,54.3906
grubhub-11-6.tsp ,2.38878,0.857398,0.366179,2.04439,16.73,1.61325,24,9.95325,3.57249,1.52575,8.51829,69.7083,6.72188
grubhub-11-7.tsp ,2.44049,0.317886,0.362276,2.80146,8.42024,-1.05471e-15,14.3424,17.0159,2.21642,2.52592,19.5328,58.7089,-7.35382e-15
grubhub-11-8.tsp ,2.13919,0.999675,0.773333,1.71805,11.165,2.13528,18.9306,11.3002,5.28074,4.0851,9.07553,58.9789,11.2796
grubhub-11-9.tsp ,1.62325,1.74,1.28049,1.83122,3.86764,9.39089,19.7335,8.22587,8.81749,6.48891,9.27975,19.5994,47.5886
