
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-10-A-1.txt ,34.0126,131.484,27.3408,186.557,379.394,8.96499,34.6563,7.20644,49.1723
sarp-20-10-A-2.txt ,30.271,97.6092,31.0824,190.313,349.275,8.6668,27.9462,8.89912,54.4879
sarp-20-10-A-3.txt ,38.8154,102.625,22.538,156.738,320.716,12.1027,31.9987,7.02741,48.8712
sarp-20-10-A-4.txt ,32.0591,110.684,29.2943,151.426,323.463,9.91121,34.2184,9.05647,46.814
sarp-20-10-B-1.txt ,57.8832,149.94,45.8878,149.394,403.105,14.3593,37.1963,11.3836,37.0608
sarp-20-10-B-2.txt ,48.8159,156.464,54.9551,158.382,418.617,11.6612,37.3765,13.1278,37.8345
sarp-20-10-B-3.txt ,43.2342,162.916,60.5368,165.765,432.453,9.99744,37.6726,13.9985,38.3314
sarp-20-10-B-4.txt ,61.6798,135.999,42.0912,153.964,393.734,15.6654,34.5409,10.6903,39.1035
sarp-20-10-C-1.txt ,153.129,221.943,110.626,176.785,662.484,23.1144,33.5016,16.6987,26.6852
sarp-20-10-C-2.txt ,118.697,209.388,145.059,206.881,680.025,17.4548,30.7912,21.3314,30.4226
sarp-20-10-C-3.txt ,147,183.095,116.756,205.14,651.991,22.5463,28.0824,17.9076,31.4637
sarp-20-10-C-4.txt ,118.697,209.388,145.059,206.881,680.025,17.4548,30.7912,21.3314,30.4226

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-10-A-1.txt ,18.0894,124.208,43.264,107.863,293.424,6.16495,42.3305,14.7445,36.76
sarp-20-10-A-2.txt ,21.2239,105.412,40.1295,134.229,300.995,7.05127,35.0214,13.3323,44.5951
sarp-20-10-A-3.txt ,14.4805,143.342,46.8729,113.221,317.917,4.55482,45.088,14.7437,35.6134
sarp-20-10-A-4.txt ,14.4805,143.342,46.8729,113.221,317.917,4.55482,45.088,14.7437,35.6134
sarp-20-10-B-1.txt ,52.5398,157.973,51.2313,153.714,415.458,12.6462,38.0238,12.3313,36.9987
sarp-20-10-B-2.txt ,38.5736,151.006,65.1974,132.886,387.663,9.9503,38.9528,16.8181,34.2788
sarp-20-10-B-3.txt ,41.5697,142.785,62.2013,143.958,390.514,10.6449,36.5634,15.9281,36.8637
sarp-20-10-B-4.txt ,51.6047,163.911,52.1663,113.911,381.593,13.5235,42.9543,13.6707,29.8515
sarp-20-10-C-1.txt ,64.6681,228.852,199.088,183.629,676.237,9.56294,33.842,29.4405,27.1545
sarp-20-10-C-2.txt ,53.3529,273.41,210.403,117.585,654.751,8.14857,41.7579,32.1348,17.9587
sarp-20-10-C-3.txt ,79.9173,220.285,183.839,172.252,656.293,12.1771,33.565,28.0117,26.2462
sarp-20-10-C-4.txt ,66.5587,218.637,197.197,130.381,612.774,10.8619,35.6798,32.1811,21.2772

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-10-A-1.txt ,37.0116,168.851,24.3418,180.922,411.127,9.00247,41.0704,5.92074,44.0064
sarp-20-10-A-2.txt ,40.8179,195.506,20.5355,183.818,440.678,9.26253,44.3648,4.65999,41.7127
sarp-20-10-A-3.txt ,45.2193,133.233,16.1341,183.415,378.002,11.9627,35.2467,4.26826,48.5223
sarp-20-10-A-4.txt ,44.3242,149.517,17.0292,168.121,378.991,11.6953,39.4513,4.4933,44.3601
sarp-20-10-B-1.txt ,73.8725,182.373,29.8985,112.25,398.394,18.5426,45.777,7.50475,28.1756
sarp-20-10-B-2.txt ,64.2211,161.78,39.55,107.12,372.671,17.2326,43.4109,10.6126,28.7439
sarp-20-10-B-3.txt ,69.8313,163.666,33.9397,100.179,367.616,18.9957,44.5209,9.23237,27.2511
sarp-20-10-B-4.txt ,77.1205,144.734,26.6505,113.946,362.451,21.2775,39.9321,7.35284,31.4375
sarp-20-10-C-1.txt ,230.09,141.172,33.6657,169.358,574.286,40.0654,24.5822,5.86217,29.4902
sarp-20-10-C-2.txt ,204.199,157.043,59.5564,132.585,553.383,36.9002,28.3786,10.7622,23.9589
sarp-20-10-C-3.txt ,212.954,158.88,50.8014,131.971,554.607,38.3973,28.6473,9.15989,23.7955
sarp-20-10-C-4.txt ,215.429,159.502,48.3267,166.812,590.07,36.5091,27.031,8.19,28.2699

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-10-A-1.txt ,27.0162,143.194,34.3372,126.312,330.86,8.16546,43.2794,10.3782,38.177
