grubhub-02-0.tsp	1A	0	0.404939550949914	0	0	1.832	0	6.68853195164076	0
grubhub-02-1.tsp	1A	0	0.379706390328152	0	0	1.897	0	6.70656303972366	0
grubhub-02-2.tsp	1A	0	0.382348877374784	0	0	1.612	0	6.71029360967185	0
grubhub-02-3.tsp	1A	0	0.375924006908463	0	0	0.968	0	6.74894645941278	0
grubhub-02-4.tsp	1A	0	0.375302245250432	0	0	1.657	0	6.70195164075993	0
grubhub-02-5.tsp	1A	0	0.410846286701209	0	0	1.603	0	6.69469775474957	0
grubhub-02-6.tsp	1A	0	0.366804835924007	0	0	1.498	0	6.71050086355786	0
grubhub-02-7.tsp	1A	0	0.387374784110535	0	0	2.16	0	6.68267702936097	0
grubhub-02-8.tsp	1A	0	0.359758203799655	0	0	0.869	0	6.76412780656304	0
grubhub-02-9.tsp	1A	0	0.376804835924007	0	0	1.48	0	6.70044905008636	0
grubhub-03-0.tsp	1A	0	0.595129533678756	0	0	2.06	0	6.48580310880829	0
grubhub-03-1.tsp	1A	0	0.584715025906736	0	0	1.862	0	6.50761658031088	0
grubhub-03-2.tsp	1A	0	0.569585492227979	0	0	2.116	0	6.49533678756477	0
grubhub-03-3.tsp	1A	0	0.582020725388601	0	0	1.909	0	6.49077720207254	0
grubhub-03-4.tsp	1A	0	0.581295336787565	0	0	1.145	0	6.5539378238342	0
grubhub-03-5.tsp	1A	0	0.606217616580311	0	0	4.061	0	6.36419689119171	0
grubhub-03-6.tsp	1A	0	0.589378238341969	0	0	2.76	0	6.45652849740932	0
grubhub-03-7.tsp	1A	0	0.608082901554404	0	0	2.657	0	6.43036269430052	0
grubhub-03-8.tsp	1A	0	0.545233160621762	0	0	2.166	0	6.51233160621762	0
grubhub-03-9.tsp	1A	0	0.607668393782383	0	0	3.546	0	6.38227979274611	0
grubhub-04-0.tsp	1A	0	0.799568221070812	0	0	3.175	0	6.21753022452504	0
grubhub-04-1.tsp	1A	0	0.760397236614853	0	0	2.817	0	6.26955094991364	0
grubhub-04-2.tsp	1A	0	0.758117443868739	0	0	3.94	0	6.20359240069085	0
grubhub-04-3.tsp	1A	0	0.752521588946459	0	0	3.161	0	6.26395509499136	0
grubhub-04-4.tsp	1A	0	0.810034542314335	0	0	3.575	0	6.19416234887737	0
grubhub-04-5.tsp	1A	0	0.787443868739206	0	0	4.489	0	6.16550949913644	0
grubhub-04-6.tsp	1A	0	0.802987910189983	0	0	4.126	0	6.16804835924007	0
grubhub-04-7.tsp	1A	0	0.753557858376511	0	0	2.971	0	6.24929188255613	0
grubhub-04-8.tsp	1A	0	0.768842832469775	0	0	3.546	0	6.22623488773748	0
grubhub-04-9.tsp	1A	0	0.770449050086356	0	0	3.842	0	6.1946804835924	0
grubhub-05-0.tsp	1A	0	0.973747841105354	0	0	5.339	0	6.60274611398964	0
grubhub-05-1.tsp	1A	0	0.954214162348877	0	0	3.849	0	6.71243523316062	0
grubhub-05-2.tsp	1A	0	0.930379965457686	0	0	3.881	0	6.73699481865285	0
grubhub-05-3.tsp	1A	0	0.98447322970639	0	0	4.41	0	6.66284974093264	0
grubhub-05-4.tsp	1A	0	0.977012089810017	0	0	4.089	0	6.68554404145078	0
grubhub-05-5.tsp	1A	0	0.95426597582038	0	0	3.668	0	6.71212435233161	0
grubhub-05-6.tsp	1A	0	0.977530224525043	0	0	4.121	0	6.68041450777202	0
grubhub-05-7.tsp	1A	0	0.961882556131261	0	0	3.537	0	6.74108808290156	0
grubhub-05-8.tsp	1A	0	0.955924006908463	0	0	4.024	0	6.70279792746114	0
grubhub-05-9.tsp	1A	0	0.918514680483592	0	0	5.908	0	6.61818652849741	0
grubhub-06-0.tsp	1A	0	1.16839378238342	0	0	4.629	0	6.45571675302245	0
grubhub-06-1.tsp	1A	0	1.17326424870466	0	0	4.893	0	6.44473229706391	0
grubhub-06-2.tsp	1A	0	1.17321243523316	0	0	6.137	0	6.35416234887738	0
grubhub-06-3.tsp	1A	0	1.1679274611399	0	0	4.086	0	6.48183074265976	0
grubhub-06-4.tsp	1A	0	1.17740932642487	0	0	3.116	0	6.5186701208981	0
grubhub-06-5.tsp	1A	0	1.1739378238342	0	0	5.715	0	6.39742659758204	0
grubhub-06-6.tsp	1A	0	1.15357512953368	0	0	4.558	0	6.4785664939551	0
grubhub-06-7.tsp	1A	0	1.17642487046632	0	0	3.697	0	6.47835924006909	0
grubhub-06-8.tsp	1A	0	1.14735751295337	0	0	6.379	0	6.38379965457686	0
grubhub-06-9.tsp	1A	0	1.1599481865285	0	0	4.57	0	6.47778929188256	0
grubhub-07-0.tsp	1A	0	1.36832469775475	0	0	4.054	0	6.28034542314335	0
grubhub-07-1.tsp	1A	0	1.35257340241796	0	0	4.619	0	6.25283246977548	0
grubhub-07-2.tsp	1A	0	1.3693091537133	0	0	6.276	0	6.15682210708118	0
grubhub-07-3.tsp	1A	0	1.39169257340242	0	0	8.621	0	6.03050086355786	0
grubhub-07-4.tsp	1A	0	1.32319516407599	0	0	4.688	0	6.29386873920553	0
grubhub-07-5.tsp	1A	0	1.3593609671848	0	0	6.775	0	6.14749568221071	0
grubhub-07-6.tsp	1A	0	1.30987910189983	0	0	4.815	0	6.29112262521589	0
grubhub-07-7.tsp	1A	0	1.33309153713299	0	0	5.703	0	6.21599309153713	0
grubhub-07-8.tsp	1A	0	1.39392055267703	0	0	8.234	0	6.05262521588947	0
grubhub-07-9.tsp	1A	0	1.32640759930915	0	0	6.443	0	6.18982728842833	0
grubhub-08-0.tsp	1A	0	1.54208981001727	0	0	6.527	0	13.7784974093264	0
grubhub-08-1.tsp	1A	0	1.60291882556131	0	0	6.809	0	13.740932642487	0
grubhub-08-2.tsp	1A	0	1.48934369602763	0	0	4.61	0	13.9348704663212	0
grubhub-08-3.tsp	1A	0	1.5686701208981	0	0	6.38	0	13.8012953367876	0
grubhub-08-4.tsp	1A	0	1.51126079447323	0	0	5.184	0	13.9040932642487	0
grubhub-08-5.tsp	1A	0	1.61338514680484	0	0	4.685	0	13.8483937823834	0
grubhub-08-6.tsp	1A	0	1.53996545768566	0	0	5.839	0	13.8514507772021	0
