
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
,22.7509,46.6754,17.8097,94.557,181.793,12.5147,25.675,9.79671,52.0135

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
,10.9275,91.4668,29.6332,74.3301,206.358,5.29543,44.3244,14.3601,36.02

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
,32.1312,76.0862,8.42946,115.283,231.93,13.8539,32.8058,3.63449,49.7059

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
,17.3653,103.394,23.1954,82.3511,226.306,7.67338,45.6877,10.2496,36.3894
