
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-20-5-A-1.txt ,55.7024,89.9622,19.4243,147.457,312.546,17.8221,28.7837,6.21484,47.1793
sarp-20-5-A-2.txt ,53.5257,120.936,21.601,170.289,366.352,14.6104,33.011,5.89624,46.4823
sarp-20-5-A-3.txt ,55.7024,89.9622,19.4243,147.457,312.546,17.8221,28.7837,6.21484,47.1793
sarp-20-5-A-4.txt ,55.7024,89.9622,19.4243,147.457,312.546,17.8221,28.7837,6.21484,47.1793
sarp-20-5-B-1.txt ,91.9182,78.2583,42.0892,132.507,344.772,26.6606,22.6985,12.2078,38.4331
sarp-20-5-B-2.txt ,95.0976,81.6517,38.9098,135.327,350.987,27.0944,23.2635,11.0858,38.5563
sarp-20-5-B-3.txt ,91.9182,78.2583,42.0892,132.507,344.772,26.6606,22.6985,12.2078,38.4331
sarp-20-5-B-4.txt ,90.5548,113.043,43.4526,129.884,376.934,24.024,29.9901,11.5279,34.458
sarp-20-5-C-1.txt ,215.361,103.513,116.397,123.186,558.457,38.5636,18.5356,20.8425,22.0583
sarp-20-5-C-2.txt ,218.686,96.4007,113.072,126.91,555.068,39.398,17.3674,20.3708,22.8638
sarp-20-5-C-3.txt ,238.276,88.7362,93.4822,145.41,565.904,42.1053,15.6804,16.5191,25.6951
sarp-20-5-C-4.txt ,241.182,81.4351,90.5756,140.606,553.799,43.5505,14.7048,16.3553,25.3894
