
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,2.16167,2.17696,0.840851,1.63209,6.81156,31.7352,31.9597,12.3445,23.9606
 ghsarp-10-5-1,2.33662,1.68718,0.871741,1.0319,5.92744,39.4204,28.4639,14.7069,17.4089
 ghsarp-10-5-2,1.86537,1.64914,1.01926,1.89382,6.4276,29.0213,25.6572,15.8576,29.4639
 ghsarp-10-5-3,1.56102,1.6894,0.954097,1.08605,5.29056,29.5058,31.9322,18.0339,20.528
 ghsarp-10-5-4,1.84945,1.74264,0.571491,1.53615,5.69974,32.448,30.5741,10.0266,26.9513
 ghsarp-10-5-5,2.03226,1.74234,0.836164,1.28312,5.89388,34.4808,29.5618,14.187,21.7704
 ghsarp-10-5-6,1.26453,1.99224,1.60517,1.06369,5.92563,21.3401,33.6207,27.0885,17.9507
 ghsarp-10-5-7,2.6535,1.16879,0.333758,1.61804,5.77408,45.9553,20.242,5.78028,28.0224
 ghsarp-10-5-8,1.16843,1.86786,1.8504,0.682714,5.5694,20.9794,33.5379,33.2244,12.2583
 ghsarp-10-5-9,2.33523,1.83617,0.466495,1.57349,6.21139,37.5959,29.5614,7.51033,25.3324
 ghsarp-5-10-0,0.78391,3.64928,0.974546,0.636126,6.04386,12.9704,60.3799,16.1246,10.5252
 ghsarp-5-10-1,0.629769,3.49251,0.974496,0.383462,5.48024,11.4916,63.7292,17.782,6.99718
 ghsarp-5-10-2,1.20831,2.88534,0.344758,1.30075,5.73915,21.0537,50.2746,6.00712,22.6645
 ghsarp-5-10-3,0.780742,2.58446,0.454735,0.83418,4.65412,16.7753,55.5306,9.7706,17.9235
 ghsarp-5-10-4,0.557745,3.51561,0.601547,0.48818,5.16309,10.8025,68.0913,11.6509,9.4552
 ghsarp-5-10-5,0.269773,2.7469,1.10322,0.836722,4.95662,5.44267,55.4189,22.2576,16.8809
 ghsarp-5-10-6,1.00705,2.67514,0.531412,1.36157,5.57517,18.0631,47.9831,9.53177,24.422
 ghsarp-5-10-7,0.885495,2.9697,0.542074,0.859007,5.25627,16.8464,56.4982,10.3129,16.3425
 ghsarp-5-10-8,0.952807,2.85259,0.583408,0.459836,4.84864,19.651,58.8327,12.0324,9.48381
 ghsarp-5-10-9,0.873505,2.4109,0.576908,1.49369,5.355,16.3119,45.0214,10.7733,27.8934
 ghsarp-5-5-0,0.872108,1.59882,0.482428,1.30411,4.25747,20.4842,37.5533,11.3313,30.6312
 ghsarp-5-5-1,0.504511,1.74074,0.772862,0.766571,3.78469,13.3303,45.9944,20.4208,20.2545
 ghsarp-5-5-2,0.240598,1.63561,1.25191,0.755215,3.88333,6.19565,42.1188,32.238,19.4476
 ghsarp-5-5-3,0.826079,1.3395,0.481918,1.34922,3.99672,20.6689,33.5151,12.0578,33.7581
 ghsarp-5-5-4,1.31049,1.94537,0.310876,0.632973,4.19971,31.2043,46.3215,7.40233,15.0718
 ghsarp-5-5-5,0.980305,1.41127,0.276114,0.560629,3.22831,30.3659,43.7152,8.5529,17.366
 ghsarp-5-5-6,1.27658,2.00885,0.348393,1.00464,4.63847,27.5216,43.3085,7.51095,21.659
 ghsarp-5-5-7,0.940546,1.52004,0.236944,0.941618,3.63915,25.8452,41.7691,6.51099,25.8747
 ghsarp-5-5-8,1.52432,1.54261,0.429286,1.51269,5.0089,30.4322,30.7974,8.57046,30.2
 ghsarp-5-5-9,1.08807,1.5768,0.410714,0.762003,3.83759,28.353,41.0883,10.7024,19.8563
 ghsarp-5-6-0,0.988809,1.70597,0.538295,1.13061,4.36369,22.6599,39.0948,12.3358,25.9095
 ghsarp-5-6-1,1.3248,1.63805,0,0.772867,3.73572,35.4631,43.8483,0,20.6886
 ghsarp-5-6-2,0.747494,2.1171,0.5951,0.841928,4.30163,17.377,49.2164,13.8343,19.5723
 ghsarp-5-6-3,1.02691,1.71557,0.495197,0.692941,3.93062,26.1259,43.6464,12.5985,17.6293
 ghsarp-5-6-4,0.66972,1.87764,1.03974,1.01295,4.60005,14.559,40.8178,22.6028,22.0205
 ghsarp-5-6-5,0.880752,2.73236,0.729871,0.886905,5.22989,16.8407,52.2451,13.9558,16.9584
 ghsarp-5-6-6,0.483246,2.35192,1.00872,0.779044,4.62293,10.4532,50.875,21.82,16.8517
 ghsarp-5-6-7,0.93611,1.9747,0.583984,1.54061,5.03541,18.5906,39.2163,11.5976,30.5956
 ghsarp-5-6-8,0.935121,1.81659,0.486894,0.773993,4.01259,23.3046,45.2721,12.1341,19.2891
 ghsarp-5-6-9,0.904661,2.02221,0.538241,0.824042,4.28916,21.0918,47.1471,12.5489,19.2122
 ghsarp-5-7-0,0.63965,1.90474,0.666199,1.20563,4.41623,14.4841,43.1306,15.0853,27.3001
 ghsarp-5-7-1,0.734253,2.06673,0.596112,0.897572,4.29467,17.0968,48.1232,13.8803,20.8997
 ghsarp-5-7-2,0.488132,2.31497,0.913348,0.809944,4.5264,10.7841,51.1438,20.1783,17.8938
 ghsarp-5-7-3,0.741788,2.1258,0.68323,1.15712,4.70794,15.7561,45.1535,14.5123,24.5781
 ghsarp-5-7-4,0.517627,2.10729,0.712671,0.511093,3.84868,13.4495,54.7536,18.5173,13.2797
 ghsarp-5-7-5,0.592592,1.92126,0.787568,0.479801,3.78122,15.672,50.8105,20.8284,12.6891
 ghsarp-5-7-6,0.894119,1.73027,0.456004,1.35151,4.4319,20.1746,39.0412,10.2891,30.495
 ghsarp-5-7-7,0.75389,2.51329,0.656367,0.281339,4.20488,17.9289,59.7707,15.6096,6.69076
 ghsarp-5-7-8,0.299554,2.94132,0.960972,0.701202,4.90305,6.10954,59.9896,19.5995,14.3013
 ghsarp-5-7-9,0.758046,2.36161,0.631507,0.743087,4.49425,16.867,52.5473,14.0514,16.5342
 ghsarp-5-8-0,0.692945,2.60303,0.658792,0.306952,4.26172,16.2597,61.0794,15.4583,7.20254
 ghsarp-5-8-1,0.873717,2.14627,0.612333,0.935965,4.56829,19.1257,46.982,13.404,20.4883
 ghsarp-5-8-2,0.963077,3.10784,0.509521,0.774266,5.3547,17.9856,58.0394,9.51539,14.4596
 ghsarp-5-8-3,0.229858,2.66691,1.20208,0.814055,4.91291,4.67865,54.2838,24.4679,16.5697
 ghsarp-5-8-4,1.16195,2.22018,0.524707,0.912547,4.81939,24.1099,46.0678,10.8874,18.9349
 ghsarp-5-8-5,0.883859,2.23028,0.402373,0.958481,4.475,19.7511,49.8388,8.99159,21.4186
 ghsarp-5-8-6,1.1752,2.09592,0.28717,1.18086,4.73915,24.7977,44.2256,6.05953,24.9172
 ghsarp-5-8-7,0.349739,2.27638,1.17656,0.939757,4.74244,7.37466,48.0002,24.8092,19.8159
 ghsarp-5-8-8,0.356981,2.90931,1.17903,0.501076,4.9464,7.21698,58.8168,23.8361,10.1301
 ghsarp-5-8-9,1.06399,2.00865,0.262976,0.787295,4.12291,25.8067,48.7193,6.37839,19.0956
 ghsarp-5-9-0,1.33643,2.54737,0,1.13303,5.01683,26.6389,50.7765,0,22.5846
 ghsarp-5-9-1,1.07021,2.72483,0.254765,0.691506,4.74131,22.572,57.4699,5.37331,14.5847
 ghsarp-5-9-2,0.543616,2.63422,0.877466,0.611912,4.66721,11.6476,56.4409,18.8007,13.1109
 ghsarp-5-9-3,0.911156,2.68958,0.527188,1.12932,5.25724,17.3314,51.1595,10.0279,21.4812
 ghsarp-5-9-4,0.387952,2.70213,0.968687,0.727347,4.78612,8.10578,56.4577,20.2395,15.197
