
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 sarp-10-5-A-1,10,5,5,54.4026,36.1411,65.3174,0,1978.95,25.2263,Optimal,25.2263,25.2287,0.00951298
 sarp-10-5-A-2,10,5,5,50.4606,33.6198,62.4493,0,7196.07,21.631,Feasible,21.631,33.0152,34.4817
 sarp-10-5-B-1,10,5,5,53.04,39.2324,56.2525,0,7196.29,36.02,Feasible,36.02,44.1414,18.3986
 sarp-10-5-B-2,10,5,5,64.9424,47.3738,49.9561,0,602.44,62.3601,Optimal,62.3601,62.3662,0.00978094
 sarp-10-5-C-1,10,5,5,128.91,58.9078,67.1268,0,493.77,120.691,Optimal,120.691,120.703,0.00994176
 sarp-10-5-C-2,10,5,5,97.6089,37.5433,48.0198,0,769.14,87.1324,Optimal,87.1324,87.1411,0.00998381
 sarp-5-10-A-1,5,10,10,25.4341,62.3742,48.0655,0,947.65,39.7428,Optimal,39.7428,39.7467,0.00981214
 sarp-5-10-A-2,5,10,10,23.3594,62.7164,51.409,0,2781.32,34.6668,Optimal,34.6668,34.6702,0.00980669
 sarp-5-10-B-1,5,10,10,27.488,98.0676,55.9812,0,7196.64,69.5743,Feasible,69.5743,73.7374,5.64585
 sarp-5-10-B-2,5,10,10,25.981,73.8965,49.1093,0,240.8,50.7682,Optimal,50.7682,50.7732,0.00984771
 sarp-5-10-C-1,5,10,10,49.6575,136.844,52.1385,0,5250.12,134.363,Optimal,134.363,134.376,0.00967435
 sarp-5-10-C-2,5,10,10,36.9849,129.642,56.9803,0,2575.57,109.647,Optimal,109.647,109.658,0.0100312
 sarp-5-5-A-1,5,5,5,28.9161,31.7715,38.6888,0,18.25,21.9989,Optimal,21.9989,21.9989,0
 sarp-5-5-A-2,5,5,5,27.3932,33.8545,43.5222,0,36.62,17.7255,Optimal,17.7255,17.7255,0
 sarp-5-5-B-1,5,5,5,36.7471,62.2562,45.9052,0,37.8,53.0982,Optimal,53.0982,53.1032,0.00941563
