
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
 ghsarp-10-5-0,10,5,5,63.6188,42.5478,56.122,0,6641.8,50.0447,Optimal,50.0447,50.0497,0.00999007
 ghsarp-10-5-1,10,5,5,68.4294,36.6178,35.5651,0,972.76,69.482,Optimal,69.482,69.4887,0.00964186
 ghsarp-10-5-2,10,5,5,60.8639,32.7153,51.1037,0,7197.28,42.4756,Feasible,42.4756,51.868,18.1083
 ghsarp-10-5-3,10,5,4,52.2284,29.4877,39.7715,0,7199.4,41.9446,Feasible,41.9446,45.953,8.72283
 ghsarp-10-5-4,10,5,5,50.0275,42.121,46.1214,0,3565.61,46.027,Optimal,46.027,46.0315,0.00977591
 ghsarp-10-5-5,10,5,5,60.4851,32.8562,41.3435,0,7196.85,51.9978,Feasible,51.9978,59.2867,12.2943
 ghsarp-10-5-6,10,5,5,60.5149,29.4386,41.9182,0,7197.37,48.0353,Feasible,48.0353,51.5982,6.90509
 ghsarp-10-5-7,10,5,5,63.2622,30.0501,36.8429,0,1607.61,56.4694,Optimal,56.4694,56.475,0.00991589
 ghsarp-10-5-8,10,5,5,64,39.6972,32.3872,0,424.52,71.31,Optimal,71.31,71.3169,0.00967513
 ghsarp-10-5-9,10,5,5,58.9262,32.8213,48.5896,0,4040.98,43.1579,Optimal,43.1579,43.1622,0.00996242
 ghsarp-5-10-0,5,10,10,37.8201,70.2249,49.3893,0,7198.97,58.6557,Feasible,58.6557,63.4478,7.55282
 ghsarp-5-10-1,5,10,10,34.2167,76.5467,41.6675,0,7195.45,69.0959,Feasible,69.0959,75.3212,8.265
 ghsarp-5-10-2,5,10,10,33.0201,63.3704,47.5163,0,7192.44,48.8742,Feasible,48.8742,58.0324,15.7812
 ghsarp-5-10-3,5,10,9,25.5981,58.3757,36.1855,0,7195.68,47.7882,Feasible,47.7882,60.1394,20.5376
 ghsarp-5-10-4,5,10,10,23.8176,70.3967,44.0782,0,7195.85,50.1361,Feasible,50.1361,52.0487,3.67464
 ghsarp-5-10-5,5,10,10,28.8119,69.0873,36.1538,0,7192.57,61.7454,Feasible,61.7454,65.3389,5.49979
 ghsarp-5-10-6,5,10,10,32.6788,60.0823,44.699,0,7198.27,48.0622,Feasible,48.0622,60.1684,20.1205
 ghsarp-5-10-7,5,10,10,30.0873,68.4679,40.7761,0,1281.55,57.7791,Optimal,57.7791,57.7849,0.0100372
 ghsarp-5-10-8,5,10,10,32.6264,75.4922,31.0389,0,5549.77,77.0796,Optimal,77.0796,77.0873,0.00998868
 ghsarp-5-10-9,5,10,9,30.6211,59.2494,45.3505,0,7195.53,44.52,Feasible,44.52,53.9152,17.4259
 ghsarp-5-5-0,5,5,5,28.3805,35.5534,39.0326,0,76.99,24.9013,Optimal,24.9013,24.9035,0.0088341
