
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-5-1,2.41721,0.722372,0.179569,1.29574,4.61489,52.3784,15.6531,3.89107,28.0775
 sfsarp-10-5-2,0.745348,1.18477,1.09184,0.799578,3.82154,19.5038,31.0025,28.5707,20.9229
 sfsarp-10-5-3,1.59791,1.39775,0.760978,0.378549,4.13519,38.6418,33.8014,18.4025,9.15432
 sfsarp-10-5-4,2.16038,1.00212,0.203864,0.990245,4.3566,49.5886,23.0023,4.67941,22.7297
 sfsarp-10-5-5,2.18645,1.28588,0.558484,1.0513,5.08212,43.0225,25.3021,10.9892,20.6862
 sfsarp-5-10-1,0,2.66256,0.91432,0.404959,3.98184,0,66.8676,22.9623,10.1702
 sfsarp-5-10-2,1.31922,1.82405,0.248661,0.524869,3.91679,33.681,46.5699,6.34859,13.4005
 sfsarp-5-10-3,0.167567,1.91326,0.700781,0.189852,2.97146,5.63922,64.3879,23.5837,6.38918
 sfsarp-5-10-4,0.469096,2.07812,0.78624,0.191926,3.52538,13.3062,58.9473,22.3023,5.44413
 sfsarp-5-10-5,0.604223,2.19433,0.802484,0.25748,3.85851,15.6595,56.8698,20.7978,6.67302
 sfsarp-5-5-1,1.59423,0.914893,0,1.99901,4.50813,35.3633,20.2943,0,44.3424
 sfsarp-5-5-2,0.619626,1.05469,0.390281,0.309626,2.37423,26.098,44.4226,16.4382,13.0411
 sfsarp-5-5-3,0.177375,1.22166,0.813239,0.162081,2.37435,7.47044,51.4522,34.251,6.82635
 sfsarp-5-5-4,0.537396,0.967195,0.378933,0.363543,2.24707,23.9154,43.0425,16.8635,16.1786
 sfsarp-5-5-5,0.45166,2.89492,0.943514,0.617585,4.90768,9.20312,58.9876,19.2252,12.5841
 sfsarp-5-6-1,1.11885,1.16619,0.18415,0.764464,3.23366,34.6002,36.0641,5.69479,23.6409
 sfsarp-5-6-2,0.786666,1.29793,0.199776,0.310615,2.59498,30.3149,50.0167,7.69857,11.9698
 sfsarp-5-6-3,1.05213,1.09381,0.166881,0.594067,2.90688,36.1944,37.6281,5.7409,20.4366
 sfsarp-5-6-4,0.178239,2.11706,1.54059,0.159258,3.99514,4.46139,52.9908,38.5615,3.9863
 sfsarp-5-6-5,0.989305,1.28395,0.178744,0.539295,2.9913,33.0728,42.9229,5.97547,18.0288
 sfsarp-5-7-1,0.890438,1.43419,0.333841,0.625583,3.28405,27.114,43.6714,10.1655,19.0491
 sfsarp-5-7-2,0.804193,1.82258,0.249967,0.989311,3.86605,20.8014,47.1432,6.46568,25.5897
 sfsarp-5-7-3,0.805528,1.8019,0.973398,0.582742,4.16357,19.3471,43.2778,23.379,13.9962
 sfsarp-5-7-4,0.52732,1.86173,0.603634,0.298873,3.29156,16.0204,56.5608,18.3388,9.07997
 sfsarp-5-7-5,0.368094,1.92264,1.04816,0.227213,3.56611,10.322,53.9144,29.3922,6.37145
 sfsarp-5-8-1,0.353768,1.65694,0.596015,0.269086,2.87581,12.3015,57.6165,20.7251,9.35687
 sfsarp-5-8-2,1.03982,1.5238,0.334234,0.675107,3.57296,29.1024,42.6481,9.35454,18.8949
 sfsarp-5-8-3,0.406797,1.59072,0.625658,0.272232,2.89541,14.0497,54.9395,21.6086,9.40219
 sfsarp-5-8-4,0.609711,2.09799,0.592643,0.68521,3.98555,15.298,52.6398,14.8698,17.1923
 sfsarp-5-8-5,0.590635,1.96888,0.390623,0.543598,3.49374,16.9055,56.3546,11.1807,15.5592
 sfsarp-5-9-1,1.49729,2.53813,0.42122,0.875662,5.3323,28.0796,47.5991,7.89942,16.4218
 sfsarp-5-9-2,0.186169,2.47183,1.00206,0.0993865,3.75944,4.95203,65.7499,26.6544,2.64365
 sfsarp-5-9-3,0.189049,2.3758,1.23157,0.381924,4.17834,4.5245,56.8598,29.4752,9.14055
 sfsarp-5-9-4,1.0149,1.69997,0,0.497982,3.21285,31.5889,52.9114,0,15.4997
