cabid lati longi timestamp sequence
3.0 37.7449 -122.4400 642.0 2.0
3.0 37.7882 -122.4034 662.0 3.0
3.0 37.7910 -122.3994 664.0 4.0
3.0 37.6150 -122.3851 683.0 5.0
3.0 37.6172 -122.3875 773.0 6.0
3.0 37.7831 -122.4178 790.0 7.0
3.0 37.7873 -122.4168 794.0 8.0
3.0 37.7764 -122.4179 799.0 9.0
3.0 37.7882 -122.4030 811.0 10.0
3.0 37.7869 -122.3881 820.0 11.0
3.0 37.7831 -122.3892 825.0 12.0
3.0 37.6180 -122.3865 842.0 13.0
3.0 37.7886 -122.4056 999.0 14.0
3.0 37.7858 -122.4211 1003.0 15.0
3.0 37.7721 -122.4141 1018.0 16.0
4.0 37.7576 -122.4189 625.0 1.0
4.0 37.7624 -122.4351 638.0 2.0
4.0 37.7945 -122.4029 654.0 3.0
4.0 37.7929 -122.4009 656.0 4.0
4.0 37.7890 -122.4117 661.0 5.0
4.0 37.7848 -122.4001 694.0 6.0
4.0 37.7742 -122.4294 700.0 7.0
4.0 37.7738 -122.4396 710.0 8.0
4.0 37.8057 -122.4130 727.0 9.0
4.0 37.8054 -122.4119 728.0 10.0
4.0 37.7968 -122.4049 734.0 11.0
4.0 37.7930 -122.3928 760.0 12.0
4.0 37.6548 -122.3817 779.0 13.0
4.0 37.7900 -122.4040 823.0 14.0
4.0 37.7855 -122.4380 832.0 15.0
4.0 37.7912 -122.4020 875.0 16.0
4.0 37.7802 -122.3899 881.0 17.0
4.0 37.7484 -122.3968 916.0 18.0
4.0 37.7484 -122.3968 918.0 19.0
4.0 37.7036 -122.3941 937.0 20.0
1.0 37.7822 -122.4073 541.0 1.0
1.0 37.6157 -122.3878 561.0 2.0
1.0 37.6161 -122.3882 602.0 3.0
1.0 37.8063 -122.4162 629.0 4.0
1.0 37.8064 -122.4163 633.0 5.0
1.0 37.6170 -122.3880 659.0 6.0
1.0 37.6152 -122.3902 746.0 7.0
1.0 37.7914 -122.4058 768.0 8.0
1.0 37.7920 -122.4096 782.0 9.0
1.0 37.7936 -122.3963 788.0 10.0
1.0 37.7820 -122.4043 798.0 11.0
1.0 37.7868 -122.3939 804.0 12.0
1.0 37.7803 -122.4066 808.0 13.0
1.0 37.7775 -122.4101 810.0 14.0
1.0 37.7758 -122.4092 812.0 15.0
1.0 37.7386 -122.4040 825.0 16.0
1.0 37.7924 -122.4035 901.0 17.0
1.0 37.7734 -122.4410 915.0 18.0
1.0 37.7894 -122.4304 927.0 19.0
1.0 37.7856 -122.3967 946.0 20.0
1.0 37.7862 -122.3983 948.0 21.0
1.0 37.7508 -122.4422 969.0 22.0
1.0 37.7950 -122.3969 999.0 23.0
1.0 37.8000 -122.4055 1003.0 24.0
2.0 37.7899 -122.3994 552.0 1.0
2.0 37.7874 -122.4083 582.0 2.0
2.0 37.7934 -122.3981 591.0 3.0
2.0 37.8006 -122.4373 620.0 4.0
2.0 37.7893 -122.4019 633.0 5.0
2.0 37.7905 -122.3977 636.0 6.0
2.0 37.7838 -122.3992 642.0 7.0
2.0 37.7874 -122.4082 655.0 8.0
2.0 37.7924 -122.4108 659.0 9.0
2.0 37.7869 -122.4093 665.0 10.0
2.0 37.7751 -122.4039 673.0 11.0
lati longi low_tw
37.6671 -122.4949 530.0
37.7253 -122.4195 811.0
37.662 -122.4958 541.0
37.7154 -122.4088 786.0
37.7128 -122.4069 907.0
37.7565 -122.4321 892.0
37.7325 -122.4269 657.0
37.8004 -122.4429 585.0
37.7101 -122.4065 935.0
37.798 -122.4438 859.0
37.757 -122.432 666.0
37.7287 -122.4248 572.0
37.7146 -122.4125 760.0
37.7978 -122.4371 882.0
37.7565 -122.4353 580.0
37.7109 -122.4126 758.0
37.7968 -122.4397 915.0
37.661 -122.4951 782.0
37.6679 -122.4927 733.0
37.6636 -122.4957 942.0
37.7519 -122.4315 748.0
37.7293 -122.4262 509.0
37.7284 -122.4214 727.0
37.7094 -122.406 562.0
37.7997 -122.4376 641.0
37.7129 -122.4111 618.0
37.724 -122.4254 939.0
37.7252 -122.4195 873.0
37.6634 -122.4954 871.0
37.7119 -122.4052 733.0
37.7309 -122.4253 902.0
37.8045 -122.4389 554.0
37.7965 -122.4355 790.0
37.731 -122.4268 580.0
37.7063 -122.4096 643.0
37.7059 -122.4063 496.0
37.7313 -122.4209 772.0
37.8008 -122.4398 907.0
37.7324 -122.4244 897.0
37.7601 -122.4378 786.0
37.7292 -122.4909 530.0
37.7626 -122.4015 811.0
37.6599 -122.4809 541.0
37.7339 -122.4924 786.0
37.7197 -122.469 907.0
37.6534 -122.4744 892.0
37.7096 -122.482 657.0
37.7491 -122.4933 585.0
37.7015 -122.4132 935.0
37.665 -122.4936 859.0
37.6878 -122.402 666.0
37.7407 -122.4936 572.0
37.6701 -122.483 760.0
37.7868 -122.4018 882.0
37.6771 -122.4776 580.0
37.7861 -122.396 758.0
37.7834 -122.4616 915.0
37.7805 -122.4867 782.0
37.7936 -122.3907 733.0
37.7491 -122.4597 942.0
37.7778 -122.4596 748.0
37.672 -122.3922 509.0
37.6651 -122.4254 727.0
37.6632 -122.4067 562.0
37.6583 -122.4321 641.0
37.7613 -122.4745 618.0
37.663 -122.4727 939.0
37.7508 -122.4404 873.0
37.6534 -122.4514 871.0
37.7724 -122.4902 733.0
37.7753 -122.4853 902.0
37.7757 -122.4044 554.0
37.7023 -122.399 790.0
37.6686 -122.4911 580.0
37.7958 -122.3972 643.0
37.7817 -122.4177 496.0
37.7074 -122.4928 772.0
37.6772 -122.4696 907.0
37.7954 -122.4015 897.0
37.7199 -122.4577 786.0
