cabid lati longi timestamp sequence
2.0 37.7255 -122.4341 825.0 12.0
2.0 37.6507 -122.4068 862.0 13.0
2.0 37.7947 -122.4006 878.0 14.0
2.0 37.6019 -122.3795 937.0 15.0
2.0 37.6004 -122.3840 954.0 16.0
2.0 37.6039 -122.3825 970.0 17.0
3.0 37.7296 -122.4032 552.0 1.0
3.0 37.8021 -122.4019 566.0 2.0
3.0 37.7917 -122.4027 587.0 3.0
3.0 37.6179 -122.3871 614.0 4.0
3.0 37.6119 -122.3955 721.0 5.0
3.0 37.4257 -122.0977 743.0 6.0
3.0 37.7894 -122.4023 815.0 7.0
3.0 37.7906 -122.4324 829.0 8.0
3.0 37.7902 -122.4207 837.0 9.0
3.0 37.7886 -122.3928 846.0 10.0
3.0 37.7766 -122.3956 972.0 11.0
3.0 37.7766 -122.3958 974.0 12.0
3.0 37.7717 -122.4019 977.0 13.0
3.0 37.7874 -122.4111 985.0 14.0
3.0 37.7995 -122.4093 991.0 15.0
3.0 37.7948 -122.4002 996.0 16.0
3.0 37.7848 -122.3899 1001.0 17.0
3.0 37.7821 -122.3925 1007.0 18.0
3.0 37.7797 -122.3949 1013.0 19.0
4.0 37.7936 -122.4017 756.0 1.0
4.0 37.7904 -122.4225 762.0 2.0
4.0 37.8027 -122.4295 783.0 3.0
4.0 37.6179 -122.3857 810.0 4.0
4.0 37.7460 -122.3873 847.0 5.0
4.0 37.7815 -122.4654 866.0 6.0
4.0 37.7860 -122.4572 870.0 7.0
4.0 37.8025 -122.4306 887.0 8.0
4.0 37.7860 -122.4197 922.0 9.0
4.0 37.7637 -122.3977 932.0 10.0
1.0 37.6247 -122.4011 613.0 1.0
1.0 37.8067 -122.4106 633.0 2.0
1.0 37.8060 -122.4179 639.0 3.0
1.0 37.7965 -122.4022 646.0 4.0
1.0 37.7929 -122.3961 659.0 5.0
1.0 37.7989 -122.4083 668.0 6.0
1.0 37.7945 -122.3998 683.0 7.0
1.0 37.8012 -122.4018 688.0 8.0
1.0 37.7947 -122.3977 709.0 9.0
1.0 37.7953 -122.2695 726.0 10.0
1.0 37.7949 -122.3976 759.0 11.0
1.0 37.7892 -122.4106 766.0 12.0
1.0 37.7885 -122.4056 769.0 13.0
1.0 37.7914 -122.3943 775.0 14.0
1.0 37.7909 -122.4041 789.0 15.0
1.0 37.7897 -122.4137 792.0 16.0
1.0 37.7885 -122.4047 795.0 17.0
1.0 37.7725 -122.4041 805.0 18.0
2.0 37.7575 -122.4090 577.0 1.0
2.0 37.6820 -122.3888 619.0 2.0
2.0 37.7833 -122.4404 712.0 3.0
2.0 37.7239 -122.4359 740.0 4.0
2.0 37.7577 -122.4191 755.0 5.0
2.0 37.7927 -122.4334 768.0 6.0
2.0 37.7859 -122.4333 772.0 7.0
2.0 37.7408 -122.4310 790.0 8.0
2.0 37.7422 -122.4252 803.0 9.0
2.0 37.7226 -122.4442 809.0 10.0
2.0 37.7209 -122.4355 821.0 11.0
2.0 37.7613 -122.4277 833.0 12.0
2.0 37.7926 -122.4031 994.0 13.0
2.0 37.7858 -122.4249 1002.0 14.0
2.0 37.7854 -122.4164 1006.0 15.0
2.0 37.7671 -122.4002 1015.0 16.0
3.0 37.6132 -122.3842 616.0 1.0
lati longi low_tw
37.7375 -122.4493 781.0
37.7026 -122.4953 778.0
37.7116 -122.4618 568.0
37.6561 -122.4809 831.0
37.6898 -122.4701 490.0
37.6564 -122.4447 749.0
37.6725 -122.485 925.0
37.7984 -122.4367 860.0
37.7104 -122.4747 884.0
37.721 -122.4405 734.0
37.6681 -122.4751 831.0
37.7571 -122.4994 526.0
37.7225 -122.4287 759.0
37.7398 -122.3962 862.0
37.7677 -122.484 547.0
37.6606 -122.4988 554.0
37.6838 -122.4284 846.0
37.6626 -122.4453 635.0
37.7291 -122.4526 878.0
37.6847 -122.4874 885.0
37.7555 -122.4086 739.0
37.6703 -122.4673 626.0
37.7445 -122.4003 859.0
37.7098 -122.4809 727.0
37.7648 -122.4904 738.0
37.7401 -122.4335 902.0
37.6903 -122.4887 870.0
37.6545 -122.4904 915.0
37.7132 -122.4195 817.0
37.7373 -122.4814 893.0
37.7836 -122.4371 632.0
37.6868 -122.4839 573.0
37.682 -122.4345 534.0
37.759 -122.4129 539.0
37.6822 -122.4372 813.0
37.7772 -122.4747 706.0
37.7709 -122.4389 650.0
37.6535 -122.4932 605.0
37.7003 -122.4889 776.0
37.6673 -122.4642 958.0
37.673 -122.4638 781.0
37.7121 -122.399 778.0
37.6918 -122.4379 568.0
37.6671 -122.4618 831.0
37.6948 -122.4192 490.0
37.6863 -122.4313 749.0
37.6911 -122.4184 925.0
37.6958 -122.4186 860.0
37.6664 -122.4678 884.0
37.6962 -122.4167 734.0
37.6885 -122.4373 831.0
37.6671 -122.4607 526.0
37.6827 -122.3994 759.0
37.6888 -122.4347 862.0
37.6834 -122.4 547.0
37.6836 -122.398 554.0
37.6819 -122.4015 846.0
37.7122 -122.3997 635.0
37.6854 -122.395 878.0
37.7143 -122.396 885.0
37.6719 -122.467 739.0
37.6687 -122.4625 626.0
37.6678 -122.4681 859.0
37.6705 -122.4597 727.0
37.6842 -122.4018 738.0
37.6846 -122.3959 902.0
37.6847 -122.3979 870.0
37.6892 -122.4387 915.0
37.6808 -122.3976 817.0
37.714 -122.4021 893.0
37.7177 -122.4012 632.0
37.6714 -122.4614 573.0
37.6875 -122.4024 534.0
37.6868 -122.4008 539.0
37.6646 -122.4672 813.0
37.6898 -122.4342 706.0
37.673 -122.4644 650.0
37.6653 -122.4661 605.0
37.6894 -122.3955 776.0
37.6566 -122.4881 958.0
