,,,,,,,,,,,,,
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-10-10-1.txt ,2.28,2.37,0.00,1.46,6.13,1.79,14.03,16.23,16.91,0.00,10.39,43.69,12.78
sfsarp-10-10-2.txt ,2.73,2.37,0.00,0.91,11.94,2.58,20.54,13.28,11.53,0.00,4.45,58.16,12.58
sfsarp-10-10-3.txt ,2.43,2.35,0.00,1.46,15.58,8.61,30.43,7.98,7.73,0.00,4.81,51.20,28.29
sfsarp-10-10-4.txt ,2.46,2.59,0.00,1.30,11.90,3.74,22.00,11.18,11.78,0.00,5.92,54.11,17.01
sfsarp-10-10-5.txt ,3.00,2.06,0.00,1.56,11.09,5.17,22.89,13.12,9.00,0.00,6.80,48.48,22.60
sfsarp-5-10-1.txt ,1.46,2.24,0.00,1.07,8.25,3.91,16.94,8.63,13.21,0.00,6.34,48.71,23.11
sfsarp-5-10-2.txt ,0.92,2.49,0.00,0.68,6.00,6.02,16.11,5.71,15.46,0.00,4.21,37.26,37.35
sfsarp-5-10-3.txt ,0.95,2.03,0.00,0.69,16.40,3.94,24.00,3.94,8.44,0.00,2.85,68.33,16.43
sfsarp-5-10-4.txt ,1.43,2.41,0.00,0.71,14.73,4.71,24.00,5.98,10.05,0.00,2.95,61.39,19.63
sfsarp-5-10-5.txt ,1.07,1.96,0.00,0.40,9.99,10.58,24.00,4.46,8.19,0.00,1.66,41.61,44.09
