
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sarp-10-5-A-1.txt ,2.04918,0.889693,0.58992,2.39167,14.3274,3.75212,24,8.53825,3.70706,2.458,9.96529,59.6976,15.6339
sarp-10-5-A-2.txt ,1.84855,1.73781,0.897416,2.57399,15.1289,1.81336,24,7.70231,7.24089,3.73923,10.725,63.037,7.55565
sarp-10-5-A-3.txt ,1.8041,1.6129,0.797193,2.46686,14.4239,10.895,32,5.63781,5.04033,2.49123,7.70895,45.0748,34.0469
sarp-10-5-A-4.txt ,1.90862,1.99404,0.856019,1.81648,29.0842,20.3407,56,3.40824,3.56079,1.5286,3.24372,51.936,36.3226
sarp-10-5-B-1.txt ,1.75315,2.20191,1.41255,3.41303,5.75278,9.46658,24,7.30481,9.17461,5.88561,14.221,23.9699,39.4441
sarp-10-5-B-2.txt ,2.35634,1.31021,0.940627,1.96367,22.0286,11.4005,40,5.89086,3.27552,2.35157,4.90918,55.0715,28.5014
sarp-10-5-B-3.txt ,2.1304,2.50723,1.32874,1.72613,22.8317,9.4758,40,5.32601,6.26808,3.32184,4.31532,57.0792,23.6895
sarp-10-5-B-4.txt ,2.1094,2.08564,1.21622,2.75208,12.1809,11.6557,32,6.59188,6.51763,3.80067,8.60026,38.0654,36.4241
sarp-10-5-C-1.txt ,2.74115,2.9464,2.93011,2.02237,12.6127,8.74727,32,8.56611,9.2075,9.1566,6.3199,39.4147,27.3352
sarp-10-5-C-2.txt ,2.83829,3.63981,3.58943,1.57254,13.4739,14.886,40,7.09572,9.09952,8.97358,3.93135,33.6848,37.215
sarp-10-5-C-3.txt ,2.6286,2.71639,2.58984,2.80526,16.9529,12.307,40,6.57149,6.79097,6.4746,7.01314,42.3823,30.7675
sarp-10-5-C-4.txt ,2.71091,2.95532,2.53455,2.04692,15.8727,13.8796,40,6.77729,7.3883,6.33637,5.1173,39.6818,34.699
