10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,1.57193,0.200242,0.18506,0.358135,6.91877e-310,6.91877e-310,2.31537,67.8912,8.64837,7.99269,15.4677,2.98819e-308,2.98819e-308
grubhub-10-1.tsp ,1.53572,0.225941,0.191537,0.293523,13.0058,0.377686,15.6302,9.8253,1.44554,1.22543,1.87792,83.2094,2.41638
grubhub-10-2.tsp ,1.50157,0.227185,0.209102,0.251503,13.2199,0.349862,15.7591,9.52828,1.44161,1.32686,1.59592,83.8873,2.22006
grubhub-10-3.tsp ,1.50219,0.210345,0.179413,0.313938,10.4012,3.09824,15.7053,9.56488,1.33933,1.14237,1.99893,66.2272,19.7273
grubhub-10-4.tsp ,1.59287,0.19563,0.194387,0.286114,9.67584,3.79358,15.7384,10.1209,1.24301,1.23511,1.81793,61.4791,24.1039
grubhub-10-5.tsp ,1.54857,0.230553,0.200397,0.299326,13.5132,2.498e-15,15.7921,9.80598,1.45993,1.26898,1.89542,85.5697,1.58181e-14
grubhub-10-6.tsp ,1.53364,0.226097,0.180553,0.21829,13.2039,0.306062,15.6685,9.78805,1.443,1.15233,1.39318,84.2701,1.95336
grubhub-10-7.tsp ,1.48691,0.239154,0.18532,0.310466,9.42147,4.09976,15.7431,9.44484,1.5191,1.17715,1.97208,59.8452,26.0417
grubhub-10-8.tsp ,1.56396,0.255164,0.208169,0.26399,10.1952,3.37378,15.8602,9.86085,1.60883,1.31252,1.66447,64.2814,21.2719
grubhub-10-9.tsp ,1.50105,0.276149,0.180138,0.230829,12.2787,1.12434,15.5912,9.62756,1.77118,1.15538,1.48051,78.754,7.21134
grubhub-11-0.tsp ,1.84399,0.225475,0.201641,0.337979,11.7216,1.75047,16.0811,11.4668,1.40211,1.2539,2.10171,72.8903,10.8852
grubhub-11-1.tsp ,1.72295,0.214542,0.209568,0.337254,12.0429,1.06325,15.5904,11.0514,1.37612,1.34421,2.16321,77.2452,6.81987
grubhub-11-2.tsp ,1.78218,0.224128,0.188532,0.337254,8.69304,4.52805,15.7532,11.3131,1.42275,1.19679,2.14086,55.1828,28.7437
grubhub-11-3.tsp ,1.78067,0.197288,0.17734,0.325492,10.6412,2.52385,15.6458,11.3811,1.26097,1.13347,2.08038,68.0129,16.1312
grubhub-11-4.tsp ,1.71865,0.219154,0.209413,0.279689,11.7346,1.47523,15.6367,10.9911,1.40153,1.33924,1.78867,75.045,9.43443
grubhub-11-5.tsp ,1.79477,0.213972,0.2062,0.306321,11.9332,1.32269,15.7772,11.3757,1.35622,1.30695,1.94155,75.636,8.3836
grubhub-11-6.tsp ,1.72368,0.201796,0.198377,0.40829,12.1998,0.962642,15.6946,10.9826,1.28577,1.26398,2.60146,77.7326,6.13358
grubhub-11-7.tsp ,1.70109,0.215527,0.179724,0.295285,12.958,0.310933,15.6606,10.8622,1.37624,1.14762,1.88553,82.7429,1.98545
grubhub-11-8.tsp ,1.73632,0.211071,0.186097,0.268964,10.6164,2.66107,15.6799,11.0735,1.34612,1.18685,1.71534,67.7069,16.9712
grubhub-11-9.tsp ,1.74617,0.273454,0.201848,0.239171,13.1825,0.123938,15.7671,11.0747,1.73433,1.28018,1.5169,83.6078,0.786053
grubhub-12-0.tsp ,1.93294,0.194439,0.194957,0.377409,12.3023,1.05796,16.06,12.0357,1.2107,1.21393,2.34999,76.6021,6.58755
grubhub-12-1.tsp ,1.92288,0.244024,0.183299,0.413316,9.50135,3.49225,15.7571,12.2033,1.54866,1.16328,2.62304,60.2988,22.163
grubhub-12-2.tsp ,1.89133,0.200138,0.184387,0.267306,10.1832,2.72304,15.4494,12.2421,1.29544,1.19349,1.7302,65.9133,17.6255
grubhub-12-3.tsp ,1.88309,0.202159,0.203092,0.442694,12.09,1.16601,15.9871,11.7788,1.26451,1.27035,2.76908,75.6238,7.29345
