
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-0.tsp ,13,1,1,114.67,10.3262,86.6732,7,0.87,38.3226,Optimal,38.3226,38.3226,0
grubhub-14-2.tsp ,13,1,1,123.915,9.4796,116.122,7,3.68,17.2722,Optimal,17.2722,17.2722,0
grubhub-14-3.tsp ,13,1,1,125.796,10.791,98.2836,6,5.85,38.3034,Optimal,38.3034,38.3034,0
grubhub-14-4.tsp ,13,1,1,127.335,9.214,101.191,5,8.62,35.3582,Optimal,35.3582,35.3582,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-0.tsp ,11,3,3,92.8452,38.1498,90.2888,6,4.12,40.7062,Optimal,40.7062,40.7062,0
grubhub-14-2.tsp ,11,3,3,108.794,27.5424,105.874,7,2.71,30.4626,Optimal,30.4626,30.4626,0
grubhub-14-3.tsp ,11,3,3,103.937,38.6644,102.939,6,14.65,39.663,Optimal,39.663,39.663,0
grubhub-14-4.tsp ,11,3,3,104.975,37.8178,104.871,4,26.36,37.9218,Optimal,37.9218,37.9218,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-0.tsp ,10,4,4,88.431,42.5996,87.3448,6,3.6,43.6858,Optimal,43.6858,43.6858,0
grubhub-14-2.tsp ,10,4,4,102.088,35.3288,108.67,7,28.92,28.7466,Optimal,28.7466,28.7491,0.00869592
grubhub-14-3.tsp ,10,4,4,96.8328,47.0318,103.371,5,344.45,40.4934,Optimal,40.4934,40.4959,0.00617346
grubhub-14-4.tsp ,10,4,4,94.2678,51.4308,91.6504,4,81.73,54.0482,Optimal,54.0482,54.0516,0.00629029

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-14-0.tsp ,8,6,6,66.4698,70.6224,83.4256,5,62.01,53.6666,Optimal,53.6666,53.6666,0
grubhub-14-2.tsp ,8,6,6,89.3382,49.9388,106.656,6,77.04,32.6214,Optimal,32.6214,32.6214,0
grubhub-14-3.tsp ,8,6,6,81.2784,65.7254,97.2256,5,141.41,49.7782,Optimal,49.7782,49.7831,0.0098427
grubhub-14-4.tsp ,8,6,6,76.4676,73.3946,93.9688,3,1720.76,55.8934,Optimal,55.8934,55.8982,0.00858704
