Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-10-10-A-1,10,10,5,46.194,36.193,64.538,2,1.85,17.849,Optimal,17.849,17.849,0,28.345,1.52439,0.234082,62.5,0.379939
sarp-20-10-A-1,20,10,10,91.875,58.857,79.166,4,14.53,71.566,Optimal,71.566,71.566,0,20.309,2.23171,0.215497,91.5,0.416667
sarp-10-10-A-2,10,10,9,48.816,52.714,70.518,3,395.93,31.012,Optimal,31.012,31.0147,0.00868875,17.804,1.49512,0.196516,61.3,0.336628
sarp-10-10-B-1,10,10,9,54.117,81.681,82.57,3,389.26,53.228,Optimal,53.228,53.2332,0.00976969,0.889,1.14634,0.135278,47,0.215993
sarp-10-10-B-2,10,10,10,53.775,73.382,75.854,3,53.33,51.303,Optimal,51.303,51.303,1.38499e-14,2.472,1.65122,0.199666,67.7,0.334486
sarp-10-10-C-1,10,10,8,93.789,117.785,74.796,3,606.95,136.778,Optimal,136.778,136.792,0.00998349,-42.989,0.890244,0.0928045,36.5,0.135035
sarp-10-10-C-2,10,10,10,99.945,106.582,80.776,3,1743.5,125.751,Optimal,125.751,125.764,0.00998589,-25.806,0.719512,0.0684826,29.5,0.100306
sarp-10-15-A-1,10,15,13,44.427,67.243,68.172,4,300.16,43.498,Optimal,43.498,43.5018,0.00874899,0.929,1.58537,0.199101,65,0.383934
sarp-10-30-A-1,10,30,15,41.976,77.454,99.958,2,7166.11,19.472,Feasible,19.472,56.9463,65.8064,22.504,1.42439,0.144221,58.4,0.249466
sarp-30-15-A-1,30,15,12,132.711,55.29,120.106,5,7186.63,67.895,Feasible,67.895,88.3106,23.1179,64.816,3.79756,0.255079,155.7,0.481447
sarp-20-10-A-2,20,10,8,90.393,39.184,120.658,3,7194.92,8.919,Feasible,8.919,31.9908,72.1201,81.474,4.36585,0.359053,179,0.582682
sarp-10-15-A-2,10,15,14,44.199,80.939,81.972,3,7179.54,43.166,Feasible,43.166,51.8129,16.6887,1.033,1.90732,0.215486,78.2,0.393162
sarp-10-30-A-2,10,30,12,43.458,64.503,78.016,2,7182.29,29.945,Feasible,29.945,56.597,47.0908,13.513,1.32683,0.160314,54.4,0.287831
sarp-30-15-A-2,30,15,10,122.964,49.312,104.65,5,7169.11,67.626,Feasible,67.626,100.792,32.9055,55.338,1.8878,0.14175,77.4,0.283828
sarp-20-10-B-1,20,10,6,102.933,47.482,114.678,3,7162.89,35.737,Feasible,35.737,67.6854,47.2013,67.196,3.6439,0.302511,149.4,0.472486
sarp-10-15-B-1,10,15,13,52.749,112.81,91.54,3,7198.68,74.019,Feasible,74.019,79.5383,6.93923,-21.27,1.86098,0.194709,76.3,0.325096
sarp-10-30-B-1,10,30,22,43.686,146.351,115.736,2,7187.45,74.301,Feasible,74.301,116.154,36.0324,-30.615,0.617073,0.0516256,25.3,0.0932203
sarp-30-15-B-1,30,15,14,142.173,81.686,133.722,5,7165.31,90.137,Feasible,90.137,108.331,16.7945,52.036,3.87561,0.23707,158.9,0.429924
sarp-20-10-B-2,20,10,10,109.032,66.659,97.198,6,7184.03,78.493,Feasible,78.493,87.114,9.89625,30.539,3.02927,0.251468,124.2,0.429907
sarp-10-15-B-2,10,15,13,52.578,92.392,82.248,4,7186.68,62.722,Feasible,62.722,66.9443,6.30723,-10.144,1.67073,0.184454,68.5,0.319795
sarp-10-30-B-2,10,30,16,45.681,102.023,82.8,3,7186.84,64.904,Feasible,64.904,117.764,44.8862,-19.223,0.841463,0.0905591,34.5,0.1697
sarp-30-15-B-2,30,15,14,142.287,90.069,129.766,5,7194.24,102.59,Feasible,102.59,122.515,16.2633,39.697,4.52439,0.280268,185.5,0.513566
sarp-20-10-C-1,20,10,9,208.668,131.232,107.732,4,7186.88,232.168,Feasible,232.168,244.576,5.07346,-23.5,2.69756,0.161515,110.6,0.227291
sarp-10-15-C-1,10,15,15,96.354,212.744,128.386,3,7178.82,180.712,Feasible,180.712,214.771,15.8583,-84.358,1.1122,0.0811195,45.6,0.116535
