Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-100-50-A-1,100,50,43,379.461,161.644,259.118,15,7120.32,281.987,Feasible,281.987,338.789,16.7662,97.474,6.83415,0.171087,280.2,0.42416
sarp-100-50-A-2,100,50,48,375.984,191.944,243.616,15,7156.24,324.312,Feasible,324.312,369.589,12.2505,51.672,6.15366,0.154583,252.3,0.406411
sarp-100-50-B-1,100,50,36,408.987,165.123,237.406,15,7169.12,336.704,Feasible,336.704,402.804,16.4099,72.283,7.61707,0.195857,312.3,0.469483
sarp-100-50-B-2,100,50,45,401.121,206.3,273.562,15,7178.78,333.859,Feasible,333.859,398.37,16.1938,67.262,5.86341,0.1397,240.4,0.329315
sarp-100-50-C-1,100,50,10,1037.92,134.636,280.922,15,7175.82,891.639,Feasible,891.639,1381.43,35.4553,146.286,11.3829,0.178479,466.7,0.250483
sarp-100-50-C-2,100,50,19,1000.76,277.82,359.536,15,7111.09,919.045,Feasible,919.045,1401.36,34.4178,81.716,11.6415,0.171563,477.3,0.24242
sarp-50-25-A-1,50,25,18,196.428,97.875,172.362,8,7170.27,121.941,Feasible,121.941,132.528,7.98869,74.487,4.49512,0.204831,184.3,0.423581
sarp-50-25-A-2,50,25,22,203.667,105.847,170.982,8,7165.03,138.532,Feasible,138.532,157.659,12.1316,65.135,4.35122,0.190436,178.4,0.401079
sarp-50-25-B-1,50,25,23,225.84,127.677,166.842,8,7132.29,186.675,Feasible,186.675,202.69,7.90145,39.165,3.68537,0.155208,151.1,0.318306
sarp-50-25-B-2,50,25,21,218.829,113.316,155.986,8,7137.37,176.159,Feasible,176.159,192.137,8.31588,42.67,4.22195,0.187344,173.1,0.394485
sarp-50-25-C-1,50,25,25,544.299,330.033,238.464,9,7137.93,635.868,Feasible,635.868,681.988,6.76252,-91.569,3.98049,0.0959097,163.2,0.137247
sarp-50-25-C-2,50,25,24,556.554,341.735,247.848,10,7113.79,650.441,Feasible,650.441,710.847,8.49774,-93.887,5.52439,0.130422,226.5,0.183997
sarp-60-30-A-1,60,30,26,239.772,115.811,190.394,9,7174.01,165.189,Feasible,165.189,186.679,11.5115,74.583,4.52927,0.171759,185.7,0.376292
sarp-60-30-A-2,60,30,24,237.15,111.991,186.53,9,7161.11,162.611,Feasible,162.611,185.808,12.4843,74.539,4.7122,0.183215,193.2,0.402081
sarp-60-30-B-1,60,30,26,257.385,144.446,186.576,9,7134.96,215.255,Feasible,215.255,240.263,10.4088,42.13,5.1561,0.191526,211.4,0.409611
sarp-60-30-B-2,60,30,26,256.929,132.992,190.762,9,7130.86,199.159,Feasible,199.159,228.166,12.713,57.77,5.95122,0.219411,244,0.465294
sarp-60-30-C-1,60,30,30,637.233,398.513,293.388,11,7145.59,742.358,Feasible,742.358,828.677,10.4165,-105.125,3.76585,0.0760704,154.4,0.10914
sarp-60-30-C-2,60,30,29,653.82,371.869,282.624,10,7131.91,743.065,Feasible,743.065,816.838,9.03157,-89.245,4.76341,0.0962749,195.3,0.137496
sarp-80-40-A-1,80,40,35,308.562,143.708,219.282,12,7154.6,232.988,Feasible,232.988,261.315,10.84,75.574,7.08293,0.215249,290.4,0.515533
sarp-80-40-A-2,80,40,38,307.023,167.864,223.146,12,7184.29,251.741,Feasible,251.741,280.491,10.25,55.282,4.22195,0.12586,173.1,0.304218
sarp-80-40-B-1,80,40,35,330.621,173.173,218.408,12,7175.68,285.386,Feasible,285.386,322.545,11.5204,45.235,5.64634,0.167035,231.5,0.385769
sarp-80-40-B-2,80,40,35,335.352,173.173,220.846,12,7179.04,287.679,Feasible,287.679,319.149,9.86067,47.673,5.02195,0.14712,205.9,0.335506
sarp-80-40-C-1,80,40,12,821.277,212.575,276.46,13,7127.44,757.392,Feasible,757.392,1127.82,32.8444,63.885,8.9439,0.165496,366.7,0.23105
sarp-80-40-C-2,80,40,9,827.946,123.679,211.186,14,7120.13,740.439,Feasible,740.439,1106.65,33.0918,87.507,7.92195,0.157283,324.8,0.222939
