Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-10-5-A-1,10,5,4,49.557,31.71,57.178,3,0.11,24.089,Optimal,24.089,24.089,0,25.468,1.67317,0.274327,68.6,0.444301
sarp-10-5-A-2,10,5,2,52.521,16.519,55.154,3,0.02,13.886,Optimal,13.886,13.886,0,38.635,2.57561,0.445194,105.6,0.680412
sarp-10-5-B-1,10,5,5,52.008,40.426,64.906,3,0.15,27.528,Optimal,27.528,27.528,0,24.48,2.43415,0.358993,99.8,0.568661
sarp-10-5-B-2,10,5,3,59.19,38.183,61.962,2,0.14,35.411,Optimal,35.411,35.411,0,23.779,1.10488,0.167447,45.3,0.249312
sarp-10-5-C-1,10,5,5,104.619,77.361,76.728,3,0.1,105.252,Optimal,105.252,105.252,0,-0.633,1.37805,0.142677,56.5,0.192504
sarp-10-5-C-2,10,5,5,108.381,64.828,71.622,4,0.19,101.587,Optimal,101.587,101.588,0.000952134,6.794,1.82683,0.191315,74.9,0.25917
sarp-5-10-A-1,5,10,8,21.558,57.942,61.824,2,0.63,17.676,Optimal,17.676,17.676,0,3.882,1.09756,0.193437,45,0.312935
sarp-5-10-A-2,5,10,7,23.667,43.748,47.15,2,0.46,20.265,Optimal,20.265,20.265,0,3.402,0.814634,0.169028,33.4,0.288927
sarp-5-10-B-1,5,10,4,23.325,34.034,32.2,1,9.61,25.159,Optimal,25.159,25.1612,0.00861418,-1.834,0.456098,0.129861,18.7,0.226667
sarp-5-10-B-2,5,10,8,26.118,74.293,62.468,2,8.24,37.943,Optimal,37.943,37.945,0.00540126,-11.825,1.44146,0.244181,59.1,0.38577
sarp-5-10-C-1,5,10,9,43.275,130.485,74.29,2,41.96,99.47,Optimal,99.47,99.4797,0.00974362,-56.195,0.85122,0.114551,34.9,0.166986
sarp-5-10-C-2,5,10,8,46.98,114.299,74.152,2,33.73,87.127,Optimal,87.127,87.1352,0.00939844,-40.147,0.817073,0.110185,33.5,0.155669
sarp-5-5-A-1,5,5,3,23.439,27.891,33.304,2,0.02,18.026,Optimal,18.026,18.026,-1.97088e-14,5.413,0.892683,0.261865,36.6,0.430082
sarp-5-5-A-2,5,5,3,24.864,32.124,51.566,1,0.02,5.422,Optimal,5.422,5.422,0,19.442,0.760976,0.17146,31.2,0.24509
sarp-5-5-B-1,5,5,4,28.683,46.816,50.83,2,0.14,24.669,Optimal,24.669,24.669,0,4.014,0.814634,0.172254,33.4,0.252266
sarp-5-5-B-2,5,5,3,26.916,25.816,32.522,2,0.08,20.21,Optimal,20.21,20.21,0,6.706,0.507317,0.144277,20.8,0.232402
sarp-5-5-C-1,5,5,5,54.789,53.374,59.8,3,0.17,48.363,Optimal,48.363,48.363,-1.46919e-14,6.426,1.76585,0.272146,72.4,0.366211
sarp-5-5-C-2,5,5,4,57.525,53.788,59.984,2,0.08,51.329,Optimal,51.329,51.329,-1.38429e-14,6.196,1.73171,0.268533,71,0.349926
sarp-5-6-A-1,5,6,4,30.279,30.963,54.418,3,0.77,6.824,Optimal,6.824,6.824,0,23.455,1.29512,0.259658,53.1,0.371329
sarp-5-6-A-2,5,6,4,29.253,37.603,52.67,2,0.14,14.186,Optimal,14.186,14.186,0,15.067,0.978049,0.201609,40.1,0.291849
sarp-5-6-B-1,5,6,6,34.326,62.09,55.2,2,0.48,41.216,Optimal,41.216,41.2197,0.00906878,-6.89,1.24634,0.225143,51.1,0.336627
sarp-5-6-B-2,5,6,5,33.528,53.706,42.734,2,0.01,44.5,Optimal,44.5,44.5,-1.59673e-14,-10.972,0.846341,0.181075,34.7,0.281427
sarp-5-6-C-1,5,6,5,60.033,61.591,43.056,3,0.15,78.568,Optimal,78.568,78.568,0,-18.535,0.887805,0.152408,36.4,0.21349
sarp-5-6-C-2,5,6,5,57.696,69.227,47.84,3,0.15,79.083,Optimal,79.083,79.083,0,-21.387,0.62439,0.104433,25.6,0.144796
sarp-5-7-A-1,5,7,6,27.486,52.047,46.276,4,0.05,33.257,Optimal,33.257,33.257,0,-5.771,1.22439,0.25669,50.2,0.416944
sarp-5-7-A-2,5,7,3,26.175,20.006,27.232,2,0.03,18.949,Optimal,18.949,18.949,0,7.226,0.480488,0.149962,19.7,0.256845
sarp-5-7-B-1,5,7,4,32.616,44.243,54.878,1,0.32,21.981,Optimal,21.981,21.981,0,10.635,0.290244,0.0567748,11.9,0.0803511
sarp-5-7-B-2,5,7,5,24.807,49.307,51.842,2,0.42,22.272,Optimal,22.272,22.272,0,2.535,1.31951,0.275833,54.1,0.423318
sarp-5-7-C-1,5,7,7,49.773,110.978,62.882,2,0.17,97.869,Optimal,97.869,97.869,0,-48.096,0.75122,0.110951,30.8,0.157464
sarp-5-7-C-2,5,7,7,60.831,110.231,73.14,3,3.97,97.922,Optimal,97.922,97.922,0,-37.091,1.07805,0.138428,44.2,0.186262
sarp-5-8-A-1,5,8,6,22.641,46.154,53.36,3,8.5,15.435,Optimal,15.435,15.435,0,7.206,1.39268,0.282022,57.1,0.448547
sarp-5-8-A-2,5,8,4,25.776,22.829,24.564,2,0.12,24.041,Optimal,24.041,24.041,0,1.735,0.953659,0.296887,39.1,0.55698
sarp-5-8-B-1,5,8,7,36.435,68.067,58.466,2,3.13,46.036,Optimal,46.036,46.036,0,-9.601,0.339024,0.0568275,13.9,0.0854859
sarp-5-8-B-2,5,8,4,28.227,57.357,39.836,2,4.82,45.748,Optimal,45.748,45.748,0,-17.521,0.697561,0.169031,28.6,0.265552
sarp-5-8-C-1,5,8,7,41.394,97.781,82.846,2,2.05,56.329,Optimal,56.329,56.329,0,-14.935,1.89756,0.253999,77.8,0.346857
sarp-5-8-C-2,5,8,8,61.686,79.522,67.114,3,3.57,74.094,Optimal,74.094,74.094,0,-12.408,1.23659,0.161191,50.7,0.224634
sarp-5-9-A-1,5,9,2,23.553,13.531,26.634,2,0.05,10.45,Optimal,10.45,10.45,1.69986e-14,13.103,1.17561,0.406294,48.2,0.680791
sarp-5-9-A-2,5,9,5,23.61,34.201,35.328,1,1.8,22.483,Optimal,22.483,22.483,0,1.127,0.258537,0.067032,10.6,0.11804
sarp-5-9-B-1,5,9,7,28.113,69.561,65.964,2,7.48,31.71,Optimal,31.71,31.71,-2.24075e-14,-3.597,1.14146,0.190012,46.8,0.284845
sarp-5-9-B-2,5,9,4,30.678,42.002,43.838,1,0.07,28.842,Optimal,28.842,28.842,-2.46357e-14,1.836,0.202439,0.0455543,8.3,0.0687655
sarp-5-9-C-1,5,9,9,57.183,145.01,83.352,3,16.58,118.841,Optimal,118.841,118.848,0.00604317,-61.658,0.653659,0.0768422,26.8,0.105887
sarp-5-9-C-2,5,9,8,57.582,112.722,69.69,3,25.49,100.614,Optimal,100.614,100.622,0.00814947,-43.032,1.07073,0.140285,43.9,0.195895
sarp-6-5-A-1,6,5,2,27.762,17.183,47.426,2,0.02,-2.481,Optimal,-2.481,-2.481,-0,30.243,2.04146,0.485593,83.7,0.71113
sarp-6-5-A-2,6,5,3,32.835,19.923,29.302,3,0.01,23.456,Optimal,23.456,23.456,0,9.379,1.20976,0.333557,49.6,0.568807
sarp-6-5-B-1,6,5,5,38.364,56.113,52.762,2,0.1,41.715,Feasible,41.715,42.5195,1.89208,-3.351,1.2439,0.228631,51,0.344828
sarp-6-5-B-2,6,5,4,36.768,39.014,51.658,2,0.02,24.124,Optimal,24.124,24.124,-2.94538e-14,12.644,1.58049,0.30706,64.8,0.4541
sarp-6-5-C-1,6,5,4,59.283,52.045,60.49,2,0.18,50.838,Optimal,50.838,50.838,0,8.445,1.22683,0.18648,50.3,0.249752
sarp-6-5-C-2,6,5,4,56.205,42.168,45.954,3,0.03,52.419,Optimal,52.419,52.419,0,3.786,0.973171,0.171441,39.9,0.242701
sarp-6-6-A-1,6,6,4,35.742,35.196,42.458,2,0.03,28.48,Optimal,28.48,28.48,0,7.262,1.25122,0.271094,51.3,0.424318
sarp-6-6-A-2,6,6,5,32.778,39.845,39.79,3,0.04,32.833,Optimal,32.833,32.833,0,-0.055,0.931707,0.206412,38.2,0.347589
sarp-6-6-B-1,6,6,3,36.483,34.863,59.846,2,0.24,11.5,Optimal,11.5,11.5,0,24.983,2.15366,0.398646,88.3,0.551875
sarp-6-6-B-2,6,6,5,33.747,52.378,47.426,2,0.28,38.699,Optimal,38.699,38.699,0,-4.952,0.785366,0.158335,32.2,0.25117
sarp-6-6-C-1,6,6,5,64.698,57.524,62.56,2,0.37,59.662,Optimal,59.662,59.662,0,5.036,0.858537,0.121143,35.2,0.163417
sarp-6-6-C-2,6,6,6,72.45,80.433,67.666,3,0.31,85.217,Optimal,85.217,85.217,-1.66761e-14,-12.767,1.12927,0.143744,46.3,0.192836
sarp-6-7-A-1,6,7,5,30.498,28.391,45.448,2,0.03,13.441,Optimal,13.441,13.441,0,17.057,1.65854,0.351664,68,0.575296
sarp-6-7-A-2,6,7,5,39.789,33.62,40.894,3,0.02,32.515,Optimal,32.515,32.515,0,7.274,1.59512,0.327382,65.4,0.52488
sarp-6-7-B-1,6,7,4,37.566,35.279,42.09,2,0.12,30.755,Optimal,30.755,30.755,0,6.811,1.11951,0.23952,45.9,0.372263
sarp-6-7-B-2,6,7,7,41.499,58.273,62.422,2,0.5,37.35,Optimal,37.35,37.3523,0.00617178,4.149,1.40732,0.219197,57.7,0.330849
sarp-6-7-C-1,6,7,7,51.816,110.646,73.094,2,4.07,89.368,Optimal,89.368,89.368,0,-37.552,0.773171,0.104094,31.7,0.146963
sarp-6-7-C-2,6,7,6,51.474,79.271,67.988,2,4.59,62.757,Optimal,62.757,62.757,0,-11.283,1.14634,0.164336,47,0.230392
sarp-6-8-A-1,6,8,6,28.275,44.577,45.54,3,0.24,27.312,Optimal,27.312,27.312,-1.30079e-14,0.963,1.20488,0.251399,49.4,0.431441
sarp-6-8-A-2,6,8,6,32.892,40.51,67.712,2,16.35,5.69,Optimal,5.69,5.69,0,27.202,1.24878,0.202532,51.2,0.299766
sarp-6-8-B-1,6,8,4,33.69,39.595,47.61,2,0.78,25.675,Optimal,25.675,25.6766,0.00616699,8.015,1.0878,0.226588,44.6,0.347082
sarp-6-8-B-2,6,8,7,41.613,60.348,52.716,3,0.6,49.245,Optimal,49.245,49.245,0,-7.632,1.15854,0.196011,47.5,0.309446
sarp-6-8-C-1,6,8,8,68.289,99.608,91.448,2,32.21,76.449,Optimal,76.449,76.449,0,-8.16,0.763415,0.0823323,31.3,0.110018
sarp-6-8-C-2,6,8,6,79.518,95.539,55.522,3,0.63,119.535,Optimal,119.535,119.535,0,-40.017,1,0.133074,41,0.181336
sarp-6-9-A-1,6,9,5,30.099,34.118,38.64,3,0.31,25.577,Optimal,25.577,25.577,-1.38903e-14,4.522,1.20488,0.277736,49.4,0.481013
