Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-10-10-1,10,10,10,42.9359,42.9276,28.4662,2,14.79,57.3973,Optimal,57.3973,57.4021,0.00835034,-14.4615,0.797976,0.150746,32.717,0.407095
sfsarp-20-10-1,20,10,10,92.2615,46.192,39.0002,4,24.25,99.4533,Optimal,99.4533,99.4617,0.00844566,-7.19185,1.07734,0.130699,44.171,0.33221
sfsarp-10-10-2,10,10,8,41.7583,55.3325,46.6997,2,59.58,50.3911,Optimal,50.3911,50.3958,0.00933554,-8.63282,1.24412,0.211709,51.009,0.432503
sfsarp-10-10-3,10,10,8,43.5475,53.2367,48.4845,2,16.73,48.2998,Optimal,48.2998,48.3027,0.0060762,-4.75227,0.617268,0.102066,25.308,0.202532
sfsarp-10-10-4,10,10,9,40.0557,28.9644,23.9356,2,15.3,45.0844,Optimal,45.0844,45.0883,0.00862534,-5.02874,0.768049,0.16124,31.49,0.48102
sfsarp-10-10-5,10,10,10,62.6436,81.2877,81.133,3,114.42,62.7984,Optimal,62.7984,62.8032,0.00753312,-0.15479,2.31083,0.258792,94.744,0.412945
sfsarp-20-10-2,20,10,10,108.843,62.1189,82.2084,5,502.82,88.7538,Optimal,88.7538,88.762,0.00921699,20.0895,2.7569,0.2452,113.033,0.441564
sfsarp-20-10-3,20,10,9,79.783,55.702,50.1101,4,4.8,85.3749,Optimal,85.3749,85.3749,0,-5.5919,1.38698,0.17057,56.866,0.420541
sfsarp-20-10-4,20,10,9,94.957,42.6278,51.2233,3,22.24,86.3615,Optimal,86.3615,86.3688,0.00841046,8.59546,1.26946,0.143609,52.048,0.31686
sfsarp-20-10-5,20,10,10,102.505,76.7169,72.1078,4,112.69,107.114,Optimal,107.114,107.123,0.00837355,-4.60918,1.14251,0.109471,46.843,0.210148
sfsarp-20-15-1,20,15,15,100.293,56.9439,56.3615,4,148.87,100.876,Optimal,100.876,100.876,-1.40875e-14,-0.58237,1.20471,0.116504,49.393,0.267287
sfsarp-10-15-1,10,15,14,43.2129,91.4119,69.7521,2,3625.97,64.8727,Optimal,64.8727,64.8792,0.0099753,-21.6598,1.88554,0.23104,77.307,0.453134
sfsarp-10-15-2,10,15,14,53.1047,80.7846,53.7174,3,3033.08,80.1719,Optimal,80.1719,80.1798,0.0098426,-27.0672,0.686707,0.0887887,28.155,0.183898
sfsarp-20-15-2,20,15,14,88.2823,53.2834,55.0137,3,7166.99,86.552,Feasible,86.552,95.9757,9.81888,1.7303,1.14488,0.119402,46.94,0.29193
sfsarp-20-15-3,20,15,14,101.039,71.677,39.5444,4,1411.33,133.172,Optimal,133.172,133.185,0.00990348,-32.1327,0.943146,0.101261,38.669,0.258581
sfsarp-20-15-4,20,15,14,101.783,80.3497,76.4649,4,1101.32,105.668,Optimal,105.668,105.675,0.00722783,-3.88482,1.3731,0.121475,56.297,0.243594
sfsarp-10-15-3,10,15,15,43.8872,69.7757,33.3854,4,7183.05,80.2775,Feasible,80.2775,82.8385,3.09166,-36.3903,0.476073,0.0740581,19.519,0.210493
