
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
AuxFiles ,3.17496,2.10915,0.956854,2.86244,9.83184,4.8127,23.7479,13.3694,8.88139,4.02921,12.0534,41.4008,20.2658
auxtesting.txt ,3.17496,2.10915,0.956854,2.86244,14.8387,5.06694,29.0091,10.9447,7.27065,3.29847,9.86739,51.152,17.4667
b ,3.17496,2.10915,0.956854,2.86244,13.9994,6.88659,29.9894,10.5869,7.03299,3.19065,9.54485,46.6811,22.9634
bcsarp1.txt ,3.15526,2.14984,0.976547,2.85435,12.5444,1.76393,23.4444,13.4585,9.16995,4.16538,12.175,53.5073,7.52388
bcsarp2.txt ,3.15526,2.14984,0.976547,2.85435,18.9765,2.11482,30.2273,10.4384,7.11223,3.23068,9.44294,62.7793,6.99638
bcsarp3.txt ,3.15526,2.14984,0.976547,2.85435,14.5623,5.57057,29.2688,10.7803,7.34514,3.33647,9.75217,49.7535,19.0324
bcsarp4.txt ,3.17496,2.10915,0.956854,2.86244,13.9994,5.6742,28.777,11.033,7.32929,3.32507,9.94698,48.6478,19.7179
bcsarp5.txt ,3.17496,2.10915,0.956854,2.86244,13.9994,6.88659,29.9894,10.5869,7.03299,3.19065,9.54485,46.6811,22.9634
bcsarp6.txt ,3.17496,2.10915,0.956854,2.86244,13.9994,5.6742,28.777,11.033,7.32929,3.32507,9.94698,48.6478,19.7179
bcsarp7.txt ,3.17496,2.10915,0.956854,2.86244,8.35307,5.6742,23.1307,13.7262,9.11841,4.13674,12.3751,36.1125,24.5311
