
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-1.tsp ,5.41252,0.573496,0.244228,3.72878,28.2785,0.884878,39.1224,13.8349,1.4659,0.624266,9.53107,72.2821,2.26182

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-1.tsp ,3.41675,2.2839,1.52813,2.44146,19.8928,0.661057,30.2241,11.3047,7.55655,5.05599,8.07786,65.8177,2.18718

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-1.tsp ,2.9452,2.68618,1.52813,1.9,11.348,1.14341,21.5509,13.6663,12.4643,7.0908,8.81634,52.6566,5.30565

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-15-1.tsp ,1.72764,3.65756,1.7465,1.19317,13.2722,8.55114,30.1482,5.7305,12.1319,5.79306,3.95768,44.0232,28.3637
