
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sfsarp-7-6-1.txt ,1.88667,34.6556,3.62546,18.5774,58.7451,3.21163,58.9932,6.17151,31.6237
sfsarp-7-6-2.txt ,12.9171,23.0152,4.95217,49.636,90.5204,14.2698,25.4254,5.47077,54.834
sfsarp-7-6-3.txt ,3.41332,23.2193,4.91244,37.8237,69.3688,4.92054,33.4723,7.08163,54.5255
sfsarp-7-6-4.txt ,3.45686,76.0333,2.15586,13.57,95.216,3.63055,79.8535,2.26418,14.2518
sfsarp-7-6-5.txt ,3.86796,20.9094,2.77107,28.783,56.3315,6.86643,37.1185,4.91923,51.0958
sfsarp-7-7-1.txt ,12.9171,19.7046,4.95217,51.4024,88.9763,14.5174,22.1459,5.56572,57.7709
sfsarp-7-7-2.txt ,3.45686,72.8125,2.15586,12.9396,91.3649,3.78358,79.6942,2.35961,14.1626
sfsarp-7-7-3.txt ,20.6913,60.6304,27.2085,32.1062,140.636,14.7126,43.1115,19.3467,22.8292
sfsarp-7-7-4.txt ,19.005,23.2874,8.92231,33.7133,84.928,22.3778,27.4201,10.5057,39.6963
sfsarp-7-7-5.txt ,7.31001,14.0158,9.94163,68.7335,100.001,7.30995,14.0156,9.94154,68.7329
sfsarp-8-5-1.txt ,20.2349,8.46664,7.50536,16.9819,53.1888,38.0435,15.9181,14.1108,31.9276
sfsarp-8-5-2.txt ,24.8342,14.7882,9.85064,19.6102,69.0832,35.9482,21.4064,14.2591,28.3863
sfsarp-8-5-3.txt ,4.25501,24.5974,23.7469,42.0289,94.6282,4.49656,25.9937,25.095,44.4148
sfsarp-8-5-4.txt ,19.4253,14.3173,7.67611,75.1659,116.585,16.6619,12.2806,6.58416,64.4733
sfsarp-8-5-5.txt ,4.0089,28.3469,17.2327,15.0008,64.5893,6.20676,43.8879,26.6804,23.225
sfsarp-8-6-1.txt ,12.636,15.7878,22.0488,13.4009,63.8735,19.7829,24.7173,34.5195,20.9803
sfsarp-8-6-2.txt ,19.4253,13.7795,7.67611,74.6685,115.549,16.8112,11.9252,6.64314,64.6204
sfsarp-8-6-3.txt ,5.58148,35.5502,1.20447,24.7092,67.0453,8.32494,53.0241,1.7965,36.8545
sfsarp-8-6-4.txt ,6.92639,37.9932,10.0351,13.6193,68.5739,10.1006,55.4047,14.6339,19.8607
sfsarp-8-6-5.txt ,5.74974,47.9238,10.5778,18.4503,82.7017,6.95239,57.9478,12.7903,22.3095
sfsarp-8-7-1.txt ,19.4253,13.298,7.67611,73.1506,113.55,17.1072,11.7111,6.76012,64.4215
sfsarp-8-7-2.txt ,4.80766,38.7827,12.1538,15.3961,71.1403,6.758,54.5158,17.0843,21.6419
sfsarp-8-7-3.txt ,26.0336,13.7234,4.49771,47.6638,91.9185,28.3225,14.9299,4.89315,51.8544
sfsarp-8-7-4.txt ,52.2056,5.96461,2.97254,68.1246,129.267,40.3858,4.61416,2.29953,52.7005
sfsarp-8-7-5.txt ,4.66829,11.9238,5.06814,20.3643,42.0245,11.1085,28.3734,12.0599,48.4581
