 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-10-5-A-1,1.77482,1.22241,0,2.42208,5.41931,32.7499,22.5565,0,44.6935
 sarp-10-5-A-2,1.60614,0,0,3.14687,4.75301,33.7921,0,0,66.2079
 sarp-10-5-B-1,1.35179,1.29676,0.364727,2.27576,5.28905,25.5583,24.5179,6.8959,43.0279
 sarp-10-5-B-2,1.79144,2.30548,0.434377,1.23892,5.77022,31.0463,39.9548,7.52791,21.4709
 sarp-10-5-C-1,4.28293,1.6395,0.680068,1.97634,8.57884,49.9244,19.111,7.92727,23.0374
 sarp-10-5-C-2,2.41397,1.63791,1.20965,1.3175,6.57903,36.6918,24.896,18.3864,20.0258
 sarp-5-10-A-1,0.707151,0.824728,0.10464,0.817768,2.45429,28.8129,33.6036,4.26354,33.32
 sarp-5-10-A-2,0.723015,1.17092,0,0.87314,2.76708,26.1292,42.3162,0,31.5546
 sarp-5-10-B-1,0.899678,1.47866,0,1.19782,3.57616,25.1577,41.3477,0,33.4946
 sarp-5-10-B-2,0.528589,1.44553,0.306605,0.851344,3.13206,16.8767,46.1525,9.78923,27.1816
 sarp-5-10-C-1,1.28989,1.38343,0.558423,0.83787,4.06962,31.6956,33.9942,13.7218,20.5884
 sarp-5-10-C-2,0.987741,1.8475,0.31831,0.800234,3.95379,24.9821,46.7274,8.05076,20.2397
 sarp-5-5-A-1,0.792835,1.6302,0.167953,0.936464,3.52746,22.4761,46.2147,4.76131,26.5479
 sarp-5-5-A-2,0.895621,1.32654,0,0.746403,2.96856,30.1702,44.6862,0,25.1436
 sarp-5-5-B-1,1.29588,1.2458,0,0.576333,3.11801,41.5611,39.9549,0,18.484
 sarp-5-5-B-2,1.43346,0.697255,0,1.11941,3.25012,44.1048,21.4532,0,34.442
 sarp-5-5-C-1,0.741145,2.38697,1.47669,0.338129,4.94294,14.994,48.2905,29.8748,6.84065
 sarp-5-5-C-2,2.00538,1.62993,0,0.577237,4.21255,47.605,38.6923,0,13.7028
 sarp-5-6-A-1,0.694108,1.21709,0,1.3867,3.2979,21.047,36.905,0,42.048
 sarp-5-6-A-2,0.894985,0,0,1.61385,2.50884,35.6733,0,0,64.3267
 sarp-5-6-B-1,0.83175,1.70413,0,0.807211,3.34309,24.8797,50.9746,0,24.1457
 sarp-5-6-B-2,1.15715,1.23671,0,0.826182,3.22004,35.936,38.4066,0,25.6575
