 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 ghsarp-10-5-0,50.7498,31.3405,4.02013,59.4471,145.558,34.8658,21.5314,2.76189,40.841
 ghsarp-10-5-1,63.2094,28.557,0,26.3956,118.162,53.4939,24.1677,0,22.3385
 ghsarp-10-5-2,49.9367,0,0,38.4211,88.3578,56.5165,0,0,43.4835
 ghsarp-10-5-3,23.1957,36.6957,11.5908,27.8442,99.3264,23.353,36.9445,11.6694,28.033
 ghsarp-10-5-4,27.2895,35.4897,3.63593,40.491,106.906,25.5266,33.197,3.40105,37.8753
 ghsarp-10-5-5,45.0447,50.1693,4.22734,39.9143,139.356,32.3235,36.0009,3.03349,28.6421
 ghsarp-10-5-6,49.3244,19.3574,0,23.7646,92.4464,53.3546,20.9391,0,25.7063
 ghsarp-10-5-7,54.1441,47.4732,0,23.6866,125.304,43.2103,37.8864,0,18.9033
 ghsarp-10-5-8,41.1351,31.053,14.3035,40.2801,126.772,32.4482,24.4952,11.2829,31.7737
 ghsarp-10-5-9,46.5372,0,0,46.288,92.8252,50.1342,0,0,49.8658
 ghsarp-5-10-0,37.9301,25.7208,0,9.20224,72.8531,52.0637,35.305,0,12.6312
 ghsarp-5-10-1,31.6082,18.5985,0,16.1499,66.3566,47.6339,28.0281,0,24.3381
 ghsarp-5-10-2,22.2072,30.6568,7.30173,19.0569,79.2226,28.0314,38.6971,9.21672,24.0548
 ghsarp-5-10-3,15.1879,34.5677,1.3,11.6896,62.7452,24.2057,55.0922,2.07187,18.6303
 ghsarp-5-10-4,13.3643,33.677,0,16.992,64.0333,20.8708,52.5929,0,26.5363
 ghsarp-5-10-5,12.6269,19.4117,9.49933,15.3363,56.8743,22.2014,34.131,16.7023,26.9653
 ghsarp-5-10-6,28.9102,0,0,21.3752,50.2854,57.4923,0,0,42.5077
 ghsarp-5-10-7,15.8053,25.1537,8.55838,15.6026,65.1199,24.271,38.6267,13.1425,23.9598
