
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-10-10-A-1.txt ,10,10,4,50.7679,24.9711,68.102,4,1132.93,7.63709,Optimal,7.63709,7.63718,0.00117845
sarp-10-10-A-3.txt ,10,10,4,55.5196,23.4435,66.8158,4,7196.78,12.1473,Feasible,12.1473,21.8607,44.4332
sarp-10-10-B-1.txt ,10,10,7,62.6065,72.4231,85.5995,4,7196.38,49.43,Feasible,49.43,60.4769,18.2663
sarp-10-10-B-2.txt ,10,10,7,59.2561,69.6989,82.0912,4,7195.86,46.8637,Feasible,46.8637,71.1291,34.1146
sarp-10-10-B-3.txt ,10,10,8,54.8628,63.281,86.4835,4,7198.27,31.6603,Feasible,31.6603,38.7348,18.2639
sarp-10-10-B-4.txt ,10,10,8,58.0769,72.3629,75.5555,5,3534.35,54.8843,Optimal,54.8843,54.8897,0.00983791

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-10-10-A-1.txt ,10,10,4,50.7679,24.9711,67.3706,4,3351.38,8.36847,Optimal,8.36847,8.36878,0.00370424
sarp-10-10-A-3.txt ,10,10,4,55.5196,23.0804,69.3559,4,7195.29,9.24414,Feasible,9.24414,25.0642,63.1182
sarp-10-10-B-1.txt ,10,10,7,62.6065,74.6244,92.1151,4,7194.4,45.1158,Feasible,45.1158,61.1424,26.2119
sarp-10-10-B-2.txt ,10,10,8,59.2561,79.9279,89.7105,4,7195.71,49.4735,Feasible,49.4735,69.4366,28.7501
sarp-10-10-B-3.txt ,10,10,8,54.8628,63.281,89.0167,4,7196.17,29.1271,Feasible,29.1271,43.5741,33.155
sarp-10-10-B-4.txt ,10,10,8,58.0769,72.3629,75.5555,5,3515.52,54.8843,Optimal,54.8843,54.8895,0.00947358
