
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-15-A-1.txt ,19.6117,218.781,19.656,78.3659,336.415,5.82961,65.0332,5.84278,23.2944
sarp-10-15-A-2.txt ,6.69984,199.815,21.8839,62.3672,290.766,2.3042,68.7202,7.5263,21.4493
sarp-10-15-A-3.txt ,20.1141,145.752,11.7179,102.077,279.661,7.19232,52.1173,4.19004,36.5003
sarp-10-15-A-4.txt ,11.0078,192.524,25.4972,74.1256,303.155,3.63107,63.5069,8.41063,24.4514
sarp-10-15-B-1.txt ,18.3727,187.312,31.1088,58.7436,295.538,6.21672,63.3802,10.5262,19.8769
sarp-10-15-B-2.txt ,2.8698,171.25,30.4858,79.2475,283.853,1.01102,60.3304,10.74,27.9185
sarp-10-15-B-3.txt ,4.70803,192.384,47.6518,68.4701,313.213,1.50314,61.4225,15.2138,21.8605
sarp-10-15-B-4.txt ,17.685,187.678,28.3485,85.3825,319.094,5.54224,58.8159,8.88406,26.7578
sarp-10-15-C-1.txt ,41.4443,278.006,124.501,52.8619,496.813,8.34204,55.9579,25.0599,10.6402
sarp-10-15-C-2.txt ,73.9622,245.87,58.2906,48.4995,426.623,17.3367,57.6318,13.6633,11.3682
sarp-10-15-C-3.txt ,5.0887,255.091,119.314,47.3741,426.868,1.1921,59.7587,27.9511,11.0981
sarp-10-15-C-4.txt ,105.474,249.155,115.901,49.0386,519.569,20.3002,47.9543,22.3072,9.43834

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-15-A-1.txt ,21.747,252.385,17.5207,101.54,393.192,5.53088,64.1886,4.456,25.8246
sarp-10-15-A-2.txt ,16.7251,162.033,11.8587,69.785,260.402,6.4228,62.2242,4.554,26.799
sarp-10-15-A-3.txt ,18.7155,132.442,13.1165,93.6766,257.95,7.25546,51.3438,5.08491,36.3158
sarp-10-15-A-4.txt ,15.0218,199.367,21.4832,78.6618,314.534,4.77589,63.3849,6.83018,25.009
sarp-10-15-B-1.txt ,16.3932,158.765,33.0883,54.3244,262.571,6.24335,60.4656,12.6016,20.6894
sarp-10-15-B-2.txt ,1.13129,164.596,32.2243,64.0889,262.041,0.431723,62.8132,12.2975,24.4576
sarp-10-15-B-3.txt ,18.6204,161.111,33.7394,51.6805,265.151,7.02258,60.7619,12.7246,19.491
sarp-10-15-B-4.txt ,18.8946,155.302,27.1388,94.3639,295.699,6.38981,52.5202,9.17785,31.9121
sarp-10-15-C-1.txt ,69.4531,198.754,96.4919,77.8932,442.592,15.6924,44.9068,21.8015,17.5993
sarp-10-15-C-2.txt ,92.1494,228.076,40.1034,63.173,423.502,21.7589,53.8548,9.46947,14.9168
sarp-10-15-C-3.txt ,0,261.849,124.403,42.1435,428.396,0,61.1232,29.0393,9.83751
sarp-10-15-C-4.txt ,55.2243,256.701,166.15,32.3647,510.44,10.819,50.2901,32.5504,6.34054
