
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-5-A-1.txt ,29.3497,22.8108,10.52,98.0585,160.739,18.2592,14.1912,6.5448,61.0048
sarp-10-5-A-2.txt ,22.2965,81.3901,21.955,106.639,232.281,9.59894,35.0395,9.4519,45.9096
sarp-10-5-A-3.txt ,29.2986,31.1225,9.0211,101.451,170.894,17.1443,18.2116,5.27878,59.3653
sarp-10-5-A-4.txt ,37.2533,60.9512,7.76344,59.591,165.559,22.5015,36.8154,4.68923,35.9938
sarp-10-5-B-1.txt ,34.6313,84.2753,26.8291,102.574,248.31,13.9468,33.9396,10.8047,41.3089
sarp-10-5-B-2.txt ,55.2191,37.953,11.6234,77.8891,182.685,30.2265,20.7751,6.36253,42.6359
sarp-10-5-B-3.txt ,58.9649,55.6755,14.5265,73.5182,202.685,29.0919,27.469,7.16702,36.2721
sarp-10-5-B-4.txt ,47.9986,87.8743,20.0184,101.843,257.734,18.6233,34.095,7.76709,39.5147
sarp-10-5-C-1.txt ,78.7779,78.2243,85.4107,81.3805,323.793,24.3297,24.1587,26.3781,25.1335
sarp-10-5-C-2.txt ,146.485,79.9324,48.7183,94.9229,370.059,39.5843,21.5999,13.165,25.6508
sarp-10-5-C-3.txt ,87.0454,89.9911,58.5772,72.39,308.004,28.2612,29.2175,19.0183,23.503
sarp-10-5-C-4.txt ,101,92.2486,45.7307,74.3384,313.318,32.2356,29.4425,14.5956,23.7262

Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
sarp-10-5-A-1.txt ,28.2248,24.7391,11.645,94.2622,158.871,17.7658,15.5718,7.32982,59.3325
sarp-10-5-A-2.txt ,27.9574,81.1252,16.2941,98.1666,223.543,12.5065,36.2906,7.289,43.9139
sarp-10-5-A-3.txt ,26.1348,45.6291,12.1849,101.141,185.09,14.12,24.6524,6.58323,54.6444
sarp-10-5-A-4.txt ,37.2533,60.9512,7.76344,59.591,165.559,22.5015,36.8154,4.68923,35.9938
sarp-10-5-B-1.txt ,23.6873,117.283,37.773,62.5949,241.338,9.81501,48.5969,15.6515,25.9366
sarp-10-5-B-2.txt ,55.2191,37.953,11.6234,77.8891,182.685,30.2265,20.7751,6.36253,42.6359
sarp-10-5-B-3.txt ,51.2563,65.7759,22.2351,60.6573,199.925,25.6378,32.9004,11.1217,30.3401
sarp-10-5-B-4.txt ,51.3442,78.7743,16.6728,95.9587,242.75,21.1511,32.4508,6.86831,39.5298
sarp-10-5-C-1.txt ,72.2893,81.284,91.8993,74.9619,320.435,22.5598,25.3668,28.6796,23.3938
sarp-10-5-C-2.txt ,123.799,97.3961,71.4046,76.8751,369.474,33.5067,26.3607,19.326,20.8066
sarp-10-5-C-3.txt ,121.178,102.158,24.4448,74.4744,322.255,37.6031,31.7009,7.58556,23.1104
sarp-10-5-C-4.txt ,89.8817,104.495,56.8489,51.6502,302.876,29.6761,34.5009,18.7697,17.0533
