
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-9-7-1.txt ,0.693956,1.31051,1.14057,0.309713,8.09456,11.4258,22.9751,3.02047,5.70405,4.96437,1.34804,35.2318,49.7312
sfsarp-9-7-2.txt ,0.420529,2.68793,1.74613,0.462877,1.76625,12.3245,19.4082,2.16676,13.8494,8.99684,2.38496,9.10052,63.5015
sfsarp-9-7-3.txt ,0.499165,2.70124,1.9398,0.446266,0.789692,4.79569,11.1718,4.46807,24.179,17.3632,3.99456,7.06859,42.9265
sfsarp-9-7-4.txt ,0.385672,1.97996,2.13399,0.903706,1.25227,16.4237,23.0793,1.67107,8.57891,9.24633,3.91565,5.42595,71.1621
sfsarp-9-7-5.txt ,1.00544,1.2733,0.9597,0.356007,2.97237,3.60861,10.1754,9.88104,12.5135,9.43155,3.4987,29.2112,35.464

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
sfsarp-9-7-1.txt ,0.476393,1.345,1.35813,0.258226,18.5914,1.07613,23.1053,2.06183,5.82119,5.87801,1.1176,80.4639,4.65751
sfsarp-9-7-2.txt ,0.420529,2.67193,1.74613,0.473056,5.69429,8.86278,19.8687,2.11654,13.4479,8.78832,2.38091,28.6596,44.6067
sfsarp-9-7-3.txt ,0.499165,2.70124,1.9398,0.446266,0.789692,17.6238,24,2.07986,11.2552,8.08248,1.85944,3.29038,73.4327
sfsarp-9-7-4.txt ,0.178576,2.05179,2.34109,0.751982,7.38095,11.2956,24,0.744068,8.54911,9.75453,3.13326,30.754,47.0651
sfsarp-9-7-5.txt ,0.794227,1.27966,1.17091,0.338798,6.24693,14.1695,24,3.30928,5.33193,4.87879,1.41166,26.0289,59.0395
