10
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-10-0.tsp ,2.08211,0.272033,0.22439,1.1239,6.89991e-310,1.39065e-309,3.70244,56.2363,7.34739,6.06061,30.3557,1.86361e-308,3.75604e-308
grubhub-10-1.tsp ,1.94537,0.535447,0.267805,0.737724,0,12.2976,15.7839,12.325,3.39236,1.6967,4.6739,0,77.912
grubhub-10-2.tsp ,1.8613,0.356585,0.299837,0.789268,0,12.5137,15.8207,11.765,2.25392,1.89523,4.98885,0,79.097
grubhub-10-3.tsp ,1.86325,0.30374,0.206667,0.985203,0,12.693,16.0519,11.6077,1.89224,1.28749,6.13762,0,79.075
grubhub-10-4.tsp ,2.1478,0.257561,0.253659,0.897886,0,12.6411,16.198,13.2597,1.59007,1.56598,5.54317,0,78.0411
grubhub-10-5.tsp ,2.02699,0.329268,0.254309,1.03285,0,12.4431,16.0865,12.6006,2.04686,1.58088,6.42057,0,77.3511
grubhub-10-6.tsp ,1.96195,0.353171,0.210244,0.685041,0,12.3566,15.567,12.6033,2.26872,1.35058,4.4006,0,79.3768
grubhub-10-7.tsp ,2.04049,0,0,0.993008,0,12.7896,15.8231,12.8956,0,0,6.27569,0,80.8287
grubhub-10-8.tsp ,2.05707,0.44439,0.296911,0.877398,0,12.9665,16.6423,12.3605,2.67025,1.78407,5.27211,0,77.913
grubhub-10-9.tsp ,1.79707,0.331382,0.271545,0.938211,0,12.3242,15.6624,11.4738,2.11578,1.73373,5.9902,0,78.6865
grubhub-11-0.tsp ,2.57951,0.35122,0.276423,1.06065,0,12.6618,16.9296,15.2367,2.07459,1.63278,6.26507,0,74.7909
grubhub-11-1.tsp ,2.19967,0.316911,0.301301,1.05837,0,11.7322,15.6085,14.0928,2.03038,1.93037,6.78077,0,75.1656
grubhub-11-2.tsp ,2.38553,0.346992,0.235285,1.05837,0,12.1237,16.1499,14.7711,2.14857,1.45688,6.55343,0,75.07
grubhub-11-3.tsp ,2.38081,0.262764,0.200163,1.13675,0,11.9738,15.9543,14.9227,1.64698,1.2546,7.12502,0,75.0507
grubhub-11-4.tsp ,2.18618,0.331382,0.300813,0.877724,0,12.0195,15.7156,13.9109,2.10862,1.9141,5.58504,0,76.4814
grubhub-11-5.tsp ,2.43642,0.362927,0.27935,1.14228,0,12.3039,16.5249,14.744,2.19625,1.69048,6.91247,0,74.4568
grubhub-11-6.tsp ,2.19561,0.334959,0.27252,1.2426,0,11.779,15.8247,13.8746,2.11668,1.72212,7.85228,0,74.4344
grubhub-11-7.tsp ,2.13106,0.32,0.207642,0.926667,0,11.9543,15.5397,13.7137,2.05925,1.33621,5.96323,0,76.9277
grubhub-11-8.tsp ,2.46927,0,0,0.795285,0,12.4146,15.6792,15.7487,0,0,5.07223,0,79.1791
grubhub-11-9.tsp ,2.54959,0,0,0.767317,0,12.7354,16.0524,15.883,0,0,4.78009,0,79.3369
grubhub-12-0.tsp ,2.50228,0.253821,0.255447,1.18439,0,12.6831,16.879,14.8248,1.50377,1.5134,7.01694,0,75.1411
grubhub-12-1.tsp ,2.47073,0.409431,0.218862,1.29707,0,11.8041,16.2002,15.2513,2.52733,1.35099,8.00654,0,72.8639
grubhub-12-2.tsp ,2.37203,0.328618,0.221951,0.940325,0,11.6039,15.4668,15.3363,2.12466,1.43501,6.07962,0,75.0244
grubhub-12-3.tsp ,2.34585,0.278049,0.280976,1.38927,0,12.1371,16.4312,14.2768,1.6922,1.71001,8.45505,0,73.8659
grubhub-12-4.tsp ,2.33398,0.424228,0.279187,1.4826,0,11.7059,16.2259,14.3844,2.61452,1.72063,9.13728,0,72.1432
grubhub-12-5.tsp ,2.80732,0,0,1.00943,0,11.48,15.2967,18.3524,0,0,6.59899,0,75.0486
grubhub-12-6.tsp ,2.59382,0.354959,0.242439,1.34195,0,12.1833,16.7164,15.5166,2.12342,1.4503,8.02774,0,72.8819
grubhub-12-7.tsp ,2.55837,0.386504,0.406992,1.04358,0,11.4668,15.8623,16.1287,2.43662,2.56578,6.57899,0,72.2899
grubhub-12-8.tsp ,2.49285,0.273008,0.237561,1.27089,0,11.6046,15.8789,15.6991,1.71932,1.49608,8.00369,0,73.0818
grubhub-12-9.tsp ,2.64959,0.375447,0.221789,1.1587,0,11.7257,16.1312,16.4253,2.32746,1.3749,7.18296,0,72.6894
grubhub-13-0.tsp ,2.58683,0.221463,0.227805,1.32959,0,11.5945,15.9602,16.208,1.3876,1.42733,8.3307,0,72.6463
grubhub-13-1.tsp ,2.80341,0.430407,0.225366,1.44537,0,11.6343,16.5389,16.9505,2.60239,1.36264,8.73921,0,70.3453
grubhub-13-2.tsp ,2.72081,0.286504,0.265854,1.38244,0,11.0954,15.7511,17.2738,1.81895,1.68785,8.7768,0,70.4426
grubhub-13-3.tsp ,2.74114,0.228618,0.234472,1.48,0,11.3444,16.0286,17.1015,1.42631,1.46283,9.23348,0,70.7758
grubhub-13-4.tsp ,2.69447,0.336423,0.270732,1.19496,0,11.3158,15.8124,17.0403,2.12759,1.71215,7.55712,0,71.5628
grubhub-13-5.tsp ,2.82569,0.363577,0.192195,1.81675,0,11.5034,16.7016,16.9187,2.1769,1.15076,10.8777,0,68.876
grubhub-13-6.tsp ,2.76585,0.500325,0.201463,1.53008,0,10.8018,15.7995,17.5059,3.16671,1.27512,9.68436,0,68.3679
grubhub-13-7.tsp ,2.8052,0.328618,0.261626,0.925366,0,11.0023,15.3231,18.307,2.14459,1.7074,6.03903,0,71.8019
grubhub-13-8.tsp ,2.79935,0.283252,0.213333,1.66211,0,11.6792,16.6372,16.8258,1.70252,1.28226,9.99032,0,70.1991
grubhub-13-9.tsp ,2.68065,0.275285,0.230894,1.0748,0,11.042,15.3036,17.5165,1.79882,1.50876,7.02317,0,72.1527
grubhub-14-0.tsp ,3.00374,0.238049,0.197724,1.31577,0,11.7384,16.4937,18.2115,1.44327,1.19879,7.97744,0,71.169
grubhub-14-1.tsp ,3.00081,0.352195,0.266179,1.17041,0,19.2447,24.0343,12.4855,1.46538,1.1075,4.86973,0,80.0718
grubhub-14-2.tsp ,3.05073,0.369593,0.282602,1.76228,0,11.2104,16.6756,18.2946,2.21637,1.6947,10.568,0,67.2264
