5	5	30	50
0	  37.7514	-122.3944	0	0	540	1140
1	  37.7862	-122.4333	0	3	591	651
2	  37.7862	-122.4333	0	3	591	651
3	  37.7120	-122.2122	0	3	876	936
4	  37.7838	-122.4207	0	3	735	795
5	  37.7618	-122.4111	0	3	586	646
6	  37.7816	-122.4145	0	3	891	951
7	  37.7625	-122.4577	0	3	796	856
8	  37.7863	-122.4216	0	3	661	721
9	  37.7878	-122.4092	0	3	962	1022
10	  37.6178	-122.3853	0	3	613	673
11	  37.7634	-122.4577	0	3	867	927
12	  37.7914	-122.4076	0	3	654	714
13	  37.7851	-122.4178	0	3	1010	1070
14	  37.7918	-122.4112	0	3	993	1053
15	  37.7863	-122.4216	0	3	661	721
16	  37.7821	-122.4101	0	3	820	880
17	  37.6163	-122.3860	0	3	647	707
18	  37.7836	-122.4711	0	3	806	866
19	  37.7897	-122.4172	0	3	839	899
20	  37.7883	-122.4165	0	3	624	684
21	  37.7884	-122.4032	0	3	847	907
22	  37.8044	-122.4456	0	3	717	777
23	  37.7855	-122.4061	0	3	610	670
24	  37.7629	-122.3924	0	3	919	979
25	  37.7946	-122.3958	0	3	739	799
26	  37.7864	-122.4150	0	3	582	642
27	  37.7838	-122.4839	0	3	724	784
28	  37.7769	-122.4309	0	3	914	974
29	  37.7972	-122.4342	0	3	783	843
30	  37.7870	-122.4111	0	3	561	621
31	  37.8031	-122.4198	0	1	540	1020
32	  37.7780	-122.4296	0	1	540	1020
33	  37.7810	-122.4090	0	1	540	1020
34	  37.7572	-122.4189	0	1	540	1020
35	  37.7836	-122.4315	0	1	540	1020
36	  37.6165	-122.3882	0	1	540	1020
37	  37.7946	-122.4011	0	1	540	1020
38	  37.7684	-122.4223	0	1	540	1020
39	  37.6163	-122.3903	0	1	540	1020
40	  37.7255	-122.4029	0	1	540	1020
41	  37.8062	-122.4184	0	1	540	1020
42	  37.7917	-122.4159	0	1	540	1020
43	  37.7968	-122.4051	0	1	540	1020
44	  37.7918	-122.3980	0	1	540	1020
45	  37.7906	-122.4200	0	1	540	1020
46	  37.7917	-122.4159	0	1	540	1020
47	  37.8055	-122.4053	0	1	540	1020
48	  37.7754	-122.4660	0	1	540	1020
49	  37.7874	-122.4033	0	1	540	1020
50	  37.6754	-122.3890	0	1	540	1020
51	  37.7292	-122.3741	0	1	540	1020
52	  37.7942	-122.3939	0	1	540	1020
53	  37.7890	-122.4026	0	1	540	1020
54	  37.7708	-122.4252	0	1	540	1020
55	  37.6166	-122.3881	0	1	540	1020
56	  37.7917	-122.3980	0	1	540	1020
57	  37.7906	-122.4200	0	1	540	1020
58	  37.7823	-122.3997	0	1	540	1020
59	  37.8038	-122.4250	0	1	540	1020
60	  37.7918	-122.3980	0	1	540	1020
61	  37.7764	-122.3959	0	1	540	1020
62	  37.8038	-122.4250	0	1	540	1020
63	  37.7855	-122.4213	0	1	540	1020
64	  37.8082	-122.4163	0	1	540	1020
65	  37.7994	-122.4243	0	1	540	1020
66	  37.8082	-122.4163	0	1	540	1020
67	  37.7809	-122.4326	0	1	540	1020
68	  37.7701	-122.4470	0	1	540	1020
69	  37.7856	-122.3972	0	1	540	1020
70	  37.7692	-122.4243	0	1	540	1020
71	  37.7866	-122.4145	0	1	540	1020
72	  37.6165	-122.3882	0	1	540	1020
73	  37.8072	-122.4073	0	1	540	1020
74	  37.7914	-122.3976	0	1	540	1020
75	  37.8066	-122.4060	0	1	540	1020
76	  37.7950	-122.3936	0	1	540	1020
77	  37.7940	-122.4015	0	1	540	1020
