
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-0.tsp ,11,1,1,100.449,6.6908,85.8636,5,0.68,21.2762,Optimal,21.2762,21.2762,0
grubhub-12-3.tsp ,11,1,1,91.272,6.1264,82.57,4,1.81,14.8284,Optimal,14.8284,14.8284,0
grubhub-12-5.tsp ,11,1,0,103.926,0,62.0264,5,0.24,41.8996,Optimal,41.8996,41.8996,0
grubhub-12-6.tsp ,11,1,1,105.955,5.6616,69.9568,3,0.17,41.66,Optimal,41.66,41.66,0
grubhub-12-7.tsp ,11,1,1,115.007,7.9524,57.914,5,0.23,65.0452,Optimal,65.0452,65.0452,0
grubhub-12-8.tsp ,11,1,1,98.5338,11.8866,64.1884,5,0.14,46.232,Optimal,46.232,46.232,0
grubhub-12-9.tsp ,11,1,1,108.418,10.9238,89.4332,6,0.17,29.9082,Optimal,29.9082,29.9082,0

Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
grubhub-12-0.tsp ,10,2,2,93.8574,14.3112,84.272,4,3.25,23.8966,Optimal,23.8966,23.8966,0
grubhub-12-3.tsp ,10,2,2,80.3256,20.088,78.5404,4,2.02,21.8732,Optimal,21.8732,21.8732,0
grubhub-12-5.tsp ,10,2,1,98.0868,6.5248,71.53,4,0.32,33.0816,Optimal,33.0816,33.0816,0
grubhub-12-6.tsp ,10,2,2,94.5528,20.2872,72.0636,3,0.12,42.7764,Optimal,42.7764,42.7764,0
grubhub-12-7.tsp ,10,2,2,94.9176,35.2272,63.7468,5,0.13,66.398,Optimal,66.398,66.398,0
grubhub-12-8.tsp ,10,2,2,86.0826,28.0394,71.622,5,0.14,42.5,Optimal,42.5,42.5,0
grubhub-12-9.tsp ,10,2,2,96.696,26.0142,80.7208,5,0.54,41.9894,Optimal,41.9894,41.9894,0
