2	5	5	7
0	  11.1789	   2.9131	3	921	921
1	  24.0574	  19.5741	3	573	573
2	   1.3533	   2.2806	3	1032	1032
3	   2.2191	   0.9908	3	614	614
4	  16.9292	  11.2629	3	967	967
5	  10.7483	   7.0809	-3	921	921
6	  19.4041	  18.1035	-3	573	573
7	   4.0211	   2.1870	-3	1032	1032
8	   4.0384	   1.1054	-3	614	614
9	  17.1192	  13.0796	-3	967	967
10	  16.4872	   3.3278	1	711	771
11	   5.6916	   7.4275	1	996	1056
12	   7.1054	   2.6519	1	825	885
13	  12.5655	  19.7600	1	630	690
14	   5.5935	  12.3221	1	952	1012
15	   3.8262	  18.2007	1	839	899
16	  12.7748	  19.2029	1	588	648
17	  22.3122	   0.9801	-1	785	1140
18	   5.1643	  14.9939	-1	1067	1140
19	  17.8496	   2.8837	-1	898	1140
20	  19.3061	  17.2037	-1	701	1140
21	   1.2568	  12.3129	-1	1036	1140
22	   1.9588	  19.6603	-1	905	1140
23	  13.9687	   5.9871	-1	654	1140
24	  13.4578	   8.6908	0	540	1140
25	   7.0218	  14.9365	0	540	1140
