grubhub-02-0.tsp	1A	0	0.404939550949914	0	0	0.0949222797927461	0	0	0
grubhub-02-1.tsp	1A	0	0.379706390328152	0	0	0.0982901554404145	0	0	0
grubhub-02-2.tsp	1A	0	0.382348877374784	0	0	0.0835233160621762	0	0	0
grubhub-02-3.tsp	1A	0	0.375924006908463	0	0	0.0501554404145078	0	0	0
grubhub-02-4.tsp	1A	0	0.375302245250432	0	0	0.0858549222797927	0	0	0
grubhub-02-5.tsp	1A	0	0.410846286701209	0	0	0.0830569948186528	0	0	0
grubhub-02-6.tsp	1A	0	0.366804835924007	0	0	0.0776165803108808	0	0	0
grubhub-02-7.tsp	1A	0	0.387374784110535	0	0	0.111917098445596	0	0	0
grubhub-02-8.tsp	1A	0	0.359758203799655	0	0	0.0450259067357513	0	0	0
grubhub-02-9.tsp	1A	0	0.376804835924007	0	0	0.0766839378238342	0	0	0
grubhub-03-0.tsp	1A	0	0.595129533678756	0	0	0.106735751295337	0	0	0
grubhub-03-1.tsp	1A	0	0.584715025906736	0	0	0.0964766839378238	0	0	0
grubhub-03-2.tsp	1A	0	0.569585492227979	0	0	0.109637305699482	0	0	0
grubhub-03-3.tsp	1A	0	0.582020725388601	0	0	0.0989119170984456	0	0	0
grubhub-03-4.tsp	1A	0	0.581295336787565	0	0	0.0593264248704663	0	0	0
grubhub-03-5.tsp	1A	0	0.606217616580311	0	0	0.210414507772021	0	0	0
grubhub-03-6.tsp	1A	0	0.589378238341969	0	0	0.14300518134715	0	0	0
grubhub-03-7.tsp	1A	0	0.608082901554404	0	0	0.137668393782383	0	0	0
grubhub-03-8.tsp	1A	0	0.545233160621762	0	0	0.112227979274611	0	0	0
grubhub-03-9.tsp	1A	0	0.607668393782383	0	0	0.183730569948187	0	0	0
grubhub-04-0.tsp	1A	0	0.799568221070812	0	0	0.164507772020725	0	0	0
grubhub-04-1.tsp	1A	0	0.760397236614853	0	0	0.145958549222798	0	0	0
grubhub-04-2.tsp	1A	0	0.758117443868739	0	0	0.204145077720207	0	0	0
grubhub-04-3.tsp	1A	0	0.752521588946459	0	0	0.163782383419689	0	0	0
grubhub-04-4.tsp	1A	0	0.810034542314335	0	0	0.185233160621762	0	0	0
grubhub-04-5.tsp	1A	0	0.787443868739206	0	0	0.23259067357513	0	0	0
grubhub-04-6.tsp	1A	0	0.802987910189983	0	0	0.213782383419689	0	0	0
grubhub-04-7.tsp	1A	0	0.753557858376511	0	0	0.153937823834197	0	0	0
grubhub-04-8.tsp	1A	0	0.768842832469775	0	0	0.183730569948187	0	0	0
grubhub-04-9.tsp	1A	0	0.770449050086356	0	0	0.199067357512953	0	0	0
grubhub-05-0.tsp	1A	0	0.973747841105354	0	0	0.276632124352332	0	0	0
grubhub-05-1.tsp	1A	0	0.954214162348877	0	0	0.199430051813471	0	0	0
grubhub-05-2.tsp	1A	0	0.930379965457686	0	0	0.201088082901554	0	0	0
grubhub-05-3.tsp	1A	0	0.98447322970639	0	0	0.228497409326425	0	0	0
grubhub-05-4.tsp	1A	0	0.977012089810017	0	0	0.211865284974093	0	0	0
grubhub-05-5.tsp	1A	0	0.95426597582038	0	0	0.190051813471503	0	0	0
grubhub-05-6.tsp	1A	0	0.977530224525043	0	0	0.213523316062176	0	0	0
grubhub-05-7.tsp	1A	0	0.961882556131261	0	0	0.183264248704663	0	0	0
grubhub-05-8.tsp	1A	0	0.955924006908463	0	0	0.208497409326425	0	0	0
grubhub-05-9.tsp	1A	0	0.918514680483592	0	0	0.306113989637306	0	0	0
grubhub-06-0.tsp	1A	0	1.16839378238342	0	0	0.239844559585492	0	0	0
grubhub-06-1.tsp	1A	0	1.17326424870466	0	0	0.253523316062176	0	0	0
grubhub-06-2.tsp	1A	0	1.17321243523316	0	0	0.317979274611399	0	0	0
grubhub-06-3.tsp	1A	0	1.1679274611399	0	0	0.211709844559585	0	0	0
grubhub-06-4.tsp	1A	0	1.17740932642487	0	0	0.161450777202073	0	0	0
grubhub-06-5.tsp	1A	0	1.1739378238342	0	0	0.296113989637306	0	0	0
grubhub-06-6.tsp	1A	0	1.15357512953368	0	0	0.236165803108808	0	0	0
grubhub-06-7.tsp	1A	0	1.17642487046632	0	0	0.191554404145078	0	0	0
grubhub-06-8.tsp	1A	0	1.14735751295337	0	0	0.330518134715026	0	0	0
grubhub-06-9.tsp	1A	0	1.1599481865285	0	0	0.236787564766839	0	0	0
grubhub-07-0.tsp	1A	0	1.36832469775475	0	0	0.210051813471503	0	0	0
grubhub-07-1.tsp	1A	0	1.35257340241796	0	0	0.239326424870466	0	0	0
grubhub-07-2.tsp	1A	0	1.3693091537133	0	0	0.325181347150259	0	0	0
grubhub-07-3.tsp	1A	0	1.39169257340242	0	0	0.446683937823834	0	0	0
grubhub-07-4.tsp	1A	0	1.32319516407599	0	0	0.242901554404145	0	0	0
grubhub-07-5.tsp	1A	0	1.3593609671848	0	0	0.351036269430052	0	0	0
grubhub-07-6.tsp	1A	0	1.30987910189983	0	0	0.249481865284974	0	0	0
grubhub-07-7.tsp	1A	0	1.33309153713299	0	0	0.295492227979275	0	0	0
grubhub-07-8.tsp	1A	0	1.39392055267703	0	0	0.426632124352332	0	0	0
grubhub-07-9.tsp	1A	0	1.32640759930915	0	0	0.333834196891192	0	0	0
grubhub-08-0.tsp	1A	0	1.54208981001727	0	0	0.338186528497409	0	0	0
grubhub-08-1.tsp	1A	0	1.60291882556131	0	0	0.35279792746114	0	0	0
grubhub-08-2.tsp	1A	0	1.48934369602763	0	0	0.238860103626943	0	0	0
grubhub-08-3.tsp	1A	0	1.5686701208981	0	0	0.330569948186528	0	0	0
grubhub-08-4.tsp	1A	0	1.51126079447323	0	0	0.26860103626943	0	0	0
grubhub-08-5.tsp	1A	0	1.61338514680484	0	0	0.242746113989637	0	0	0
grubhub-08-6.tsp	1A	0	1.53996545768566	0	0	0.302538860103627	0	0	0
grubhub-08-7.tsp	1A	0	1.55177892918826	0	0	0.342279792746114	0	0	0
grubhub-08-8.tsp	1A	0	1.51493955094991	0	0	0.321036269430052	0	0	0
grubhub-08-9.tsp	1A	0	1.55981001727116	0	0	0.26720207253886	0	0	0
grubhub-09-0.tsp	1A	0	1.73378238341969	0	0	0.317875647668394	0	0	0
grubhub-09-1.tsp	1A	0	1.62025906735751	0	0	0.226217616580311	0	0	0
grubhub-09-2.tsp	1A	0	1.71813471502591	0	0	0.279222797927461	0	0	0
grubhub-09-3.tsp	1A	0	1.76284974093264	0	0	0.341917098445596	0	0	0
grubhub-09-4.tsp	1A	0	1.70238341968912	0	0	0.251450777202073	0	0	0
grubhub-09-5.tsp	1A	0	1.7519689119171	0	0	0.298445595854922	0	0	0
grubhub-09-6.tsp	1A	0	1.73642487046632	0	0	0.278134715025907	0	0	0
grubhub-09-7.tsp	1A	0	1.73233160621762	0	0	0.323626943005181	0	0	0
grubhub-09-8.tsp	1A	0	1.70554404145078	0	0	0.269844559585492	0	0	0
grubhub-09-9.tsp	1A	0	1.7459585492228	0	0	0.253523316062176	0	0	0
