grubhub-15-0-03-0.tsp	1A	2.18352331606218	0.599430051813472	0.548445595854922	0.243886010362694	15.8023488773748
grubhub-15-1-03-1.tsp	1A	2.21010362694301	0.600569948186528	0.525181347150259	0.195751295336788	19.3898272884283
grubhub-15-2-03-2.tsp	1A	2.14046632124352	0.557616580310881	0.548238341968912	0.24020725388601	19.326183074266
grubhub-15-3-03-3.tsp	1A	2.12829015544041	0.604300518134715	0.527150259067357	0.172901554404145	18.3618480138169
grubhub-15-4-03-4.tsp	1A	2.13720207253886	0.614818652849741	0.531554404145078	0.217979274611399	19.4046977547496
grubhub-15-5-03-5.tsp	1A	2.14310880829016	0.583523316062176	0.544248704663213	0.227150259067358	18.6023316062176
grubhub-15-6-03-6.tsp	1A	2.13326424870466	0.660932642487047	0.543523316062176	0.235025906735751	19.26597582038
grubhub-15-7-03-7.tsp	1A	2.14663212435233	0.603108808290155	0.544611398963731	0.185388601036269	19.6251640759931
grubhub-15-8-03-8.tsp	1A	2.17088082901554	0.56860103626943	0.5539896373057	0.170725388601036	18.9162694300518
grubhub-15-9-03-9.tsp	1A	2.15901554404145	0.595906735751295	0.52119170984456	0.245544041450777	18.6321761658031
grubhub-15-0-03-0.tsp	2A	1.83355785837651	0.653212435233161	0.898411053540587	0.18160621761658	19.2729706390328
grubhub-15-1-03-1.tsp	2A	1.63668393782383	0.632746113989637	1.09860103626943	0.159844559585492	19.2898618307427
grubhub-15-2-03-2.tsp	2A	2.14046632124352	0.557616580310881	0.548238341968912	0.24020725388601	19.326183074266
grubhub-15-3-03-3.tsp	2A	2.12829015544041	0.604300518134715	0.527150259067357	0.172901554404145	18.3618480138169
grubhub-15-4-03-4.tsp	2A	1.61269430051813	0.654715025906736	1.0560621761658	0.16860103626943	19.700725388601
grubhub-15-5-03-5.tsp	2A	1.07295336787565	0.693264248704663	1.61440414507772	0.113886010362694	18.3297754749568
grubhub-15-6-03-6.tsp	2A	1.0620207253886	0.76160621761658	1.61476683937824	0.121968911917098	20.1751640759931
grubhub-15-7-03-7.tsp	2A	0.551450777202072	0.666424870466321	2.13979274611399	0.110518134715026	16.631243523316
grubhub-15-8-03-8.tsp	2A	1.79474956822107	0.596373056994819	0.930120898100173	0.133730569948186	18.8331433506045
grubhub-15-9-03-9.tsp	2A	1.43348877374784	0.659481865284974	1.24671848013817	0.178341968911917	18.6358031088083
grubhub-15-0-03-0.tsp	1B	2.37459412780656	0.58419689119171	0.357374784110535	0.241813471502591	15.8196545768567
grubhub-15-1-03-1.tsp	1B	2.21010362694301	0.600569948186528	0.525181347150259	0.195751295336788	19.3898272884283
grubhub-15-2-03-2.tsp	1B	2.33651122625216	0.533730569948186	0.352193436960276	0.253367875647668	19.336908462867
grubhub-15-3-03-3.tsp	1B	2.12829015544041	0.604300518134715	0.527150259067357	0.172901554404145	18.3618480138169
grubhub-15-4-03-4.tsp	1B	2.14253886010363	0.615906735751295	0.526217616580311	0.216735751295337	15.2170984455959
grubhub-15-5-03-5.tsp	1B	2.14471502590674	0.59139896373057	0.542642487046632	0.20979274611399	18.3357340241796
grubhub-15-6-03-6.tsp	1B	2.49048359240069	0.626113989637306	0.186303972366149	0.240984455958549	19.2948359240069
grubhub-15-7-03-7.tsp	1B	2.14663212435233	0.621450777202073	0.544611398963731	0.163523316062176	19.4773920552677
grubhub-15-8-03-8.tsp	1B	1.98483592400691	0.58740932642487	0.740034542314335	0.149326424870466	18.7797063903282
grubhub-15-9-03-9.tsp	1B	1.96582037996546	0.614093264248705	0.714386873920553	0.224870466321243	18.8682901554404
grubhub-15-0-03-0.tsp	2B	2.20212435233161	0.616580310880829	0.529844559585492	0.205440414507772	19.285768566494
grubhub-15-1-03-1.tsp	2B	1.63668393782383	0.632746113989637	1.09860103626943	0.159844559585492	19.2898618307427
grubhub-15-2-03-2.tsp	2B	2.33651122625216	0.533730569948186	0.352193436960276	0.253367875647668	19.336908462867
grubhub-15-3-03-3.tsp	2B	1.59352331606218	0.640259067357513	1.0619170984456	0.134300518134715	18.4628497409326
grubhub-15-4-03-4.tsp	2B	1.26848013816926	0.676839378238342	1.40027633851468	0.146010362694301	19.7011917098446
grubhub-15-5-03-5.tsp	2B	1.78775474956822	0.626165803108808	0.899602763385147	0.174922279792746	18.3358376511226
grubhub-15-6-03-6.tsp	2B	1.40986183074266	0.731502590673575	1.26692573402418	0.117616580310881	19.5121243523316
grubhub-15-7-03-7.tsp	2B	0.90447322970639	0.660725388601036	1.78677029360967	0.114663212435233	16.4005699481865
grubhub-15-8-03-8.tsp	2B	1.24355785837651	0.642331606217617	1.48131260794473	0.0863212435233161	18.6954404145078
grubhub-15-9-03-9.tsp	2B	1.61031088082902	0.657772020725389	1.06989637305699	0.175336787564767	18.8741450777202
