cabid lati longi timestamp sequence
1.0 37.7481 -122.4345 924.0 36.0
2.0 37.7507 -122.4011 560.0 1.0
2.0 37.7895 -122.4166 573.0 2.0
2.0 37.7870 -122.4110 632.0 3.0
2.0 37.6179 -122.3869 652.0 4.0
2.0 37.7768 -122.3956 683.0 5.0
2.0 37.7844 -122.4041 689.0 6.0
2.0 37.7915 -122.4105 738.0 7.0
2.0 37.7910 -122.3923 747.0 8.0
2.0 37.7634 -122.4588 767.0 9.0
2.0 37.7636 -122.4572 789.0 10.0
2.0 37.7766 -122.4297 799.0 11.0
2.0 37.7821 -122.4351 806.0 12.0
2.0 37.7664 -122.4086 820.0 13.0
2.0 37.7606 -122.4091 833.0 14.0
2.0 37.7820 -122.4045 846.0 15.0
2.0 37.8245 -122.3137 881.0 16.0
2.0 37.8210 -122.3322 882.0 17.0
2.0 37.7850 -122.3999 891.0 18.0
2.0 37.7894 -122.4027 896.0 19.0
2.0 37.7888 -122.4103 903.0 20.0
2.0 37.7915 -122.4006 908.0 21.0
2.0 37.7942 -122.3975 914.0 22.0
2.0 37.7878 -122.4577 927.0 23.0
2.0 37.7875 -122.4443 944.0 24.0
2.0 37.6776 -122.3884 978.0 25.0
2.0 37.7951 -122.3966 1017.0 26.0
3.0 37.7870 -122.4266 853.0 1.0
3.0 37.7529 -122.4091 913.0 2.0
3.0 37.8026 -122.4450 937.0 3.0
3.0 37.7912 -122.4310 949.0 4.0
3.0 37.7241 -122.4613 973.0 5.0
3.0 37.7554 -122.4210 989.0 6.0
3.0 37.7979 -122.4072 1007.0 7.0
3.0 37.7969 -122.4156 1014.0 8.0
1.0 37.7638 -122.4566 563.0 1.0
1.0 37.7523 -122.3972 579.0 2.0
1.0 37.7549 -122.4075 585.0 3.0
1.0 37.7863 -122.4040 598.0 4.0
1.0 37.7873 -122.4068 601.0 5.0
1.0 37.7890 -122.4123 606.0 6.0
1.0 37.7905 -122.4221 608.0 7.0
1.0 37.7804 -122.4203 613.0 8.0
1.0 37.7735 -122.4193 620.0 9.0
1.0 37.7638 -122.5039 654.0 10.0
1.0 37.7637 -122.4568 666.0 11.0
1.0 37.7901 -122.4090 679.0 12.0
1.0 37.7898 -122.4342 694.0 13.0
1.0 37.7925 -122.4047 703.0 14.0
1.0 37.7923 -122.4032 710.0 15.0
1.0 37.7782 -122.3964 719.0 16.0
1.0 37.7882 -122.3919 736.0 17.0
1.0 37.7866 -122.4036 742.0 18.0
1.0 37.7877 -122.3914 747.0 19.0
1.0 37.7921 -122.4035 751.0 20.0
1.0 37.7871 -122.4095 762.0 21.0
1.0 37.8029 -122.4357 773.0 22.0
1.0 37.8026 -122.4381 776.0 23.0
1.0 37.7894 -122.4070 789.0 24.0
1.0 37.7950 -122.4216 795.0 25.0
1.0 37.7975 -122.4099 798.0 26.0
2.0 37.7893 -122.4019 543.0 1.0
2.0 37.7900 -122.4008 544.0 2.0
2.0 37.7956 -122.4023 552.0 3.0
2.0 37.7867 -122.4503 611.0 4.0
2.0 37.7764 -122.4433 617.0 5.0
2.0 37.7637 -122.4572 627.0 6.0
2.0 37.7798 -122.5090 643.0 7.0
2.0 37.7850 -122.4797 649.0 8.0
2.0 37.7719 -122.4372 665.0 9.0
lati longi low_tw
37.7213 -122.3998 770.0
37.7805 -122.487 928.0
37.7779 -122.4897 554.0
37.7521 -122.4146 697.0
37.7708 -122.4659 731.0
37.7473 -122.4094 580.0
37.7815 -122.489 768.0
37.7332 -122.4482 667.0
37.7855 -122.4959 755.0
37.7761 -122.4881 758.0
37.7505 -122.4111 874.0
37.7664 -122.4634 499.0
37.7454 -122.4104 735.0
37.7778 -122.4949 892.0
37.77 -122.4648 890.0
37.7486 -122.4155 640.0
37.7352 -122.4426 918.0
37.7671 -122.4655 524.0
37.7793 -122.4877 644.0
37.7485 -122.4095 717.0
37.7788 -122.4954 678.0
37.7681 -122.4612 545.0
37.7482 -122.4087 652.0
37.7623 -122.4643 815.0
37.7351 -122.4455 778.0
37.7802 -122.4953 618.0
37.7804 -122.4937 609.0
37.7227 -122.3987 887.0
37.7769 -122.4925 695.0
37.7473 -122.412 878.0
37.768 -122.4635 937.0
37.7288 -122.4503 721.0
37.7227 -122.3925 698.0
37.7768 -122.4967 764.0
37.7223 -122.3989 582.0
37.7837 -122.4892 671.0
37.7515 -122.4161 553.0
37.7469 -122.4117 492.0
37.7471 -122.4152 622.0
37.721 -122.3925 825.0
37.73 -122.4444 770.0
37.7259 -122.3974 928.0
37.7222 -122.3965 554.0
37.7819 -122.489 697.0
37.7493 -122.409 731.0
37.779 -122.4871 580.0
37.7245 -122.4011 768.0
37.7635 -122.4619 667.0
37.7177 -122.3928 755.0
37.7198 -122.393 758.0
37.7836 -122.4912 874.0
37.7508 -122.4177 499.0
37.7823 -122.4944 735.0
37.724 -122.3982 892.0
37.7489 -122.417 890.0
37.7808 -122.4967 640.0
37.7619 -122.4644 918.0
37.7502 -122.4096 524.0
37.7192 -122.3929 644.0
37.7768 -122.4912 717.0
37.7242 -122.3992 678.0
37.7498 -122.413 545.0
37.7849 -122.4884 652.0
37.7537 -122.4131 815.0
37.7694 -122.4661 778.0
37.7259 -122.3992 618.0
37.7196 -122.3973 609.0
37.731 -122.4506 887.0
37.7196 -122.3967 695.0
37.776 -122.4954 878.0
37.7496 -122.4142 937.0
37.7653 -122.4665 721.0
37.7344 -122.4481 698.0
37.7269 -122.3971 764.0
37.7366 -122.4467 582.0
37.7248 -122.3968 671.0
37.7855 -122.4912 553.0
37.7825 -122.495 492.0
37.7814 -122.4914 622.0
37.7332 -122.4448 825.0
