cabid lati longi timestamp sequence
2.0 37.7847 -122.4089 885.0 12.0
2.0 37.7880 -122.4187 891.0 13.0
2.0 37.7909 -122.4176 894.0 14.0
2.0 37.7641 -122.4570 910.0 15.0
2.0 37.7638 -122.4572 911.0 16.0
2.0 37.7824 -122.4022 927.0 17.0
2.0 37.7847 -122.4090 933.0 18.0
2.0 37.7804 -122.3899 941.0 19.0
2.0 37.8008 -122.4014 957.0 20.0
2.0 37.7917 -122.4097 963.0 21.0
2.0 37.7922 -122.3947 983.0 22.0
2.0 37.7799 -122.4321 1003.0 23.0
2.0 37.7781 -122.4351 1014.0 24.0
3.0 37.6159 -122.3888 644.0 1.0
3.0 37.7898 -122.4034 665.0 2.0
3.0 37.7925 -122.3981 714.0 3.0
3.0 37.7904 -122.4274 720.0 4.0
3.0 37.7855 -122.4003 772.0 5.0
3.0 37.7850 -122.4093 777.0 6.0
3.0 37.7926 -122.4036 801.0 7.0
3.0 37.7891 -122.4081 805.0 8.0
3.0 37.7931 -122.3973 820.0 9.0
3.0 37.7883 -122.4466 833.0 10.0
3.0 37.7919 -122.4096 843.0 11.0
3.0 37.6164 -122.3884 870.0 12.0
3.0 37.7917 -122.4074 980.0 13.0
3.0 37.8077 -122.4190 989.0 14.0
3.0 37.8077 -122.4190 990.0 15.0
3.0 37.7919 -122.4125 998.0 16.0
3.0 37.7918 -122.4073 1003.0 17.0
3.0 37.7968 -122.3994 1010.0 18.0
4.0 37.8000 -122.4075 984.0 1.0
4.0 37.7996 -122.4361 993.0 2.0
4.0 37.7813 -122.4609 1003.0 3.0
4.0 37.7875 -122.4624 1009.0 4.0
1.0 37.7521 -122.4191 544.0 1.0
1.0 37.7476 -122.4202 568.0 2.0
1.0 37.7781 -122.4183 578.0 3.0
1.0 37.7397 -122.4620 607.0 4.0
2.0 37.6285 -122.4022 603.0 1.0
2.0 37.7924 -122.3991 622.0 2.0
2.0 37.7902 -122.4007 624.0 3.0
2.0 37.7719 -122.4308 639.0 4.0
2.0 37.6396 -122.4053 692.0 5.0
2.0 37.7896 -122.3947 709.0 6.0
2.0 37.7860 -122.4016 712.0 7.0
2.0 37.7785 -122.4150 723.0 8.0
2.0 37.7876 -122.4069 872.0 9.0
2.0 37.7850 -122.4271 881.0 10.0
2.0 37.7853 -122.4050 890.0 11.0
2.0 37.7866 -122.4024 893.0 12.0
2.0 37.7965 -122.4005 899.0 13.0
2.0 37.7891 -122.4072 904.0 14.0
2.0 37.7852 -122.4366 911.0 15.0
2.0 37.7875 -122.4294 918.0 16.0
2.0 37.6179 -122.3865 944.0 17.0
2.0 37.6169 -122.3878 1013.0 18.0
3.0 37.7881 -122.4167 557.0 1.0
3.0 37.7950 -122.4301 631.0 2.0
3.0 37.7621 -122.4619 645.0 3.0
3.0 37.7740 -122.4410 658.0 4.0
3.0 37.7848 -122.4381 664.0 5.0
3.0 37.7872 -122.4098 680.0 6.0
3.0 37.7804 -122.3898 689.0 7.0
3.0 37.7875 -122.4072 697.0 8.0
3.0 37.7899 -122.4052 703.0 9.0
3.0 37.7948 -122.4005 707.0 10.0
3.0 37.7952 -122.4207 716.0 11.0
3.0 37.7915 -122.4021 746.0 12.0
3.0 37.7669 -122.4028 758.0 13.0
lati longi low_tw
37.6801 -122.4642 591.0
37.6535 -122.412 723.0
37.6775 -122.4629 771.0
37.674 -122.3911 612.0
37.7364 -122.3889 679.0
37.6527 -122.4172 646.0
37.7367 -122.3917 934.0
37.6832 -122.391 644.0
37.7385 -122.3887 710.0
37.6815 -122.4614 934.0
37.7382 -122.3938 870.0
37.7442 -122.3881 867.0
37.6787 -122.4695 539.0
37.7398 -122.3893 514.0
37.6832 -122.4644 947.0
37.6738 -122.3879 606.0
37.6805 -122.4613 792.0
37.6768 -122.3866 495.0
37.7366 -122.3933 919.0
37.6588 -122.4151 751.0
37.7637 -122.4961 680.0
37.6778 -122.4628 721.0
37.681 -122.4634 904.0
37.7448 -122.3898 492.0
37.6766 -122.3875 898.0
37.676 -122.3859 498.0
37.6821 -122.4605 827.0
37.6835 -122.4604 863.0
37.6816 -122.4627 523.0
37.6776 -122.3935 505.0
37.6826 -122.4685 875.0
37.6752 -122.3872 789.0
37.6783 -122.3928 618.0
37.6776 -122.4667 922.0
37.6547 -122.4123 809.0
37.6839 -122.4699 485.0
37.6813 -122.4627 576.0
37.7412 -122.3943 618.0
37.6805 -122.3851 503.0
37.6747 -122.3879 756.0
37.6817 -122.4627 741.0
37.6574 -122.4131 667.0
37.6749 -122.3902 783.0
37.6782 -122.4616 804.0
37.6863 -122.4686 636.0
37.6597 -122.4162 570.0
37.6848 -122.4662 491.0
37.7412 -122.3883 668.0
37.6816 -122.391 898.0
37.7396 -122.3947 705.0
37.7488 -122.4095 591.0
37.6633 -122.4709 723.0
37.778 -122.478 771.0
37.6598 -122.4191 612.0
37.6659 -122.4011 679.0
37.684 -122.4388 646.0
37.7954 -122.4282 934.0
37.7629 -122.4449 644.0
37.752 -122.4079 710.0
37.777 -122.4998 934.0
37.7322 -122.4655 870.0
37.6635 -122.4707 867.0
37.6804 -122.4463 539.0
37.797 -122.489 514.0
37.6777 -122.444 947.0
37.7739 -122.494 606.0
37.7958 -122.467 792.0
37.7129 -122.4995 495.0
37.6718 -122.419 919.0
37.7781 -122.4185 751.0
37.7939 -122.4086 680.0
37.7018 -122.4126 721.0
37.7448 -122.4485 904.0
37.7665 -122.4332 492.0
37.7621 -122.4035 898.0
37.7362 -122.4942 498.0
37.7581 -122.4179 827.0
37.7225 -122.4154 863.0
37.6686 -122.4908 523.0
37.7394 -122.4968 505.0
37.6819 -122.4649 875.0
37.7281 -122.433 789.0
37.6998 -122.4874 618.0
37.6597 -122.4946 922.0
37.671 -122.4927 809.0
37.7782 -122.4794 485.0
37.6738 -122.4337 576.0
37.6688 -122.4065 618.0
37.7463 -122.3925 503.0
37.748 -122.4838 756.0
37.7089 -122.4255 741.0
37.6696 -122.4453 667.0
37.6553 -122.4513 783.0
37.7229 -122.3989 804.0
37.7219 -122.4278 636.0
37.7705 -122.4138 570.0
37.7683 -122.4363 491.0
37.7955 -122.4412 668.0
37.7106 -122.4691 898.0
37.6755 -122.4549 705.0
