9	5	10	5
0	  27.9430	  19.0496	3	1300	1300
1	  16.1146	  17.7003	3	661	661
2	  18.9847	   8.8223	3	1230	1230
3	  21.0443	  17.2439	3	23	23
4	  17.9510	   1.4884	3	511	511
5	  16.0261	  20.5012	3	76	76
6	  16.6561	   1.4384	3	704	704
7	   7.0453	  22.2298	3	80	80
8	   0.3796	   6.6971	3	717	717
9	   8.2499	  28.3226	3	490	490
10	  24.5266	  22.9634	-3	1300	1300
11	  18.4346	  13.6338	-3	661	661
12	  15.4838	  10.0550	-3	1230	1230
13	  18.3986	  21.9360	-3	23	23
14	  17.8224	   1.2703	-3	511	511
15	  22.1264	  24.8542	-3	76	76
16	  14.3731	   2.9470	-3	704	704
17	   9.1833	  26.5895	-3	80	80
18	   0.2139	   9.4561	-3	717	717
19	   5.7148	  27.9354	-3	490	490
20	  25.7467	  24.3646	1	0	1440
21	  16.0229	   2.0222	1	0	1440
22	   2.5937	   5.0077	1	0	1440
23	   8.6237	   8.3663	1	0	1440
24	  25.6102	   5.8190	1	0	1440
25	  17.8680	  29.6680	-1	0	1440
26	  10.8444	   8.3967	-1	0	1440
27	   0.8428	   8.0474	-1	0	1440
28	   7.0894	   9.6619	-1	0	1440
29	  28.6116	   5.0056	-1	0	1440
30	   5.8031	   3.6160	0	0	1440
31	   8.5056	  13.4326	0	0	1440
32	  27.5219	   9.4713	0	0	1440
33	   1.5952	   4.2726	0	0	1440
34	   9.1184	  18.2513	0	0	1440
35	  29.9712	  14.8981	0	0	1440
36	   6.2754	   8.2291	0	0	1440
37	  15.8740	  17.1824	0	0	1440
38	  27.0927	  21.9238	0	0	1440
