
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat,LB,UB,GAP
sarp-10-5-A-1.txt ,10,5,2,55.1258,10.9296,55.5999,3,0.77,10.4555,Optimal,10.4555,10.4555,0
sarp-10-5-A-2.txt ,10,5,3,57.6233,23.4996,71.8906,3,1.03,9.2324,Optimal,9.2324,9.2324,0
sarp-10-5-A-3.txt ,10,5,3,54.2422,26.2959,67.5144,4,1.95,13.0237,Optimal,13.0237,13.0237,0
sarp-10-5-A-4.txt ,10,5,4,58.0595,32.543,59.2932,7,3.41,31.3094,Optimal,31.3094,31.3094,0
sarp-10-5-B-1.txt ,10,5,5,67.4324,39.0514,90.1811,3,2.34,16.3027,Optimal,16.3027,16.3027,0
sarp-10-5-B-2.txt ,10,5,3,70.5002,31.586,52.3153,5,1.39,49.7709,Optimal,49.7709,49.7709,0
sarp-10-5-B-3.txt ,10,5,4,74.2901,57.1193,67.2679,5,1.63,64.1416,Optimal,64.1416,64.1416,0
sarp-10-5-B-4.txt ,10,5,4,71.1697,53.9472,78.6662,4,2.16,46.4507,Optimal,46.4507,46.4507,0
sarp-10-5-C-1.txt ,10,5,5,125.987,61.9973,77.9943,4,2.16,109.991,Optimal,109.991,109.991,0
sarp-10-5-C-2.txt ,10,5,5,143.666,81.1914,82.5882,5,3.74,142.269,Optimal,142.269,142.269,0
sarp-10-5-C-3.txt ,10,5,5,115.405,72.311,88.4216,5,1.72,99.2943,Optimal,99.2943,99.2943,0
sarp-10-5-C-4.txt ,10,5,5,116.036,101.696,78.6256,5,2.08,139.107,Optimal,139.107,139.107,0
