 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-30-20-A-1,43.565,26.8171,11.111,162.508,244.001,17.8544,10.9906,4.55366,66.6013
 sarp-30-20-A-2,29.7617,57.9489,14.7156,153.379,255.805,11.6345,22.6535,5.75268,59.9592
 sarp-30-20-B-1,62.9034,28.616,15.4311,155.598,262.548,23.9588,10.8993,5.87742,59.2645
 sarp-30-20-B-2,56.0409,51.1538,20.8293,135.214,263.238,21.289,19.4325,7.91273,51.3657
 sarp-30-20-C-2,182.918,165.887,191.347,125.716,665.868,27.4706,24.9129,28.7364,18.88
 sarp-5-15-A-1,11.6306,0,0,39.9475,51.5781,22.5495,0,0,77.4505
 sarp-5-15-A-2,5.75821,31.3573,1.73585,47.054,85.9053,6.70297,36.5021,2.02065,54.7743
 sarp-5-15-B-1,9.87297,8.1336,9.32023,26.1058,53.4326,18.4774,15.2222,17.443,48.8575
 sarp-5-15-B-2,14.4387,0,0,38.2766,52.7153,27.39,0,0,72.61
 sarp-5-15-C-1,21.1102,29.8636,16.4317,46.8704,114.276,18.473,26.1329,14.3789,41.0151
 sarp-5-15-C-2,17.0603,16.7612,12.2599,25.5945,71.676,23.802,23.3847,17.1047,35.7086
 sarp-5-20-A-1,4.5648,0,0,18.5631,23.1279,19.7372,0,0,80.2628
 sarp-5-20-A-2,5.91224,4.18105,3.7669,59.055,72.9152,8.10838,5.73413,5.16613,80.9914
 sarp-5-20-B-1,8.53258,17.5229,1.7977,43.592,71.4452,11.9428,24.5263,2.5162,61.0147
 sarp-5-20-B-2,15.073,6.79468,2.61284,44.1505,68.631,21.9623,9.90031,3.80709,64.3303
 sarp-5-20-C-1,41.5873,33.5857,19.3405,38.2862,132.8,31.3158,25.2905,14.5637,28.83
 sarp-5-20-C-2,29.0153,28.9781,36.304,23.2644,117.562,24.6809,24.6492,30.8808,19.7891
 sarp-5-30-A-1,6.73125,14.2201,0.0993642,48.6566,69.7073,9.65645,20.3997,0.142545,69.8013
 sarp-5-30-A-2,6.53127,10.4808,1.3677,78.5562,96.936,6.73772,10.8121,1.41093,81.0392
 sarp-5-30-B-1,7.65733,5.307,2.67559,52.89,68.5299,11.1737,7.74406,3.90427,77.178
 sarp-5-30-B-2,8.56574,12.6714,0.41353,39.0217,60.6723,14.118,20.8849,0.681579,64.3155
 sarp-5-30-C-1,40.4231,23.7378,26.7326,41.3188,132.212,30.5744,17.9543,20.2195,31.2518
 sarp-5-30-C-2,32.2473,9.65125,16.3301,34.4596,92.6882,34.7912,10.4126,17.6183,37.1779
