
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sarp-10-10-A-1,9.59093,83.7778,27.9573,110.279,231.605,4.14107,36.1727,12.0711,47.6151
 sarp-10-10-A-2,17.5726,59.9021,8.73025,109.505,195.71,8.97891,30.6076,4.46081,55.9526
 sarp-10-10-B-1,8.47073,89.306,37.1581,79.694,214.629,3.94669,41.6095,17.3127,37.1311
 sarp-10-10-B-2,12.9796,105.939,24.0797,61.6959,204.694,6.34098,51.7546,11.7638,30.1406
 sarp-10-10-C-1,44.773,126.998,99.9455,63.0425,334.759,13.3747,37.9371,29.856,18.8322
 sarp-10-10-C-2,69.3885,141.203,81.2656,35.0733,326.931,21.2242,43.1906,24.8571,10.728
 sarp-10-15-A-1,4.48766,91.8032,20.0197,66.6681,182.979,2.45256,50.1715,10.941,36.4349
 sarp-10-15-A-2,8.98977,81.1222,18.1068,61.0899,169.309,5.30969,47.9138,10.6946,36.082
 sarp-10-15-B-1,6.71183,116.65,38.4542,65.0759,226.892,2.95816,51.4121,16.9483,28.6815
 sarp-10-15-B-2,0,131.969,34.3575,72.4512,238.777,0,55.2685,14.3889,30.3426
 sarp-10-15-C-1,9.50281,160.13,112.42,58.88,340.933,2.7873,46.9682,32.9743,17.2703
 sarp-10-15-C-2,0,158.246,152.1,65.9573,376.304,0,42.0527,40.4196,17.5277
 sarp-20-30-A-1,5.11658,98.0538,23.9339,122.659,249.763,2.04857,39.2587,9.58265,49.1101
 sarp-20-30-A-2,4.82169,138.196,26.3884,98.6661,268.072,1.79866,51.5517,9.84378,36.8058
 sarp-20-30-B-1,4.72552,132.709,39.0205,86.4022,262.858,1.79775,50.4872,14.8447,32.8704
 sarp-20-30-B-2,24.2042,116.164,28.6683,111.851,280.888,8.61703,41.3561,10.2063,39.8206
 sarp-20-30-C-1,11.0855,200.077,235.589,131.785,578.536,1.91613,34.5832,40.7216,22.7791
 sarp-30-10-A-1,42.44,77.2631,17.4626,143.284,280.45,15.1328,27.5497,6.22663,51.0908
 sarp-30-10-A-2,39.4061,66.7716,20.5057,226.118,352.801,11.1695,18.9261,5.81224,64.0922
 sarp-30-10-B-1,66.9212,111.869,29.6371,155.35,363.777,18.3962,30.752,8.14706,42.7047
 sarp-30-10-C-1,268.635,120.328,151.685,211.203,751.851,35.7298,16.0043,20.1748,28.091
 sarp-30-15-A-1,32.1358,91.3938,16.6774,150.625,290.832,11.0496,31.425,5.73436,51.7911
 sarp-30-15-B-1,56.4557,83.5784,16.9644,116.951,273.949,20.6081,30.5087,6.19252,42.6907
 sarp-30-15-B-2,43.7515,93.2066,32.2457,171.35,340.554,12.8471,27.3691,9.4686,50.3151
 sarp-30-15-C-1,244.895,162.089,198.007,234.036,839.027,29.188,19.3187,23.5996,27.8937
 sarp-30-15-C-2,199.145,196.143,210.027,129.79,735.105,27.0907,26.6823,28.5711,17.6559
