 1A
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
 sfsarp-10-10-1,9.78615,22.6254,5.60978,9.44781,47.4691,20.6158,47.6634,11.8178,19.9031
 sfsarp-10-10-2,5.4996,48.6114,8.52059,18.2324,80.864,6.80105,60.1151,10.5369,22.547
 sfsarp-10-10-3,2.01719,24.8473,17.3201,16.8241,61.0086,3.30639,40.7275,28.3896,27.5765
 sfsarp-10-10-4,5.72619,11.8612,4.82888,22.2067,44.6229,12.8324,26.5809,10.8215,49.7652
 sfsarp-10-10-5,6.40845,41.6058,38.0813,47.1818,133.277,4.80836,31.2175,28.573,35.4012
 sfsarp-10-15-1,5.30959,18.9438,11.6059,22.2761,58.1354,9.13314,32.5857,19.9636,38.3176
 sfsarp-10-15-3,6.52618,16.6681,4.65947,17.5846,45.4383,14.3627,36.683,10.2545,38.6998
 sfsarp-10-15-4,3.23614,5.6683,17.7076,38.0721,64.6841,5.00299,8.76304,27.3755,58.8585
 sfsarp-10-15-5,3.02524,11.2556,7.3451,22.3958,44.0217,6.87215,25.5683,16.6852,50.8744
 sfsarp-10-20-1,21.2899,23.5499,11.1664,12.3757,68.3819,31.1339,34.4388,16.3295,18.0979
 sfsarp-10-20-2,24.3298,7.88753,7.34816,46.4968,86.0622,28.27,9.16491,8.53819,54.0269
 sfsarp-10-20-3,25.8889,55.2712,29.3322,10.9115,121.404,21.3246,45.5267,24.1609,8.9878
 sfsarp-10-20-4,35.1027,13.3326,10.7763,25.5635,84.775,41.4068,15.7271,12.7116,30.1545
 sfsarp-10-20-5,18.7291,46.809,58.6475,28.5806,152.766,12.26,30.641,38.3903,18.7087
 sfsarp-30-15-2,49.399,46.2064,42.91,83.1547,221.67,22.2849,20.8447,19.3576,37.5128
 sfsarp-30-15-3,35.5447,44.9647,48.2137,53.3185,182.042,19.5256,24.7003,26.485,29.2892
 sfsarp-30-15-4,49.9512,83.9093,77.1583,52.2158,263.235,18.9759,31.8762,29.3116,19.8362
 sfsarp-30-15-5,47.4285,47.8292,25.1478,69.3132,189.719,24.9994,25.2106,13.2553,36.5347
 sfsarp-30-20-1,33.8747,30.379,29.9169,76.6848,170.856,19.8265,17.7805,17.5101,44.8829
 sfsarp-30-20-2,21.728,40.332,55.8158,48.3973,166.273,13.0677,24.2565,33.5687,29.1071
