10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,131.36,14.18,8.22,168.62,322.38,40.7469,4.39854,2.54979,52.3047
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,89.04,54.78,26.34,116.74,286.9,31.0352,19.0938,9.1809,40.6901
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,83.38,54.78,26.34,109.38,273.88,30.444,20.0015,9.61735,39.9372
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,65.7,64.14,32.7,84.52,247.06,26.5927,25.9613,13.2357,34.2103
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,131.36,14.18,8.22,168.62,322.38,40.7469,4.39854,2.54979,52.3047
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,77.66,66.94,37.72,99.3,281.62,27.5762,23.7696,13.3939,35.2603
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,72,66.94,37.72,91.94,268.6,26.8057,24.9218,14.0432,34.2293
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,65.7,64.14,32.7,84.52,247.06,26.5927,25.9613,13.2357,34.2103
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,131.36,14.18,8.22,168.62,322.38,40.7469,4.39854,2.54979,52.3047
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,89.04,59.7,26.34,110.6,285.68,31.1677,20.8975,9.22011,38.7146
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,72,92.36,37.72,82.78,284.86,25.2756,32.4229,13.2416,29.0599
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,65.7,109.2,32.7,75.36,282.96,23.2188,38.592,11.5564,26.6327
10
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,131.36,14.18,8.22,168.62,322.38,40.7469,4.39854,2.54979,52.3047
20
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,77.66,71.86,37.72,93.16,280.4,27.6961,25.6277,13.4522,33.224
30
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,72,89.6,37.72,82.78,282.1,25.5229,31.7618,13.3711,29.3442
40
Instance,c(km),p(km),b(km),e(km),Total,c(%),p(%),b(%),e(%)
grubhub-15-7.tsp ,65.7,109.2,32.7,75.36,282.96,23.2188,38.592,11.5564,26.6327
